,text,token,annotation
0,"You are squandering memory. Here's how to rectify it.

You give the sample input a.txt, 48 bytes.

","['You', 'are', 'squandering', 'memory.', ""Here's"", 'how', 'to', 'rectify', 'it.', 'You', 'give', 'the', 'sample', 'input', 'a.txt,', '48', 'bytes.']","['PRP', 'VBP', 'VBG', 'NNS', 'NNP', 'WRB', 'TO', 'VB', 'NN', 'PRP', 'VBP', 'DT', 'NN', 'NN', 'RB', 'CD', 'NN']"
1,"# 3072441,117185083","['3072441', ',', '117185083']","['DECIMAL_LITERAL', 'OPERATOR', 'DECIMAL_LITERAL']"
2,"1,2","['1', ',', '2']","['DECIMAL_LITERAL', 'OPERATOR', 'DECIMAL_LITERAL']"
3,"1,3","['1', ',', '3']","['DECIMAL_LITERAL', 'OPERATOR', 'DECIMAL_LITERAL']"
4,"1,4","['1', ',', '4']","['DECIMAL_LITERAL', 'OPERATOR', 'DECIMAL_LITERAL']"
5,"1,5","['1', ',', '5']","['DECIMAL_LITERAL', 'OPERATOR', 'DECIMAL_LITERAL']"
6,"

On http://snap.stanford.edu/data/com-Orkut.html, I found http://snap.stanford.edu/data/bigdata/communities/","['On', 'http://snap.stanford.edu/data/com-Orkut.html,', 'I', 'found', 'http://snap.stanford.edu/data/bigdata/communities/']","['IN', 'NN', 'PRP', 'VBD', 'NN']"
7,com-orkut.ungraph.txt,"['com', '-', 'orkut', '.', 'ungraph', '.', 'txt']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER']"
8,".gz, 1.8 GB uncompressed, 117,185,083 edges.

","['.gz,', '1.8', 'GB', 'uncompressed,', '117,185,083', 'edges.']","['RB', 'CD', 'NNP', 'JJ', 'CD', 'NN']"
9,# Undirected graph: ../../data/output/orkut.txt,"['Undirected', 'graph', ':', '../../data/output/orkut.txt']","['IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'DIRECTORY']"
10,# Orkut,['Orkut'],['IDENTIFIER']
11,# Nodes: 3072441 Edges: 117185083,"['Nodes', ':', '3072441', 'Edges', ':', '117185083']","['IDENTIFIER', 'OPERATOR', 'DECIMAL_LITERAL', 'IDENTIFIER', 'OPERATOR', 'DECIMAL_LITERAL']"
12,# FromNodeId    ToNodeId,"['FromNodeId', 'ToNodeId']","['IDENTIFIER', 'IDENTIFIER']"
13,1   2,"['1', '2']","['DECIMAL_LITERAL', 'DECIMAL_LITERAL']"
14,1   3,"['1', '3']","['DECIMAL_LITERAL', 'DECIMAL_LITERAL']"
15,1   4,"['1', '4']","['DECIMAL_LITERAL', 'DECIMAL_LITERAL']"
16,1   5,"['1', '5']","['DECIMAL_LITERAL', 'DECIMAL_LITERAL']"
