,text,token,annotation
0,"I'm trying to write a simple client-server application. It works fine with both sides on the same computer, but it blocks when run on two different computers. The computers are a RaspBerry Pi 2 and a MacBook Pro.

The problem is that the client blocks in binary.Write after a few good runs. Typically, the server that receives the data prints that it has received 63 and the client that sends the data prints that it will be sending 64.

If I ad the deadline to the server, it quits with a time-out. The client also has a deadline but doesn't time out.

I tried replacing the data by a simple byte array or just a single int. It still blocks. But the smaller the data is, the more times it goes right.

If I remove the Printf functions in the client, it also goes well for a longer time.

I also tried replacing the functionality of the server by a simple copy from the socket to STDIO (a tip I found here somewhere) but it still fails to come out of binary.Write.

Any idea?

Here is the complete source. There's some bogus stuff in there (the count loop, for example), but it's all really quite simple. Or am I mistaken?

","[""I'm"", 'trying', 'to', 'write', 'a', 'simple', 'client-server', 'application.', 'It', 'works', 'fine', 'with', 'both', 'sides', 'on', 'the', 'same', 'computer,', 'but', 'it', 'blocks', 'when', 'run', 'on', 'two', 'different', 'computers.', 'The', 'computers', 'are', 'a', 'RaspBerry', 'Pi', '2', 'and', 'a', 'MacBook', 'Pro.', 'The', 'problem', 'is', 'that', 'the', 'client', 'blocks', 'in', 'binary.Write', 'after', 'a', 'few', 'good', 'runs.', 'Typically,', 'the', 'server', 'that', 'receives', 'the', 'data', 'prints', 'that', 'it', 'has', 'received', '63', 'and', 'the', 'client', 'that', 'sends', 'the', 'data', 'prints', 'that', 'it', 'will', 'be', 'sending', '64.', 'If', 'I', 'ad', 'the', 'deadline', 'to', 'the', 'server,', 'it', 'quits', 'with', 'a', 'time-out.', 'The', 'client', 'also', 'has', 'a', 'deadline', 'but', ""doesn't"", 'time', 'out.', 'I', 'tried', 'replacing', 'the', 'data', 'by', 'a', 'simple', 'byte', 'array', 'or', 'just', 'a', 'single', 'int.', 'It', 'still', 'blocks.', 'But', 'the', 'smaller', 'the', 'data', 'is,', 'the', 'more', 'times', 'it', 'goes', 'right.', 'If', 'I', 'remove', 'the', 'Printf', 'functions', 'in', 'the', 'client,', 'it', 'also', 'goes', 'well', 'for', 'a', 'longer', 'time.', 'I', 'also', 'tried', 'replacing', 'the', 'functionality', 'of', 'the', 'server', 'by', 'a', 'simple', 'copy', 'from', 'the', 'socket', 'to', 'STDIO', '(a', 'tip', 'I', 'found', 'here', 'somewhere)', 'but', 'it', 'still', 'fails', 'to', 'come', 'out', 'of', 'binary.Write.', 'Any', 'idea?', 'Here', 'is', 'the', 'complete', 'source.', ""There's"", 'some', 'bogus', 'stuff', 'in', 'there', '(the', 'count', 'loop,', 'for', 'example),', 'but', ""it's"", 'all', 'really', 'quite', 'simple.', 'Or', 'am', 'I', 'mistaken?']","['NNP', 'VBG', 'TO', 'VB', 'DT', 'JJ', 'NN', 'IN', 'PRP', 'VBZ', 'JJ', 'IN', 'DT', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'CC', 'PRP', 'VBZ', 'WRB', 'VBN', 'IN', 'CD', 'JJ', 'NNS', 'DT', 'NNS', 'VBP', 'DT', 'NNP', 'NNP', 'CD', 'CC', 'DT', 'NNP', 'NNP', 'DT', 'NN', 'VBZ', 'IN', 'DT', 'NN', 'NNS', 'IN', 'NN', 'IN', 'DT', 'JJ', 'JJ', 'NN', 'NNP', 'DT', 'NN', 'WDT', 'VBZ', 'DT', 'NN', 'NNS', 'IN', 'PRP', 'VBZ', 'VBN', 'CD', 'CC', 'DT', 'NN', 'WDT', 'VBZ', 'DT', 'NN', 'NNS', 'IN', 'PRP', 'MD', 'VB', 'VBG', 'CD', 'IN', 'PRP', 'NN', 'DT', 'NN', 'TO', 'DT', 'NN', 'PRP', 'VBZ', 'IN', 'DT', 'JJ', 'DT', 'NN', 'RB', 'VBZ', 'DT', 'NN', 'CC', 'JJ', 'NN', 'NN', 'PRP', 'VBD', 'VBG', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', 'NN', 'CC', 'RB', 'DT', 'JJ', 'NN', 'PRP', 'RB', 'VBZ', 'CC', 'DT', 'JJR', 'DT', 'NNS', 'VBP', 'DT', 'JJR', 'NNS', 'PRP', 'VBZ', 'JJ', 'IN', 'PRP', 'VBP', 'DT', 'NNP', 'NNS', 'IN', 'DT', 'NN', 'PRP', 'RB', 'VBZ', 'RB', 'IN', 'DT', 'JJR', 'NN', 'PRP', 'RB', 'VBD', 'VBG', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', 'TO', 'NNP', 'NNP', 'NN', 'PRP', 'VBD', 'RB', 'JJ', 'CC', 'PRP', 'RB', 'VBZ', 'TO', 'VB', 'IN', 'IN', 'NN', 'NNP', 'NN', 'RB', 'VBZ', 'DT', 'JJ', 'NN', 'NNP', 'DT', 'JJ', 'NN', 'IN', 'EX', 'JJ', 'NN', 'NN', 'IN', 'NN', 'CC', 'VBP', 'DT', 'RB', 'JJ', 'NN', 'NNP', 'VBP', 'PRP', 'VBP']"
1,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,import (,"['import', '(']","['KEYWORD', 'OPERATOR']"
3,"    //  ""bytes""","['//', '""bytes""']","['COMMENT', 'NN']"
4,"    ""encoding/binary""","['""encoding/binary""']",['STRING_LITERAL']
5,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
6,"    ""io""","['""io""']",['STRING_LITERAL']
7,"    ""net""","['""net""']",['STRING_LITERAL']
8,"    ""os""","['""os""']",['STRING_LITERAL']
9,"    ""os/exec""","['""os/exec""']",['STRING_LITERAL']
