,text,token,annotation
0,"I am trying to parse a huge Wiktionary dump using a goroutine, and am encountering a strange bug where the channel that the goroutine is reading from seems to be losing and corrupting data every time the channel blocks.

","['I', 'am', 'trying', 'to', 'parse', 'a', 'huge', 'Wiktionary', 'dump', 'using', 'a', 'goroutine,', 'and', 'am', 'encountering', 'a', 'strange', 'bug', 'where', 'the', 'channel', 'that', 'the', 'goroutine', 'is', 'reading', 'from', 'seems', 'to', 'be', 'losing', 'and', 'corrupting', 'data', 'every', 'time', 'the', 'channel', 'blocks.']","['PRP', 'VBP', 'VBG', 'TO', 'VB', 'DT', 'JJ', 'NNP', 'NN', 'VBG', 'DT', 'NN', 'CC', 'VBP', 'VBG', 'DT', 'JJ', 'NN', 'WRB', 'DT', 'NN', 'IN', 'DT', 'NN', 'VBZ', 'VBG', 'IN', 'VBZ', 'TO', 'VB', 'VBG', 'CC', 'VBG', 'NNS', 'DT', 'NN', 'DT', 'NN', 'NN']"
1,func main() {,"['func', 'main', '()', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'OPERATOR']"
2,"    inFile, err := os.Open(*srcFile)","['inFile', ',', 'err', ':=', 'os.Open(*srcFile)']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'FUNCTION_CALL']"
3,    if err != nil {,"['if', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
4,"        log.LogErrorf(""Error opening dump: %v"", err)","['log.LogErrorf(""Error opening dump: %v"", err)']",['FUNCTION_CALL']
5,        return,['return'],['KEYWORD']
6,    },['}'],['OPERATOR']
7,    defer inFile.Close(),"['defer', 'inFile.Close()']","['IDENTIFIER', 'FUNCTION_CALL']"
8,    var wg sync.WaitGroup,"['var', 'wg', 'sync', '.', 'WaitGroup']","['KEYWORD', 'IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER']"
9,"    input := make(chan []byte, 51)","['input', ':=', 'make', '(', 'chan', '[]', 'byte', ',', '51', ')']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'KEYWORD', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'DECIMAL_LITERAL', 'OPERATOR']"
10,    go func() {,"['go', 'func', '()', '{']","['KEYWORD', 'KEYWORD', 'OPERATOR', 'OPERATOR']"
11,        wg.Add(1),['wg.Add(1)'],['FUNCTION_CALL']
12,        for line := range input {,"['for', 'line', ':=', 'range', 'input', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'KEYWORD', 'IDENTIFIER', 'OPERATOR']"
