,text,token,annotation
0,"I am trying to communicate with a USB device (cottonwood RFID reader) with golang under Linux.

Here is where I am so far:


My computer sees the hardware: I see the device in my /dev/bus/usb
The hardware works fine: the demo software they provide works seemlessly (under windows, they don't have a Linux version)
It seems I can open the endpoints
It seems I can write to the device


Now, when I try to read from thehardware, I always get a timeout. I'm a total beginner on hardware, any help would be greatly appreciated, maybe the issue is actually very basic.

My very simple codebase is here: 

","['I', 'am', 'trying', 'to', 'communicate', 'with', 'a', 'USB', 'device', '(cottonwood', 'RFID', 'reader)', 'with', 'golang', 'under', 'Linux.', 'Here', 'is', 'where', 'I', 'am', 'so', 'far:', 'My', 'computer', 'sees', 'the', 'hardware:', 'I', 'see', 'the', 'device', 'in', 'my', '/dev/bus/usb', 'The', 'hardware', 'works', 'fine:', 'the', 'demo', 'software', 'they', 'provide', 'works', 'seemlessly', '(under', 'windows,', 'they', ""don't"", 'have', 'a', 'Linux', 'version)', 'It', 'seems', 'I', 'can', 'open', 'the', 'endpoints', 'It', 'seems', 'I', 'can', 'write', 'to', 'the', 'device', 'Now,', 'when', 'I', 'try', 'to', 'read', 'from', 'thehardware,', 'I', 'always', 'get', 'a', 'timeout.', ""I'm"", 'a', 'total', 'beginner', 'on', 'hardware,', 'any', 'help', 'would', 'be', 'greatly', 'appreciated,', 'maybe', 'the', 'issue', 'is', 'actually', 'very', 'basic.', 'My', 'very', 'simple', 'codebase', 'is', 'here:']","['PRP', 'VBP', 'VBG', 'TO', 'VB', 'IN', 'DT', 'NNP', 'NN', 'NN', 'NNP', 'NN', 'IN', 'NN', 'IN', 'NNP', 'RB', 'VBZ', 'WRB', 'PRP', 'VBP', 'RB', 'JJ', 'NNP', 'NN', 'VBZ', 'DT', 'NN', 'PRP', 'VBP', 'DT', 'NN', 'IN', 'PRP$', 'NN', 'DT', 'NN', 'VBZ', 'VBP', 'DT', 'NN', 'NN', 'PRP', 'VBP', 'VBZ', 'RB', 'VBN', 'NN', 'PRP', 'VBP', 'VBP', 'DT', 'NNP', 'NN', 'PRP', 'VBZ', 'PRP', 'MD', 'VB', 'DT', 'NNS', 'PRP', 'VBZ', 'PRP', 'MD', 'VB', 'TO', 'DT', 'NN', 'NNP', 'WRB', 'PRP', 'VBP', 'TO', 'VB', 'IN', 'NN', 'PRP', 'RB', 'VBP', 'DT', 'NN', 'NNP', 'DT', 'JJ', 'NN', 'IN', 'NN', 'DT', 'NN', 'MD', 'VB', 'RB', 'JJ', 'RB', 'DT', 'NN', 'VBZ', 'RB', 'RB', 'JJ', 'NNP', 'RB', 'JJ', 'NN', 'VBZ', 'JJ']"
1,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,import (,"['import', '(']","['KEYWORD', 'PUNCTUATION']"
3,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
4,"    ""log""","['""log""']",['STRING_LITERAL']
5,"    ""strconv""","['""strconv""']",['STRING_LITERAL']
6,"    ""github.com/jpoirier/gousb/usb""","['""github.com/jpoirier/gousb/usb""']",['STRING_LITERAL']
7,),[')'],['PUNCTUATION']
8,func main() {,"['func', 'main', '()', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
9,    // Only one context should be needed for an application.  It should always be closed.,"['//', 'Only', 'one', 'context', 'should', 'be', 'needed', 'for', 'an', 'application.', 'It', 'should', 'always', 'be', 'closed.']","['COMMENT', 'RB', 'CD', 'NN', 'MD', 'VB', 'VBN', 'IN', 'DT', 'NN', 'PRP', 'MD', 'RB', 'VB', 'JJ']"
10,    ctx := usb.NewContext(),"['ctx', ':=', 'usb.NewContext()']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
11,    defer func() {,"['defer', 'func', '()', '{']","['IDENTIFIER', 'KEYWORD', 'PUNCTUATION', 'PUNCTUATION']"
12,        errCl := ctx.Close(),"['errCl', ':=', 'ctx.Close()']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
13,        if errCl != nil {,"['if', 'errCl', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', 'IDENTIFIER', 'PUNCTUATION']"
14,            log.Fatal(errCl),['log.Fatal(errCl)'],['FUNCTION_CALL']
15,        },['}'],['PUNCTUATION']
16,    }(),['}()'],['PUNCTUATION']
17,    ctx.Debug(1),['ctx.Debug(1)'],['FUNCTION_CALL']
18,    // ListDevices is used to find the devices to open.,"['//', 'ListDevices', 'is', 'used', 'to', 'find', 'the', 'devices', 'to', 'open.']","['COMMENT', 'NNS', 'VBZ', 'VBN', 'TO', 'VB', 'DT', 'NNS', 'TO', 'VB']"
