,text,token,annotation
0,"I am writing a web application. Incoming requests will pass through middlewares first. At the moment, I've added two middlwares session and security.
After walked through middlwares, it will execute the handler for the request.
Session and security middlwares will execute in their own goroutine.

When I am testing I've got a lot of data race, specially in middlware section

","['I', 'am', 'writing', 'a', 'web', 'application.', 'Incoming', 'requests', 'will', 'pass', 'through', 'middlewares', 'first.', 'At', 'the', 'moment,', ""I've"", 'added', 'two', 'middlwares', 'session', 'and', 'security.', 'After', 'walked', 'through', 'middlwares,', 'it', 'will', 'execute', 'the', 'handler', 'for', 'the', 'request.', 'Session', 'and', 'security', 'middlwares', 'will', 'execute', 'in', 'their', 'own', 'goroutine.', 'When', 'I', 'am', 'testing', ""I've"", 'got', 'a', 'lot', 'of', 'data', 'race,', 'specially', 'in', 'middlware', 'section']","['PRP', 'VBP', 'VBG', 'DT', 'NN', 'NN', 'NNP', 'NNS', 'MD', 'VB', 'IN', 'NNS', 'VBP', 'IN', 'DT', 'NN', 'NNP', 'VBD', 'CD', 'NNS', 'NN', 'CC', 'NN', 'IN', 'VBN', 'IN', 'NN', 'PRP', 'MD', 'VB', 'DT', 'NN', 'IN', 'DT', 'NN', 'NNP', 'CC', 'NN', 'NNS', 'MD', 'VB', 'IN', 'PRP$', 'JJ', 'NN', 'WRB', 'PRP', 'VBP', 'VBG', 'NNP', 'VBD', 'DT', 'NN', 'IN', 'NNS', 'NNS', 'RB', 'IN', 'NN', 'NN']"
1,WARNING: DATA RACE,"['WARNING', ':', 'DATA', 'RACE']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'IDENTIFIER']"
2,Write by goroutine 18:,"['Write', 'by', 'go', 'routine', '18', ':']","['IDENTIFIER', 'IDENTIFIER', 'KEYWORD', 'IDENTIFIER', 'DECIMAL_LITERAL', 'OPERATOR']"
3,  runtime.mapassign1(),['runtime.mapassign1()'],['FUNCTION_CALL']
4,      c:/go/src/runtime/hashmap.go:383 +0x0,"['c:/go/src/runtime/hashmap.go:383', '+', '0', 'x0']","['DIRECTORY', 'OPERATOR', 'OCTAL_LITERAL', 'IDENTIFIER']"
5,  net/textproto.MIMEHeader.Set(),['net/textproto.MIMEHeader.Set()'],['DIRECTORY']
6,      c:/go/src/net/textproto/header.go:22 +0xf4,"['c:/go/src/net/textproto/header.go:22', '+', '0xf4']","['DIRECTORY', 'OPERATOR', 'HEX_LITERAL']"
7,  net/http.Header.Set(),['net/http.Header.Set()'],['DIRECTORY']
8,      c:/go/src/net/http/header.go:31 +0x64,"['c:/go/src/net/http/header.go:31', '+', '0x64']","['DIRECTORY', 'OPERATOR', 'HEX_LITERAL']"
9,  project/middlewares/session.(*ctrl).setHttpHeader(),['project/middlewares/session.(*ctrl).setHttpHeader()'],['DIRECTORY']
