,text,token,annotation
0,"I promised to provide my example, here it comes. Basically my solution establishes an ssh tunnel to the remote server and queries the remote database through this tunnel. The ssh tunnel is part of the solution.

The first thing I had to do is to convert my PuTTY .ppk private key file into a valid OpenSSH .pem key file. This can easily be done using the Export feature in PuTTYgen. As I wanted to support password encrypted private keys I also needed a function to decrypt the key and reformat it from its decrypted raw format into a valid format accepted by golang.org/x/crypto/ssh/ParsePrivateKey, which is needed to get the list of signers for authentication.

The solution itself consists of a package contained in two files. The main part of the application is done in main.go which contains all relevant data assignments as well as the code related to the database query. Everything related to ssh tunneling and key handling is contained in sshTunnel.go.

The solution does not provide a mechanismn for a secure password store, nor does it ask for a password. The password is provided in the code. However, it would not be too complicated to implement a callback method for password requests.

Please note: from a performance perspective this is not an ideal solution. It also lacks of proper error handling. I have provided this as an example.

The example is a tested and working example. I developed and used this from a Windows 8.1 PC. The database server is on a remote Linux system. All you need to change is the data and the query part in main.go.

Here is the first part contained in main.go:

","['I', 'promised', 'to', 'provide', 'my', 'example,', 'here', 'it', 'comes.', 'Basically', 'my', 'solution', 'establishes', 'an', 'ssh', 'tunnel', 'to', 'the', 'remote', 'server', 'and', 'queries', 'the', 'remote', 'database', 'through', 'this', 'tunnel.', 'The', 'ssh', 'tunnel', 'is', 'part', 'of', 'the', 'solution.', 'The', 'first', 'thing', 'I', 'had', 'to', 'do', 'is', 'to', 'convert', 'my', 'PuTTY', '.ppk', 'private', 'key', 'file', 'into', 'a', 'valid', 'OpenSSH', '.pem', 'key', 'file.', 'This', 'can', 'easily', 'be', 'done', 'using', 'the', 'Export', 'feature', 'in', 'PuTTYgen.', 'As', 'I', 'wanted', 'to', 'support', 'password', 'encrypted', 'private', 'keys', 'I', 'also', 'needed', 'a', 'function', 'to', 'decrypt', 'the', 'key', 'and', 'reformat', 'it', 'from', 'its', 'decrypted', 'raw', 'format', 'into', 'a', 'valid', 'format', 'accepted', 'by', 'golang.org/x/crypto/ssh/ParsePrivateKey,', 'which', 'is', 'needed', 'to', 'get', 'the', 'list', 'of', 'signers', 'for', 'authentication.', 'The', 'solution', 'itself', 'consists', 'of', 'a', 'package', 'contained', 'in', 'two', 'files.', 'The', 'main', 'part', 'of', 'the', 'application', 'is', 'done', 'in', 'main.go', 'which', 'contains', 'all', 'relevant', 'data', 'assignments', 'as', 'well', 'as', 'the', 'code', 'related', 'to', 'the', 'database', 'query.', 'Everything', 'related', 'to', 'ssh', 'tunneling', 'and', 'key', 'handling', 'is', 'contained', 'in', 'sshTunnel.go.', 'The', 'solution', 'does', 'not', 'provide', 'a', 'mechanismn', 'for', 'a', 'secure', 'password', 'store,', 'nor', 'does', 'it', 'ask', 'for', 'a', 'password.', 'The', 'password', 'is', 'provided', 'in', 'the', 'code.', 'However,', 'it', 'would', 'not', 'be', 'too', 'complicated', 'to', 'implement', 'a', 'callback', 'method', 'for', 'password', 'requests.', 'Please', 'note:', 'from', 'a', 'performance', 'perspective', 'this', 'is', 'not', 'an', 'ideal', 'solution.', 'It', 'also', 'lacks', 'of', 'proper', 'error', 'handling.', 'I', 'have', 'provided', 'this', 'as', 'an', 'example.', 'The', 'example', 'is', 'a', 'tested', 'and', 'working', 'example.', 'I', 'developed', 'and', 'used', 'this', 'from', 'a', 'Windows', '8.1', 'PC.', 'The', 'database', 'server', 'is', 'on', 'a', 'remote', 'Linux', 'system.', 'All', 'you', 'need', 'to', 'change', 'is', 'the', 'data', 'and', 'the', 'query', 'part', 'in', 'main.go.', 'Here', 'is', 'the', 'first', 'part', 'contained', 'in', 'main.go:']","['PRP', 'VBD', 'TO', 'VB', 'PRP$', 'NN', 'RB', 'PRP', 'VBZ', 'NNP', 'PRP$', 'NN', 'VBZ', 'DT', 'JJ', 'NN', 'TO', 'DT', 'JJ', 'NN', 'CC', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'DT', 'VBZ', 'DT', 'JJ', 'NN', 'VBZ', 'NN', 'IN', 'DT', 'NN', 'DT', 'JJ', 'NN', 'PRP', 'VBD', 'TO', 'VB', 'VBZ', 'TO', 'VB', 'PRP$', 'NNP', 'NNP', 'JJ', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NNP', 'NNP', 'JJ', 'NN', 'DT', 'MD', 'RB', 'VB', 'VBN', 'VBG', 'DT', 'NNP', 'NN', 'IN', 'NNP', 'IN', 'PRP', 'VBD', 'TO', 'VB', 'NN', 'VBN', 'JJ', 'NNS', 'PRP', 'RB', 'VBD', 'DT', 'NN', 'TO', 'VB', 'DT', 'NN', 'CC', 'VB', 'PRP', 'IN', 'PRP$', 'JJ', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NN', 'VBN', 'IN', 'NN', 'WDT', 'VBZ', 'VBN', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNS', 'IN', 'IN', 'DT', 'NN', 'PRP', 'VBZ', 'IN', 'DT', 'NN', 'VBN', 'IN', 'CD', 'VBP', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', 'VBZ', 'VBN', 'IN', 'NN', 'WDT', 'VBZ', 'DT', 'JJ', 'NNS', 'NNS', 'RB', 'RB', 'IN', 'DT', 'NN', 'VBN', 'TO', 'DT', 'NN', 'NN', 'NNP', 'VBD', 'TO', 'VB', 'NN', 'CC', 'JJ', 'NN', 'VBZ', 'VBN', 'IN', 'NN', 'DT', 'NN', 'VBZ', 'RB', 'VB', 'DT', 'NN', 'IN', 'DT', 'NN', 'NN', 'NN', 'CC', 'VBZ', 'PRP', 'VB', 'IN', 'DT', 'NN', 'DT', 'NN', 'VBZ', 'VBN', 'IN', 'DT', 'NN', 'NNP', 'PRP', 'MD', 'RB', 'VB', 'RB', 'VBN', 'TO', 'VB', 'DT', 'NN', 'NN', 'IN', 'NN', 'NN', 'NNP', 'RB', 'IN', 'DT', 'NN', 'NN', 'DT', 'VBZ', 'RB', 'DT', 'NN', 'NN', 'PRP', 'RB', 'VBZ', 'IN', 'JJ', 'NN', 'NN', 'PRP', 'VBP', 'VBN', 'DT', 'IN', 'DT', 'NN', 'DT', 'NN', 'VBZ', 'DT', 'JJ', 'CC', 'VBG', 'NN', 'PRP', 'VBD', 'CC', 'VBD', 'DT', 'IN', 'DT', 'NNP', 'CD', 'NNP', 'DT', 'NN', 'NN', 'VBZ', 'IN', 'DT', 'JJ', 'NNP', 'NN', 'NNP', 'PRP', 'VBP', 'TO', 'VB', 'VBZ', 'DT', 'NN', 'CC', 'DT', 'JJ', 'NN', 'IN', 'NN', 'RB', 'VBZ', 'DT', 'JJ', 'NN', 'VBN', 'IN', 'NN']"
1,// mysqlSSHtunnel project main.go,"['//', 'mysqlSSHtunnel', 'project', 'main.go']","['COMMENT', 'NNS', 'NN', 'NN']"
2,// Establish an ssh tunnel and connect to a remote mysql server using,"['//', 'Establish', 'an', 'ssh', 'tunnel', 'and', 'connect', 'to', 'a', 'remote', 'mysql', 'server', 'using']","['COMMENT', 'VB', 'DT', 'JJ', 'NN', 'CC', 'NN', 'TO', 'DT', 'JJ', 'NN', 'NN', 'VBG']"
3,// go-sql-driver for database queries. Encrypted private key pem files,"['//', 'go-sql-driver', 'for', 'database', 'queries.', 'Encrypted', 'private', 'key', 'pem', 'files']","['COMMENT', 'NN', 'IN', 'NN', 'NN', 'NNP', 'JJ', 'NN', 'NN', 'NNS']"
4,// are supported.,"['//', 'are', 'supported.']","['COMMENT', 'VBP', 'JJ']"
5,//,['//'],['COMMENT']
6,// This is an example to give an idea. It's far from a performant solution. It ,"['//', 'This', 'is', 'an', 'example', 'to', 'give', 'an', 'idea.', ""It's"", 'far', 'from', 'a', 'performant', 'solution.', 'It']","['COMMENT', 'DT', 'VBZ', 'DT', 'NN', 'TO', 'VB', 'DT', 'NN', 'NNP', 'RB', 'IN', 'DT', 'JJ', 'NN', 'PRP']"
7,// lacks of proper error handling and I'm sure it could really be much better ,"['//', 'lacks', 'of', 'proper', 'error', 'handling', 'and', ""I'm"", 'sure', 'it', 'could', 'really', 'be', 'much', 'better']","['COMMENT', 'NNS', 'IN', 'JJ', 'NN', 'NN', 'CC', 'NNP', 'VBP', 'PRP', 'MD', 'RB', 'VB', 'RB', 'JJR']"
8,"// implemented. Please forgive me, as I just started with Go about 2 weeks ago.","['//', 'implemented.', 'Please', 'forgive', 'me,', 'as', 'I', 'just', 'started', 'with', 'Go', 'about', '2', 'weeks', 'ago.']","['COMMENT', 'JJ', 'NNP', 'JJ', 'NN', 'IN', 'PRP', 'RB', 'VBD', 'IN', 'NNP', 'IN', 'CD', 'NNS', 'NN']"
9,//,['//'],['COMMENT']
