,text,token,annotation
0,"I'm trying to sign a string and later on verifying it with the public key. My verified result is empty. What am I doing wrong?

","[""I'm"", 'trying', 'to', 'sign', 'a', 'string', 'and', 'later', 'on', 'verifying', 'it', 'with', 'the', 'public', 'key.', 'My', 'verified', 'result', 'is', 'empty.', 'What', 'am', 'I', 'doing', 'wrong?']","['NNP', 'VBG', 'TO', 'VB', 'DT', 'NN', 'CC', 'RB', 'IN', 'VBG', 'PRP', 'IN', 'DT', 'JJ', 'NN', 'NNP', 'VBD', 'NN', 'VBZ', 'JJ', 'WP', 'VBP', 'PRP', 'VBG', 'NN']"
1,    package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,import (,"['import', '(']","['KEYWORD', 'OPERATOR']"
3,"    ""crypto""","['""crypto""']",['STRING_LITERAL']
4,"    ""crypto/rand""","['""crypto/rand""']",['STRING_LITERAL']
5,"    ""crypto/rsa""","['""crypto/rsa""']",['STRING_LITERAL']
6,"    ""crypto/sha256""","['""crypto/sha256""']",['STRING_LITERAL']
7,"    ""crypto/x509""","['""crypto/x509""']",['STRING_LITERAL']
8,"    ""encoding/base64""","['""encoding/base64""']",['STRING_LITERAL']
9,"    ""encoding/pem""","['""encoding/pem""']",['STRING_LITERAL']
10,"    ""errors""","['""errors""']",['STRING_LITERAL']
11,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
12,"    ""io/ioutil""","['""io/ioutil""']",['STRING_LITERAL']
13,),[')'],['OPERATOR']
14,func main() {,"['func', 'main', '()', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'OPERATOR']"
15,"    signer, err := loadPrivateKey(""private.pem"");","['signer', ',', 'err', ':=', 'loadPrivateKey', '(', '""private.pem""', ');']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'STRING_LITERAL', 'OPERATOR']"
16,    if err != nil {,"['if', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
17,"        fmt.Errorf(""signer is damaged: %v"", err)","['fmt.Errorf(""signer is damaged: %v"", err)']",['FUNCTION_CALL']
18,    },['}'],['OPERATOR']
19,"    toSign := ""date: Thu, 05 Jan 2012 21:31:40 GMT"";","['toSign', ':=', '""date: Thu, 05 Jan 2012 21:31:40 GMT""', ';']","['IDENTIFIER', 'OPERATOR', 'STRING_LITERAL', 'OPERATOR']"
20,"    signed, err := signer.Sign([]byte(toSign))","['signed', ',', 'err', ':=', 'signer.Sign([]byte(toSign))']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'FUNCTION_CALL']"
21,    if err != nil {,"['if', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
22,"        fmt.Errorf(""could not sign request: %v"", err)","['fmt.Errorf(""could not sign request: %v"", err)']",['FUNCTION_CALL']
23,    },['}'],['OPERATOR']
24,    sig := base64.StdEncoding.EncodeToString(signed),"['sig', ':=', 'base64', '.', 'StdEncoding.EncodeToString(signed)']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'FUNCTION_CALL']"
25,"    fmt.Printf(""Encoded: %v\n"", sig)","['fmt.Printf(""Encoded: %v\\n"", sig)']",['FUNCTION_CALL']
26,"    parser, perr := loadPublicKey(""public.pem"");","['parser', ',', 'perr', ':=', 'loadPublicKey', '(', '""public.pem""', ');']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'STRING_LITERAL', 'OPERATOR']"
27,    if perr != nil {,"['if', 'perr', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
28,"        fmt.Errorf(""could not sign request: %v"", err)","['fmt.Errorf(""could not sign request: %v"", err)']",['FUNCTION_CALL']
29,    },['}'],['OPERATOR']
30,"    unsigned, err := parser.Unsign(signed);","['unsigned', ',', 'err', ':=', 'parser.Unsign(signed)', ';']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'FUNCTION_CALL', 'OPERATOR']"
31,     if err != nil {,"['if', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
32,"        fmt.Errorf(""could not sign request: %v"", err)","['fmt.Errorf(""could not sign request: %v"", err)']",['FUNCTION_CALL']
33,    },['}'],['OPERATOR']
34,"    fmt.Printf(""Decrypted: %v\n"", base64.StdEncoding.EncodeToString(unsigned))    ","['fmt.Printf(""Decrypted: %v\\n"", base64.StdEncoding.EncodeToString(unsigned))']",['FUNCTION_CALL']
35,},['}'],['OPERATOR']
36,// loadPrivateKey loads an parses a PEM encoded private key file.,"['//', 'loadPrivateKey', 'loads', 'an', 'parses', 'a', 'PEM', 'encoded', 'private', 'key', 'file.']","['COMMENT', 'NN', 'VBZ', 'DT', 'VBZ', 'DT', 'NNP', 'VBD', 'JJ', 'NN', 'NN']"
