,text,token,annotation
0,"I'm quite a basic Go programmer and I've been taking a look at this small Scheme interpreter and I've been trying to understand how it works.

I found it here:
https://pkelchte.wordpress.com/2013/12/31/scm-go/

I read the webpage, but I'm still struggling to understand how it works because the source code is obviously written by someone who's a lot more familiar with Go than I am.

Particularly there's these lines that I'm struggling to understand:

","[""I'm"", 'quite', 'a', 'basic', 'Go', 'programmer', 'and', ""I've"", 'been', 'taking', 'a', 'look', 'at', 'this', 'small', 'Scheme', 'interpreter', 'and', ""I've"", 'been', 'trying', 'to', 'understand', 'how', 'it', 'works.', 'I', 'found', 'it', 'here:', 'https://pkelchte.wordpress.com/2013/12/31/scm-go/', 'I', 'read', 'the', 'webpage,', 'but', ""I'm"", 'still', 'struggling', 'to', 'understand', 'how', 'it', 'works', 'because', 'the', 'source', 'code', 'is', 'obviously', 'written', 'by', 'someone', ""who's"", 'a', 'lot', 'more', 'familiar', 'with', 'Go', 'than', 'I', 'am.', 'Particularly', ""there's"", 'these', 'lines', 'that', ""I'm"", 'struggling', 'to', 'understand:']","['NNP', 'RB', 'DT', 'JJ', 'NNP', 'NN', 'CC', 'NNP', 'VBN', 'VBG', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NNP', 'NN', 'CC', 'NNP', 'VBN', 'VBG', 'TO', 'VB', 'WRB', 'PRP', 'VBD', 'PRP', 'VBD', 'PRP', 'VBZ', 'JJ', 'PRP', 'VBP', 'DT', 'NN', 'CC', 'NNP', 'RB', 'VBG', 'TO', 'VB', 'WRB', 'PRP', 'VBZ', 'IN', 'DT', 'NN', 'NN', 'VBZ', 'RB', 'VBN', 'IN', 'NN', 'NN', 'DT', 'NN', 'JJR', 'JJ', 'IN', 'NNP', 'IN', 'PRP', 'VBP', 'RB', 'JJ', 'DT', 'NNS', 'WDT', 'NNP', 'VBG', 'TO', 'VB']"
1,e := expression.(type) // Line 73,"['e', ':=', 'expression', '.(', 'type', ')', '//', 'Line', '73']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'KEYWORD', 'OPERATOR', 'COMMENT', 'NNP', 'CD']"
2,"

I'm not sure what the .(type) part means, I thought it was casting but it doesn't look like the casting I've seen before.

","[""I'm"", 'not', 'sure', 'what', 'the', '.(type)', 'part', 'means,', 'I', 'thought', 'it', 'was', 'casting', 'but', 'it', ""doesn't"", 'look', 'like', 'the', 'casting', ""I've"", 'seen', 'before.']","['NNP', 'RB', 'JJ', 'WP', 'DT', 'JJ', 'NN', 'NN', 'PRP', 'VBD', 'PRP', 'VBD', 'VBG', 'CC', 'PRP', 'VBZ', 'NN', 'IN', 'DT', 'NN', 'NNP', 'VBN', 'NN']"
3,switch p := procedure.(type) {,"['switch', 'p', ':=', 'procedure', '.(', 'type', ')', '{']","['IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'KEYWORD', 'OPERATOR', 'OPERATOR']"
4,case func(...scmer) scmer:,"['case', 'func', '(...', 'scmer', ')', 'scmer', ':']","['KEYWORD', 'KEYWORD', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
5,    value = p(args...),"['value', '=', 'p', '(', 'args', '...)']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
6,case proc:,"['case', 'proc', ':']","['KEYWORD', 'IDENTIFIER', 'OPERATOR']"
7,"    en := &env{make(vars), p.en}","['en', ':=', '&', 'env', '{', 'make', '(', 'var', 's', '),', 'p', '.', 'en', '}']","['IDENTIFIER', 'OPERATOR', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
8,    switch params := p.params.(type) {,"['switch', 'params', ':=', 'p', '.', 'params', '.(', 'type', ')', '{']","['IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'KEYWORD', 'OPERATOR', 'OPERATOR']"
9,    case []scmer:,"['case', '[]', 'scmer', ':']","['KEYWORD', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
