,text,token,annotation
0,"I have a new TCP server written in Go that has 100+ clients attached to it.  Each client streams in data that needs to be looked at centrally as they are looking at radio packets over the air waves from various locations which then get analysed.  The code works but I am seeing a lot of contention and increased CPU around the locking and was after some thoughts on how to avoid the locking (if possible) or optimise around it.

As the TCP server spins up a GoRoutine for each packet received the addMessage function needs a level of synchronisation.  These packets also get analysed in another function later on that does a RLock() on the map.

It is the cullMessages() function that gets called once per second that really gets caught up in itself and can really slow down, sometimes taking 2-3 seconds to run which compounds the issue as the next 2-3 operations are queued waiting to unlock and run straight away!

Any ideas/thoughts would be appreciated!

","['I', 'have', 'a', 'new', 'TCP', 'server', 'written', 'in', 'Go', 'that', 'has', '100+', 'clients', 'attached', 'to', 'it.', 'Each', 'client', 'streams', 'in', 'data', 'that', 'needs', 'to', 'be', 'looked', 'at', 'centrally', 'as', 'they', 'are', 'looking', 'at', 'radio', 'packets', 'over', 'the', 'air', 'waves', 'from', 'various', 'locations', 'which', 'then', 'get', 'analysed.', 'The', 'code', 'works', 'but', 'I', 'am', 'seeing', 'a', 'lot', 'of', 'contention', 'and', 'increased', 'CPU', 'around', 'the', 'locking', 'and', 'was', 'after', 'some', 'thoughts', 'on', 'how', 'to', 'avoid', 'the', 'locking', '(if', 'possible)', 'or', 'optimise', 'around', 'it.', 'As', 'the', 'TCP', 'server', 'spins', 'up', 'a', 'GoRoutine', 'for', 'each', 'packet', 'received', 'the', 'addMessage', 'function', 'needs', 'a', 'level', 'of', 'synchronisation.', 'These', 'packets', 'also', 'get', 'analysed', 'in', 'another', 'function', 'later', 'on', 'that', 'does', 'a', 'RLock()', 'on', 'the', 'map.', 'It', 'is', 'the', 'cullMessages()', 'function', 'that', 'gets', 'called', 'once', 'per', 'second', 'that', 'really', 'gets', 'caught', 'up', 'in', 'itself', 'and', 'can', 'really', 'slow', 'down,', 'sometimes', 'taking', '2-3', 'seconds', 'to', 'run', 'which', 'compounds', 'the', 'issue', 'as', 'the', 'next', '2-3', 'operations', 'are', 'queued', 'waiting', 'to', 'unlock', 'and', 'run', 'straight', 'away!', 'Any', 'ideas/thoughts', 'would', 'be', 'appreciated!']","['PRP', 'VBP', 'DT', 'JJ', 'NNP', 'NN', 'VBN', 'IN', 'NNP', 'WDT', 'VBZ', 'CD', 'NNS', 'VBN', 'TO', 'VB', 'DT', 'NN', 'NNS', 'IN', 'NNS', 'WDT', 'VBZ', 'TO', 'VB', 'VBN', 'IN', 'RB', 'IN', 'PRP', 'VBP', 'VBG', 'IN', 'NN', 'NNS', 'IN', 'DT', 'NN', 'VBZ', 'IN', 'JJ', 'NNS', 'WDT', 'RB', 'VBP', 'IN', 'DT', 'NN', 'VBZ', 'CC', 'PRP', 'VBP', 'VBG', 'DT', 'NN', 'IN', 'NN', 'CC', 'VBD', 'NNP', 'IN', 'DT', 'NN', 'CC', 'VBD', 'IN', 'DT', 'NNS', 'IN', 'WRB', 'TO', 'VB', 'DT', 'NN', 'JJ', 'NN', 'CC', 'NN', 'RB', 'RB', 'IN', 'DT', 'NNP', 'NN', 'VBZ', 'RP', 'DT', 'NNP', 'IN', 'DT', 'NN', 'VBD', 'DT', 'NN', 'NN', 'VBZ', 'DT', 'NN', 'IN', 'JJ', 'DT', 'NNS', 'RB', 'VBP', 'VBN', 'IN', 'DT', 'NN', 'RB', 'IN', 'DT', 'VBZ', 'DT', 'NNP', 'IN', 'DT', 'NN', 'PRP', 'VBZ', 'DT', 'NN', 'NN', 'WDT', 'VBZ', 'VBN', 'RB', 'IN', 'NN', 'WDT', 'RB', 'VBZ', 'VBN', 'RP', 'IN', 'PRP', 'CC', 'MD', 'RB', 'VB', 'NN', 'RB', 'VBG', 'JJ', 'NNS', 'TO', 'VB', 'WDT', 'VBZ', 'DT', 'NN', 'IN', 'DT', 'JJ', 'JJ', 'NNS', 'VBP', 'VBN', 'VBG', 'TO', 'VB', 'CC', 'VB', 'RB', 'RB', 'NNP', 'NNS', 'MD', 'VB', 'JJ']"
1,var dataMessagesMutex sync.RWMutex,"['var', 'dataMessagesMutex', 'sync', '.', 'RWMutex']","['KEYWORD', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
2,var dataMessages map[string][]*trackingPacket_v1,"['var', 'dataMessages', 'map', '[', 'string', '][]*', 'trackingPacket_v1']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
3,// Function is called from each TCP client who need to share this data,"['//', 'Function', 'is', 'called', 'from', 'each', 'TCP', 'client', 'who', 'need', 'to', 'share', 'this', 'data']","['COMMENT', 'NN', 'VBZ', 'VBN', 'IN', 'DT', 'NNP', 'NN', 'WP', 'VBP', 'TO', 'NN', 'DT', 'NN']"
4,func addMessage(trackingPacket *trackingPacket_v1) {,"['func', 'addMessage', '(', 'trackingPacket', '*', 'trackingPacket_v1', ')', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
5,    dataMessagesMutex.Lock(),['dataMessagesMutex.Lock()'],['FUNCTION_CALL']
6,"    dataMessages[trackingPacket.packetID] = append(dataMessages[trackingPacket.packetID], trackingPacket)","['dataMessages', '[', 'trackingPacket', '.', 'packetID', ']', '=', 'append', '(', 'dataMessages', '[', 'trackingPacket', '.', 'packetID', '],', 'trackingPacket', ')']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
7,    dataMessagesMutex.Unlock(),['dataMessagesMutex.Unlock()'],['FUNCTION_CALL']
8,},['}'],['PUNCTUATION']
9,"// Function called on a loop, need to delete based on age here","['//', 'Function', 'called', 'on', 'a', 'loop,', 'need', 'to', 'delete', 'based', 'on', 'age', 'here']","['COMMENT', 'NN', 'VBN', 'IN', 'DT', 'JJ', 'NN', 'TO', 'VB', 'VBN', 'IN', 'NN', 'RB']"
