,text,token,annotation
0,"Using Windows DLLs is (in my opinion) the best way to directly use the Win32 API.

If you look in the src/syscall directory of your Go installation, you can find a file called mksyscall_windows.go. This seems to be how the Go team manages all their DLL wrappers.

Use go generate to generate your code

Take a look at how syscall_windows.go uses it. Specifically it has the following go generate command:


  //go:generate go run mksyscall_windows.go -output zsyscall_windows.go syscall_windows.go security_windows.go


Define the Win32 API types

They then define their types. You will need to do this yourself manually.

It is a challenge sometimes because it is vital you preserve the size and alignment of the struct fields. I use Visual Studio Community Edition to poke around at the plethora of Microsoft's defined basic types in an effort to determine their Go equivalents.

Windows uses UTF16 for strings. So you will be representing these as a *uint16. Use ","['Using', 'Windows', 'DLLs', 'is', '(in', 'my', 'opinion)', 'the', 'best', 'way', 'to', 'directly', 'use', 'the', 'Win32', 'API.', 'If', 'you', 'look', 'in', 'the', 'src/syscall', 'directory', 'of', 'your', 'Go', 'installation,', 'you', 'can', 'find', 'a', 'file', 'called', 'mksyscall_windows.go.', 'This', 'seems', 'to', 'be', 'how', 'the', 'Go', 'team', 'manages', 'all', 'their', 'DLL', 'wrappers.', 'Use', 'go', 'generate', 'to', 'generate', 'your', 'code', 'Take', 'a', 'look', 'at', 'how', 'syscall_windows.go', 'uses', 'it.', 'Specifically', 'it', 'has', 'the', 'following', 'go', 'generate', 'command:', '//go:generate', 'go', 'run', 'mksyscall_windows.go', '-output', 'zsyscall_windows.go', 'syscall_windows.go', 'security_windows.go', 'Define', 'the', 'Win32', 'API', 'types', 'They', 'then', 'define', 'their', 'types.', 'You', 'will', 'need', 'to', 'do', 'this', 'yourself', 'manually.', 'It', 'is', 'a', 'challenge', 'sometimes', 'because', 'it', 'is', 'vital', 'you', 'preserve', 'the', 'size', 'and', 'alignment', 'of', 'the', 'struct', 'fields.', 'I', 'use', 'Visual', 'Studio', 'Community', 'Edition', 'to', 'poke', 'around', 'at', 'the', 'plethora', 'of', ""Microsoft's"", 'defined', 'basic', 'types', 'in', 'an', 'effort', 'to', 'determine', 'their', 'Go', 'equivalents.', 'Windows', 'uses', 'UTF16', 'for', 'strings.', 'So', 'you', 'will', 'be', 'representing', 'these', 'as', 'a', '*uint16.', 'Use']","['VBG', 'NNP', 'NNP', 'VBZ', 'JJ', 'PRP$', 'IN', 'DT', 'JJS', 'NN', 'TO', 'RB', 'VB', 'DT', 'NNP', 'NNP', 'IN', 'PRP', 'VBP', 'IN', 'DT', 'JJ', 'NN', 'IN', 'PRP$', 'NNP', 'NN', 'PRP', 'MD', 'VB', 'DT', 'NN', 'VBN', 'NN', 'DT', 'VBZ', 'TO', 'VB', 'WRB', 'DT', 'NNP', 'NN', 'VBZ', 'DT', 'PRP$', 'NNP', 'NN', 'NNP', 'VBP', 'NN', 'TO', 'VB', 'PRP$', 'NNS', 'VBP', 'DT', 'NN', 'IN', 'WRB', 'JJ', 'VBZ', 'VBP', 'NNP', 'PRP', 'VBZ', 'DT', 'VBG', 'VB', 'JJ', 'NN', 'NNP', 'VBP', 'VB', 'RB', 'NNP', 'NNP', 'VBD', 'JJ', 'NNP', 'DT', 'NNP', 'NNP', 'VBZ', 'PRP', 'RB', 'VBP', 'PRP$', 'NN', 'PRP', 'MD', 'VB', 'TO', 'VB', 'DT', 'PRP', 'VB', 'PRP', 'VBZ', 'DT', 'NN', 'RB', 'IN', 'PRP', 'VBZ', 'JJ', 'PRP', 'VBP', 'DT', 'NN', 'CC', 'NN', 'IN', 'DT', 'NN', 'NN', 'PRP', 'VBP', 'JJ', 'NNP', 'NNP', 'NNP', 'TO', 'VB', 'RP', 'IN', 'DT', 'NN', 'IN', 'NNP', 'VBD', 'JJ', 'NNS', 'IN', 'DT', 'NN', 'TO', 'VB', 'PRP$', 'NNP', 'NN', 'NNP', 'VBZ', 'NNP', 'IN', 'NN', 'NNP', 'PRP', 'MD', 'VB', 'VBG', 'DT', 'IN', 'DT', 'NN', 'NN']"
1,syscall.UTF16PtrFromString,"['syscall', '.', 'UTF16PtrFromString']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
2," to generate one from a Go string.

Annotate Win32 API functions to export

The whole point of mksyscall_windows.go is to generate all the boilerplate code so you end up with a Go function that calls the DLL for you.

This is accomplished by adding annotations (Go comments).

For example, in syscall_windows.go you have these annotations:

","['to', 'generate', 'one', 'from', 'a', 'Go', 'string.', 'Annotate', 'Win32', 'API', 'functions', 'to', 'export', 'The', 'whole', 'point', 'of', 'mksyscall_windows.go', 'is', 'to', 'generate', 'all', 'the', 'boilerplate', 'code', 'so', 'you', 'end', 'up', 'with', 'a', 'Go', 'function', 'that', 'calls', 'the', 'DLL', 'for', 'you.', 'This', 'is', 'accomplished', 'by', 'adding', 'annotations', '(Go', 'comments).', 'For', 'example,', 'in', 'syscall_windows.go', 'you', 'have', 'these', 'annotations:']","['TO', 'VB', 'CD', 'IN', 'DT', 'NNP', 'NN', 'NNP', 'NNP', 'NNP', 'NNS', 'TO', 'VB', 'DT', 'JJ', 'NN', 'IN', 'NN', 'VBZ', 'TO', 'VB', 'PDT', 'DT', 'NN', 'NN', 'IN', 'PRP', 'VBP', 'RP', 'IN', 'DT', 'NNP', 'NN', 'WDT', 'VBZ', 'DT', 'NNP', 'IN', 'NN', 'DT', 'VBZ', 'VBN', 'IN', 'VBG', 'NNS', 'VBP', 'NN', 'IN', 'NN', 'IN', 'NN', 'PRP', 'VBP', 'DT', 'NNS']"
3,//sys   GetLastError() (lasterr error),"['//', 'sys', 'GetLastError()', '(lasterr', 'error)']","['COMMENT', 'NN', 'NNP', 'NNP', 'NN']"
4,//...,"['//', '...']","['COMMENT', ':']"
5,"//sys   CreateHardLink(filename *uint16, existingfilename *uint16, reserved uintptr) (err error) [failretval&0xff==0] = CreateHardLinkW","['//', 'sys', 'CreateHardLink(filename', '*uint16,', 'existingfilename', '*uint16,', 'reserved', 'uintptr)', '(err', 'error)', '[failretval&0xff==0]', '=', 'CreateHardLinkW']","['COMMENT', 'NN', 'NNP', 'NNP', 'NN', 'NNP', 'VBD', 'JJ', 'NNP', 'NN', 'NNP', 'NNP', 'NNP']"
6,"

mksyscall_windows.go has doc comments to help you figure out how this works. You can also look at the go-generated code in zsyscall_windows.go.

Run go generate

Its easy, just run:

go generate


Example:

For your example, create a file called win32_windows.go:

","['mksyscall_windows.go', 'has', 'doc', 'comments', 'to', 'help', 'you', 'figure', 'out', 'how', 'this', 'works.', 'You', 'can', 'also', 'look', 'at', 'the', 'go-generated', 'code', 'in', 'zsyscall_windows.go.', 'Run', 'go', 'generate', 'Its', 'easy,', 'just', 'run:', 'go', 'generate', 'Example:', 'For', 'your', 'example,', 'create', 'a', 'file', 'called', 'win32_windows.go:']","['NN', 'VBZ', 'VBN', 'NNS', 'TO', 'VB', 'PRP', 'VB', 'RP', 'WRB', 'DT', 'NN', 'PRP', 'MD', 'RB', 'VB', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NN', 'NNP', 'VBP', 'VB', 'PRP$', 'NN', 'RB', 'VB', 'VB', 'JJ', 'NNP', 'IN', 'PRP$', 'NN', 'VB', 'DT', 'NN', 'VBN', 'NN']"
7,package win32,"['package', 'win32']","['KEYWORD', 'IDENTIFIER']"
8,//go generate go run mksyscall_windows.go -output zwin32_windows.go win32_windows.go,"['//', 'go', 'generate', 'go', 'run', 'mksyscall_windows.go', '-output', 'zwin32_windows.go', 'win32_windows.go']","['COMMENT', 'VB', 'NN', 'VB', 'VBN', 'RB', 'JJ', 'CD', 'NN']"
9,type (,"['type', '(']","['KEYWORD', 'PUNCTUATION']"
10,    LPVOID         uintptr,"['LPVOID', 'uintptr']","['IDENTIFIER', 'IDENTIFIER']"
11,    LMSTR          *uint16,"['LMSTR', '*', 'uint16']","['IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER']"
12,    DWORD          uint32,"['DWORD', 'uint32']","['IDENTIFIER', 'IDENTIFIER']"
13,    LPBYTE         *byte,"['LPBYTE', '*', 'byte']","['IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER']"
14,    LPDWORD        *uint32,"['LPDWORD', '*', 'uint32']","['IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER']"
15,    LPWSTR         *uint16,"['LPWSTR', '*', 'uint16']","['IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER']"
16,    NET_API_STATUS DWORD,"['NET_API_STATUS', 'DWORD']","['IDENTIFIER', 'IDENTIFIER']"
