,text,token,annotation
0,"You are pushing an array of Sales with syntax for a single item.
It should be either a single Sales object to push:

","['You', 'are', 'pushing', 'an', 'array', 'of', 'Sales', 'with', 'syntax', 'for', 'a', 'single', 'item.', 'It', 'should', 'be', 'either', 'a', 'single', 'Sales', 'object', 'to', 'push:']","['PRP', 'VBP', 'VBG', 'DT', 'NN', 'IN', 'NNS', 'IN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'PRP', 'MD', 'VB', 'CC', 'DT', 'JJ', 'NNS', 'VBP', 'TO', 'VB']"
1,addsales:= Sales{,"['addsales', ':=', 'Sales', '{']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION']"
2,"    FIRSTNAME : ""chetan"",","['FIRSTNAME', ':', '""chetan""', ',']","['IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
3,"    LASTNAME : ""kumar"",","['LASTNAME', ':', '""kumar""', ',']","['IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
4,"    AGE : 24,","['AGE', ':', '24', ',']","['IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION']"
5,"},","['},']",['PUNCTUATION']
6,"change := bson.M{""$push"":bson.M{""user.$.sales"":addsales}}","['chan', 'ge', ':=', 'bson', '.', 'M', '{', '""$push""', ':', 'bson', '.', 'M', '{', '""user.$.sales""', ':', 'addsales', '}}']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
7,"

or use $each modifier to push multiple items:

","['or', 'use', '$each', 'modifier', 'to', 'push', 'multiple', 'items:']","['CC', 'VB', 'NN', 'NN', 'TO', 'VB', 'JJ', 'NN']"
8,addsales:= []Sales{Sales{,"['addsales', ':=', '[]', 'Sales', '{', 'Sales', '{']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
9,"    FIRSTNAME : ""chetan"",","['FIRSTNAME', ':', '""chetan""', ',']","['IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
10,"    LASTNAME : ""kumar"",","['LASTNAME', ':', '""kumar""', ',']","['IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
11,"    AGE : 24,","['AGE', ':', '24', ',']","['IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION']"
12,"    },","['},']",['PUNCTUATION']
13,},['}'],['PUNCTUATION']
14,"change := bson.M{""$push"":bson.M{""user.$.sales"":bson.M{""$each"":addsales}}}","['chan', 'ge', ':=', 'bson', '.', 'M', '{', '""$push""', ':', 'bson', '.', 'M', '{', '""user.$.sales""', ':', 'bson', '.', 'M', '{', '""$each""', ':', 'addsales', '}}}']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
