,text,token,annotation
0,"I'm trying to learn how to use channels to make a queue in Go for one of my other projects. My other project basically queues up database rows, and then does number crunching on the database using the details in the rows.

I don't want the same row to be processing in a worker at the same time, so it needs to check whether a worker is currently working on that specific row ID, and if so, wait for it to finish. If it's not the same row ID, it can run asynchronously, but I also want to limit the number of asynchronous workers that can run at the same time. In my code below, I'm trying to limit it to three workers at the moment.

Here's what I have:

","[""I'm"", 'trying', 'to', 'learn', 'how', 'to', 'use', 'channels', 'to', 'make', 'a', 'queue', 'in', 'Go', 'for', 'one', 'of', 'my', 'other', 'projects.', 'My', 'other', 'project', 'basically', 'queues', 'up', 'database', 'rows,', 'and', 'then', 'does', 'number', 'crunching', 'on', 'the', 'database', 'using', 'the', 'details', 'in', 'the', 'rows.', 'I', ""don't"", 'want', 'the', 'same', 'row', 'to', 'be', 'processing', 'in', 'a', 'worker', 'at', 'the', 'same', 'time,', 'so', 'it', 'needs', 'to', 'check', 'whether', 'a', 'worker', 'is', 'currently', 'working', 'on', 'that', 'specific', 'row', 'ID,', 'and', 'if', 'so,', 'wait', 'for', 'it', 'to', 'finish.', 'If', ""it's"", 'not', 'the', 'same', 'row', 'ID,', 'it', 'can', 'run', 'asynchronously,', 'but', 'I', 'also', 'want', 'to', 'limit', 'the', 'number', 'of', 'asynchronous', 'workers', 'that', 'can', 'run', 'at', 'the', 'same', 'time.', 'In', 'my', 'code', 'below,', ""I'm"", 'trying', 'to', 'limit', 'it', 'to', 'three', 'workers', 'at', 'the', 'moment.', ""Here's"", 'what', 'I', 'have:']","['NNP', 'VBG', 'TO', 'VB', 'WRB', 'TO', 'VB', 'NNS', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNP', 'IN', 'CD', 'IN', 'PRP$', 'JJ', 'JJ', 'PRP$', 'JJ', 'NN', 'RB', 'VBZ', 'RP', 'NN', 'NN', 'CC', 'RB', 'VBZ', 'NN', 'VBG', 'IN', 'DT', 'NN', 'VBG', 'DT', 'NNS', 'IN', 'DT', 'NN', 'PRP', 'VBP', 'VBP', 'DT', 'JJ', 'NN', 'TO', 'VB', 'VBG', 'IN', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'PRP', 'VBZ', 'TO', 'VB', 'IN', 'DT', 'NN', 'VBZ', 'RB', 'VBG', 'IN', 'DT', 'JJ', 'NN', 'NNP', 'CC', 'IN', 'JJ', 'NN', 'IN', 'PRP', 'TO', 'VB', 'IN', 'JJ', 'RB', 'DT', 'JJ', 'NN', 'IN', 'PRP', 'MD', 'VB', 'RB', 'CC', 'PRP', 'RB', 'VBP', 'TO', 'VB', 'DT', 'NN', 'IN', 'JJ', 'NNS', 'WDT', 'MD', 'VB', 'IN', 'DT', 'JJ', 'NN', 'IN', 'PRP$', 'NN', 'NN', 'NNP', 'VBG', 'TO', 'VB', 'PRP', 'TO', 'CD', 'NNS', 'IN', 'DT', 'NN', 'NNP', 'WP', 'PRP', 'VBP']"
1,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,import (,"['import', '(']","['KEYWORD', 'OPERATOR']"
3,"    ""log""","['""log""']",['STRING_LITERAL']
4,"    ""strconv""","['""strconv""']",['STRING_LITERAL']
5,"    ""time""","['""time""']",['STRING_LITERAL']
6,),[')'],['OPERATOR']
7,// RowInfo holds the job info,"['//', 'RowInfo', 'holds', 'the', 'job', 'info']","['COMMENT', 'NNP', 'VBZ', 'DT', 'NN', 'NN']"
8,type RowInfo struct {,"['type', 'RowInfo', 'struct', '{']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'OPERATOR']"
9,    id int,"['id', 'int']","['IDENTIFIER', 'IDENTIFIER']"
10,},['}'],['OPERATOR']
11,// WorkerCount holds how many workers are currently running,"['//', 'WorkerCount', 'holds', 'how', 'many', 'workers', 'are', 'currently', 'running']","['COMMENT', 'NNP', 'VBZ', 'WRB', 'JJ', 'NNS', 'VBP', 'RB', 'VBG']"
12,var WorkerCount int,"['var', 'WorkerCount', 'int']","['KEYWORD', 'IDENTIFIER', 'IDENTIFIER']"
13,// WorkerLocked specifies whether a row ID is currently processing by a worker,"['//', 'WorkerLocked', 'specifies', 'whether', 'a', 'row', 'ID', 'is', 'currently', 'processing', 'by', 'a', 'worker']","['COMMENT', 'JJ', 'NNS', 'IN', 'DT', 'NN', 'NNP', 'VBZ', 'RB', 'VBG', 'IN', 'DT', 'NN']"
14,var WorkerLocked map[string]bool,"['var', 'WorkerLocked', 'map', '[', 'string', ']', 'bool']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER']"
15,// Process the RowInfo,"['//', 'Process', 'the', 'RowInfo']","['COMMENT', 'NN', 'DT', 'NNP']"
