,text,token,annotation
0,"I'm sure that I'm doing something wrong, I have a Go program that parses in 3D models in OBJ format and outputs a json object.  When I run it without adding in goroutines I get the following output:

","[""I'm"", 'sure', 'that', ""I'm"", 'doing', 'something', 'wrong,', 'I', 'have', 'a', 'Go', 'program', 'that', 'parses', 'in', '3D', 'models', 'in', 'OBJ', 'format', 'and', 'outputs', 'a', 'json', 'object.', 'When', 'I', 'run', 'it', 'without', 'adding', 'in', 'goroutines', 'I', 'get', 'the', 'following', 'output:']","['NNP', 'NN', 'WDT', 'NNP', 'VBG', 'NN', 'NN', 'PRP', 'VBP', 'DT', 'NNP', 'NN', 'WDT', 'VBZ', 'IN', 'CD', 'NNS', 'IN', 'NNP', 'NN', 'CC', 'VBZ', 'DT', 'NN', 'NN', 'WRB', 'PRP', 'VBP', 'PRP', 'IN', 'VBG', 'IN', 'NNS', 'PRP', 'VBP', 'DT', 'JJ', 'NN']"
1,$ go run objParser.go ak47.obj extincteur_obj.obj ,"['$', 'go', 'run', 'objParser', '.', 'go', 'ak47', '.', 'obj', 'extincteur_obj', '.', 'obj']","['OPERATOR', 'KEYWORD', 'IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER']"
2,--Creating ak47.json3d from ak47.obj,"['--', 'Creating', 'ak47', '.', 'json3d', 'from', 'ak47', '.', 'obj']","['OPERATOR', 'IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER']"
3,--Exported 85772 faces with 89088 verticies,"['--', 'Exported', '85772', 'faces', 'with', '89088', 'verticies']","['OPERATOR', 'IDENTIFIER', 'DECIMAL_LITERAL', 'IDENTIFIER', 'IDENTIFIER', 'DECIMAL_LITERAL', 'IDENTIFIER']"
4,--Creating extincteur_obj.json3d from extincteur_obj.obj,"['--', 'Creating', 'extincteur_obj', '.', 'json3d', 'from', 'extincteur_obj', '.', 'obj']","['OPERATOR', 'IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER']"
5,--Exported 150316 faces with 151425 verticies,"['--', 'Exported', '150316', 'faces', 'with', '151425', 'verticies']","['OPERATOR', 'IDENTIFIER', 'DECIMAL_LITERAL', 'IDENTIFIER', 'IDENTIFIER', 'DECIMAL_LITERAL', 'IDENTIFIER']"
6,Parsed 2 files in 8.4963s,"['Parsed', '2', 'files', 'in', '8', '.', '4963', 's']","['IDENTIFIER', 'DECIMAL_LITERAL', 'IDENTIFIER', 'IDENTIFIER', 'DECIMAL_LITERAL', 'OPERATOR', 'DECIMAL_LITERAL', 'IDENTIFIER']"
7,"

Then I added in the goroutines and I get this output:

","['Then', 'I', 'added', 'in', 'the', 'goroutines', 'and', 'I', 'get', 'this', 'output:']","['RB', 'PRP', 'VBD', 'IN', 'DT', 'NNS', 'CC', 'PRP', 'VBP', 'DT', 'NN']"
8,$ go run objParser.go ak47.obj extincteur_obj.obj ,"['$', 'go', 'run', 'objParser', '.', 'go', 'ak47', '.', 'obj', 'extincteur_obj', '.', 'obj']","['OPERATOR', 'KEYWORD', 'IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER']"
9,--Creating ak47.json3d from ak47.obj,"['--', 'Creating', 'ak47', '.', 'json3d', 'from', 'ak47', '.', 'obj']","['OPERATOR', 'IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER']"
10,--Creating extincteur_obj.json3d from extincteur_obj.obj,"['--', 'Creating', 'extincteur_obj', '.', 'json3d', 'from', 'extincteur_obj', '.', 'obj']","['OPERATOR', 'IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER']"
11,--Exported 85772 faces with 89088 verticies,"['--', 'Exported', '85772', 'faces', 'with', '89088', 'verticies']","['OPERATOR', 'IDENTIFIER', 'DECIMAL_LITERAL', 'IDENTIFIER', 'IDENTIFIER', 'DECIMAL_LITERAL', 'IDENTIFIER']"
12,--Exported 150316 faces with 151425 verticies,"['--', 'Exported', '150316', 'faces', 'with', '151425', 'verticies']","['OPERATOR', 'IDENTIFIER', 'DECIMAL_LITERAL', 'IDENTIFIER', 'IDENTIFIER', 'DECIMAL_LITERAL', 'IDENTIFIER']"
13,Parsed 2 files in 10.23137s,"['Parsed', '2', 'files', 'in', '10', '.', '23137', 's']","['IDENTIFIER', 'DECIMAL_LITERAL', 'IDENTIFIER', 'IDENTIFIER', 'DECIMAL_LITERAL', 'OPERATOR', 'DECIMAL_LITERAL', 'IDENTIFIER']"
14,"

The order of how it's printed is what I expected given the interlacing of the parsing but I have no idea why it actually takes longer!  The code is pretty long, I snipped what I could but it's still pretty long, sorry about that!

","['The', 'order', 'of', 'how', ""it's"", 'printed', 'is', 'what', 'I', 'expected', 'given', 'the', 'interlacing', 'of', 'the', 'parsing', 'but', 'I', 'have', 'no', 'idea', 'why', 'it', 'actually', 'takes', 'longer!', 'The', 'code', 'is', 'pretty', 'long,', 'I', 'snipped', 'what', 'I', 'could', 'but', ""it's"", 'still', 'pretty', 'long,', 'sorry', 'about', 'that!']","['DT', 'NN', 'IN', 'WRB', 'JJ', 'VBN', 'VBZ', 'WP', 'PRP', 'VBD', 'VBN', 'DT', 'NN', 'IN', 'DT', 'NN', 'CC', 'PRP', 'VBP', 'DT', 'NN', 'WRB', 'PRP', 'RB', 'VBZ', 'IN', 'DT', 'NN', 'VBZ', 'JJ', 'NN', 'PRP', 'VBD', 'WP', 'PRP', 'MD', 'CC', 'VB', 'RB', 'RB', 'JJ', 'NN', 'IN', 'NN']"
15,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
16,"func parseFile(name string, finished chan int) {","['func', 'parseFile', '(', 'name', 'string', ',', 'finished', 'chan', 'int', ')', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'KEYWORD', 'IDENTIFIER', 'OPERATOR', 'OPERATOR']"
