,text,token,annotation
0,"Thanks for answer,
I added example @qwertmax and fixed bug for parse fragment of url. Please update package and see example.

","['Thanks', 'for', 'answer,', 'I', 'added', 'example', '@qwertmax', 'and', 'fixed', 'bug', 'for', 'parse', 'fragment', 'of', 'url.', 'Please', 'update', 'package', 'and', 'see', 'example.']","['NNS', 'IN', 'NN', 'PRP', 'VBD', 'NN', 'NNP', 'CC', 'VBN', 'NN', 'IN', 'JJ', 'NN', 'IN', 'JJ', 'NNP', 'JJ', 'NN', 'CC', 'VB', 'NN']"
1,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,// Thanks @qwertmax for this example,"['//', 'Thanks', '@qwertmax', 'for', 'this', 'example']","['COMMENT', 'NNS', 'VBP', 'IN', 'DT', 'NN']"
3,// (http://stackoverflow.com/questions/29359907/social-network-vk-auth-with-martini),"['//', '(http:stackoverflow.com/questions/29359907/social-network-vk-auth-with-martini)']","['COMMENT', 'NN']"
4,import (,"['import', '(']","['KEYWORD', 'PUNCTUATION']"
5,"    ""log""","['""log""']",['STRING_LITERAL']
6,"    ""github.com/go-martini/martini""","['""github.com/go-martini/martini""']",['STRING_LITERAL']
7,"    ""github.com/yanple/vk_api""","['""github.com/yanple/vk_api""']",['STRING_LITERAL']
8,"    ""net/http""","['""net/http""']",['STRING_LITERAL']
9,),[')'],['PUNCTUATION']
10,var api vk_api.Api,"['var', 'api', 'vk_api', '.', 'Api']","['KEYWORD', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
11,func prepareMartini() *martini.ClassicMartini {,"['func', 'prepareMartini', '()', '*', 'martini', '.', 'ClassicMartini', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'POINTER_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
12,    m := martini.Classic(),"['m', ':=', 'martini.Classic()']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
13,"    m.Get(""/vk/auth"", func(w http.ResponseWriter, r *http.Request) {","['m.Get(""/vk/auth"", func(w http.ResponseWriter, r *http.Request)', '{']","['FUNCTION_CALL', 'PUNCTUATION']"
14,"        authUrl, err := api.GetAuthUrl(","['authUrl', ',', 'err', ':=', 'api', '.', 'GetAuthUrl', '(']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
15,"        ""http://localhost:3000/vk/token"",","['""http://localhost:3000/vk/token""', ',']","['STRING_LITERAL', 'PUNCTUATION']"
16,"        ""app client id"",","['""app client id""', ',']","['STRING_LITERAL', 'PUNCTUATION']"
17,"        ""wall,offline"")","['""wall,offline""', ')']","['STRING_LITERAL', 'PUNCTUATION']"
18,        if err != nil {,"['if', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', 'IDENTIFIER', 'PUNCTUATION']"
19,            panic(err),"['panic', '(', 'err', ')']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
20,        },['}'],['PUNCTUATION']
21,"        http.Redirect(w, r, authUrl, http.StatusFound)","['http.Redirect(w, r, authUrl, http.StatusFound)']",['FUNCTION_CALL']
22,    }),['})'],['PUNCTUATION']
23,"    m.Get(""/vk/token"", func(w http.ResponseWriter, r *http.Request) {","['m.Get(""/vk/token"", func(w http.ResponseWriter, r *http.Request)', '{']","['FUNCTION_CALL', 'PUNCTUATION']"
24,"        code := r.URL.Query().Get(""code"")","['code', ':=', 'r', '.', 'URL.Query().Get(""code"")']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'FUNCTION_CALL']"
25,        err := api.OAuth(,"['err', ':=', 'api', '.', 'OAuth', '(']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
26,"        ""http://localhost:3000/vk/token"", // redirect uri","['""http://localhost:3000/vk/token""', ',', '//', 'redirect', 'uri']","['STRING_LITERAL', 'PUNCTUATION', 'COMMENT', 'NN', 'NN']"
27,"        ""app secret key"",","['""app secret key""', ',']","['STRING_LITERAL', 'PUNCTUATION']"
28,"        ""app client id"",","['""app client id""', ',']","['STRING_LITERAL', 'PUNCTUATION']"
29,        code),"['code', ')']","['IDENTIFIER', 'PUNCTUATION']"
30,        if err != nil {,"['if', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', 'IDENTIFIER', 'PUNCTUATION']"
31,            panic(err),"['panic', '(', 'err', ')']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
32,        },['}'],['PUNCTUATION']
33,"        http.Redirect(w, r, ""/"", http.StatusFound)","['http.Redirect(w, r, ""/"", http.StatusFound)']",['FUNCTION_CALL']
34,    }),['})'],['PUNCTUATION']
35,"    m.Get(""/"", func(w http.ResponseWriter, r *http.Request) string {","['m.Get(""/"", func(w http.ResponseWriter, r *http.Request)', 'string', '{']","['FUNCTION_CALL', 'IDENTIFIER', 'PUNCTUATION']"
36,"        if api.AccessToken == """" {","['if', 'api', '.', 'AccessToken', '==', '""""', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'RELATION_OPERATOR', 'STRING_LITERAL', 'PUNCTUATION']"
37,"            return ""Авторизоваться""","['return', '""Авторизоваться""']","['KEYWORD', 'STRING_LITERAL']"
38,        },['}'],['PUNCTUATION']
39,"        // Api have: AccessToken, UserId, ExpiresIn","['//', 'Api', 'have:', 'AccessToken,', 'UserId,', 'ExpiresIn']","['COMMENT', 'NNP', 'NN', 'NNP', 'NNP', 'NNP']"
40,"        log.Println(""[LOG] martini.go:48 ->"", api.AccessToken)","['log.Println(""[LOG] martini.go:48 ->"", api.AccessToken)']",['FUNCTION_CALL']
41,        // Make query,"['//', 'Make', 'query']","['COMMENT', 'NNP', 'NN']"
42,        params := make(map[string]string),"['params', ':=', 'make', '(', 'map', '[', 'string', ']', 'string', ')']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'KEYWORD', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
