,text,token,annotation
0,"I am starting to learn OpenGL now, using the Go programming language (I just couldn't get working with C/C++ on my Windows machine), and so far I've managed to display some rotating cubes in the screen with textures mainly copying and pasting code from tutorials. I've learned a lot, though, but I just can't get some text on the screen with this code that I wrote on my own. I've looked up many tutorials and questions but nothing seems to work, and I suspect there is something wrong with the vertices because I'm pretty sure the textures coordinates are correct and still there's nothing showing up in the screen. Here's the code:

","['I', 'am', 'starting', 'to', 'learn', 'OpenGL', 'now,', 'using', 'the', 'Go', 'programming', 'language', '(I', 'just', ""couldn't"", 'get', 'working', 'with', 'C/C++', 'on', 'my', 'Windows', 'machine),', 'and', 'so', 'far', ""I've"", 'managed', 'to', 'display', 'some', 'rotating', 'cubes', 'in', 'the', 'screen', 'with', 'textures', 'mainly', 'copying', 'and', 'pasting', 'code', 'from', 'tutorials.', ""I've"", 'learned', 'a', 'lot,', 'though,', 'but', 'I', 'just', ""can't"", 'get', 'some', 'text', 'on', 'the', 'screen', 'with', 'this', 'code', 'that', 'I', 'wrote', 'on', 'my', 'own.', ""I've"", 'looked', 'up', 'many', 'tutorials', 'and', 'questions', 'but', 'nothing', 'seems', 'to', 'work,', 'and', 'I', 'suspect', 'there', 'is', 'something', 'wrong', 'with', 'the', 'vertices', 'because', ""I'm"", 'pretty', 'sure', 'the', 'textures', 'coordinates', 'are', 'correct', 'and', 'still', ""there's"", 'nothing', 'showing', 'up', 'in', 'the', 'screen.', ""Here's"", 'the', 'code:']","['PRP', 'VBP', 'VBG', 'TO', 'VB', 'NNP', 'CC', 'VBG', 'DT', 'NNP', 'JJ', 'NN', 'NN', 'RB', 'JJ', 'VB', 'VBG', 'IN', 'NNP', 'IN', 'PRP$', 'NNP', 'NN', 'CC', 'RB', 'RB', 'NNP', 'VBD', 'TO', 'VB', 'DT', 'VBG', 'NNS', 'IN', 'DT', 'NN', 'IN', 'NNS', 'RB', 'VBG', 'CC', 'VBG', 'NN', 'IN', 'JJ', 'NNP', 'VBD', 'DT', 'JJ', 'NN', 'CC', 'PRP', 'RB', 'VB', 'VB', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'PRP', 'VBD', 'IN', 'PRP$', 'JJ', 'NNP', 'VBD', 'RP', 'JJ', 'NNS', 'CC', 'NNS', 'CC', 'NN', 'VBZ', 'TO', 'VB', 'CC', 'PRP', 'VBP', 'EX', 'VBZ', 'NN', 'JJ', 'IN', 'DT', 'NNS', 'IN', 'NNP', 'RB', 'VBD', 'DT', 'NNS', 'NNS', 'VBP', 'JJ', 'CC', 'RB', 'VB', 'NN', 'VBG', 'RP', 'IN', 'DT', 'NN', 'NNP', 'DT', 'NN']"
1,package game,"['package', 'game']","['KEYWORD', 'IDENTIFIER']"
2,import (,"['import', '(']","['KEYWORD', 'PUNCTUATION']"
3,"  ""fmt""","['""fmt""']",['STRING_LITERAL']
4,"  ""io/ioutil""","['""io/ioutil""']",['STRING_LITERAL']
5,"  ""image""","['""image""']",['STRING_LITERAL']
6,"  ""image/draw""","['""image/draw""']",['STRING_LITERAL']
7,"  ""github.com/go-gl/gl/v3.3-core/gl""","['""github.com/go-gl/gl/v3.3-core/gl""']",['STRING_LITERAL']
8,"  mgl ""github.com/go-gl/mathgl/mgl32""","['mgl', '""github.com/go-gl/mathgl/mgl32""']","['IDENTIFIER', 'STRING_LITERAL']"
9,"  ""github.com/golang/freetype/truetype""","['""github.com/golang/freetype/truetype""']",['STRING_LITERAL']
10,"  ""golang.org/x/image/font""","['""golang.org/x/image/font""']",['STRING_LITERAL']
11,"  ""golang.org/x/image/math/fixed""","['""golang.org/x/image/math/fixed""']",['STRING_LITERAL']
12,),[')'],['PUNCTUATION']
13,type GameFont struct {,"['type', 'GameFont', 'struct', '{']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
14,  loaded bool,"['loaded', 'bool']","['IDENTIFIER', 'IDENTIFIER']"
15,  vao uint32,"['vao', 'uint32']","['IDENTIFIER', 'IDENTIFIER']"
16,  vbo VBOData,"['vbo', 'VBOData']","['IDENTIFIER', 'IDENTIFIER']"
17,  pix float32,"['pix', 'float32']","['IDENTIFIER', 'IDENTIFIER']"
18,  Texture *Texture,"['Texture', '*', 'Texture']","['IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER']"
19,  Shader ShaderProgram,"['Shader', 'ShaderProgram']","['IDENTIFIER', 'IDENTIFIER']"
20,},['}'],['PUNCTUATION']
21,// Load a TrueType font from a file and generate a texture ,"['//', 'Load', 'a', 'TrueType', 'font', 'from', 'a', 'file', 'and', 'generate', 'a', 'texture']","['COMMENT', 'VB', 'DT', 'NNP', 'NN', 'IN', 'DT', 'NN', 'CC', 'VB', 'DT', 'NN']"
22,// with all important characters.,"['//', 'with', 'all', 'important', 'characters.']","['COMMENT', 'IN', 'DT', 'JJ', 'NNS']"
23,"func (f *GameFont) Load(path string, pix float32) {","['func', '(', 'f', '*', 'GameFont', ')', 'Load', '(', 'path', 'string', ',', 'pix', 'float32', ')', '{']","['KEYWORD', 'PUNCTUATION', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
24,"  contents, err := ioutil.ReadFile(path)","['contents', ',', 'err', ':=', 'ioutil.ReadFile(path)']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
25,  if err != nil {,"['if', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', 'IDENTIFIER', 'PUNCTUATION']"
26,"    fmt.Println(""Could not read font file: "" + path)","['fmt.Println(""Could not read font file: "" + path)']",['FUNCTION_CALL']
27,    panic(err),"['panic', '(', 'err', ')']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
28,  },['}'],['PUNCTUATION']
29,"  fontFace, err := truetype.Parse(contents)","['fontFace', ',', 'err', ':=', 'truetype.Parse(contents)']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
30,  if err != nil {,"['if', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', 'IDENTIFIER', 'PUNCTUATION']"
