,text,token,annotation
0,"I am new to Go, and I am building a web API that uses data from the RDW in my Android Application. However I have trouble parsing JSON in Go, where as in Java I could easily use for example: jsonObject.getString(""AreaId"") it does not seem like I can do this in Go.

I am trying to parse the following JSON to save it in a MySQL db:

","['I', 'am', 'new', 'to', 'Go,', 'and', 'I', 'am', 'building', 'a', 'web', 'API', 'that', 'uses', 'data', 'from', 'the', 'RDW', 'in', 'my', 'Android', 'Application.', 'However', 'I', 'have', 'trouble', 'parsing', 'JSON', 'in', 'Go,', 'where', 'as', 'in', 'Java', 'I', 'could', 'easily', 'use', 'for', 'example:', 'jsonObject.getString(""AreaId"")', 'it', 'does', 'not', 'seem', 'like', 'I', 'can', 'do', 'this', 'in', 'Go.', 'I', 'am', 'trying', 'to', 'parse', 'the', 'following', 'JSON', 'to', 'save', 'it', 'in', 'a', 'MySQL', 'db:']","['PRP', 'VBP', 'JJ', 'TO', 'NNP', 'CC', 'PRP', 'VBP', 'VBG', 'DT', 'NN', 'NNP', 'WDT', 'VBZ', 'NNS', 'IN', 'DT', 'NNP', 'IN', 'PRP$', 'NNP', 'NNP', 'RB', 'PRP', 'VBP', 'NN', 'VBG', 'NNP', 'IN', 'NNP', 'WRB', 'IN', 'IN', 'NNP', 'PRP', 'MD', 'RB', 'VB', 'IN', 'NN', 'NN', 'PRP', 'VBZ', 'RB', 'VB', 'IN', 'PRP', 'MD', 'VB', 'DT', 'IN', 'NNP', 'PRP', 'VBP', 'VBG', 'TO', 'VB', 'DT', 'VBG', 'NNP', 'TO', 'VB', 'PRP', 'IN', 'DT', 'NNP', 'NN']"
1,{,['{'],['OPERATOR']
2,  'd': {,"[""'d'"", ':', '{']","['STRING_LITERAL', 'OPERATOR', 'OPERATOR']"
3,    'results': [,"[""'results'"", ':', '[']","['STRING_LITERAL', 'OPERATOR', 'OPERATOR']"
4,      {,['{'],['OPERATOR']
5,        '__metadata': {,"[""'__metadata'"", ':', '{']","['STRING_LITERAL', 'OPERATOR', 'OPERATOR']"
6,"          'id': 'https://api.datamarket.azure.com/Data.ashx/opendata.rdw/StatischParkeren.Open.Data/v1/AREAGEOMETRY(1)',","[""'id'"", ':', ""'https://api.datamarket.azure.com/Data.ashx/opendata.rdw/StatischParkeren.Open.Data/v1/AREAGEOMETRY(1)'"", ',']","['STRING_LITERAL', 'OPERATOR', 'STRING_LITERAL', 'OPERATOR']"
7,"          'uri': 'https://api.datamarket.azure.com/Data.ashx/opendata.rdw/StatischParkeren.Open.Data/v1/AREAGEOMETRY(1)',","[""'uri'"", ':', ""'https://api.datamarket.azure.com/Data.ashx/opendata.rdw/StatischParkeren.Open.Data/v1/AREAGEOMETRY(1)'"", ',']","['STRING_LITERAL', 'OPERATOR', 'STRING_LITERAL', 'OPERATOR']"
8,          'type': 'opendata.rdw.StatischParkeren.Open.Data.AREAGEOMETRY',"[""'type'"", ':', ""'opendata.rdw.StatischParkeren.Open.Data.AREAGEOMETRY'""]","['STRING_LITERAL', 'OPERATOR', 'STRING_LITERAL']"
9,"        },","['},']",['OPERATOR']
10,"        'AREAGEOMETRY_ID': 1,","[""'AREAGEOMETRY_ID'"", ':', '1', ',']","['STRING_LITERAL', 'OPERATOR', 'DECIMAL_LITERAL', 'OPERATOR']"
11,"        'AreaManagerId': '34',","[""'AreaManagerId'"", ':', ""'34'"", ',']","['STRING_LITERAL', 'OPERATOR', 'STRING_LITERAL', 'OPERATOR']"
12,"        'AreaId': 'ALMBUITEN',","[""'AreaId'"", ':', ""'ALMBUITEN'"", ',']","['STRING_LITERAL', 'OPERATOR', 'STRING_LITERAL', 'OPERATOR']"
13,"        'EndDateArea': null,","[""'EndDateArea'"", ':', 'null', ',']","['STRING_LITERAL', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
14,"        'StartDateArea': '/Date(1330560000000)/',","[""'StartDateArea'"", ':', ""'/Date(1330560000000)/'"", ',']","['STRING_LITERAL', 'OPERATOR', 'STRING_LITERAL', 'OPERATOR']"
