,text,token,annotation
0,"It turned out that I had to restart the listener not only to close the connection. I've modified the broker function to reset the destNet listener if it can't write (i.e. writes 0 bytes) to src. I'm still not sure if this is the right way to do it (i.e. closing the listener seems bad in a multi-connections scenario as I guess I reset all the client connections dialing on that address) but so far this is the best I could do to fix it.

","['It', 'turned', 'out', 'that', 'I', 'had', 'to', 'restart', 'the', 'listener', 'not', 'only', 'to', 'close', 'the', 'connection.', ""I've"", 'modified', 'the', 'broker', 'function', 'to', 'reset', 'the', 'destNet', 'listener', 'if', 'it', ""can't"", 'write', '(i.e.', 'writes', '0', 'bytes)', 'to', 'src.', ""I'm"", 'still', 'not', 'sure', 'if', 'this', 'is', 'the', 'right', 'way', 'to', 'do', 'it', '(i.e.', 'closing', 'the', 'listener', 'seems', 'bad', 'in', 'a', 'multi-connections', 'scenario', 'as', 'I', 'guess', 'I', 'reset', 'all', 'the', 'client', 'connections', 'dialing', 'on', 'that', 'address)', 'but', 'so', 'far', 'this', 'is', 'the', 'best', 'I', 'could', 'do', 'to', 'fix', 'it.']","['PRP', 'VBD', 'RP', 'IN', 'PRP', 'VBD', 'TO', 'VB', 'DT', 'NN', 'RB', 'RB', 'TO', 'VB', 'DT', 'NN', 'NNP', 'VBD', 'DT', 'NN', 'NN', 'TO', 'VB', 'DT', 'NN', 'NN', 'IN', 'PRP', 'VBZ', 'JJ', 'NN', 'VBZ', 'CD', 'NN', 'TO', 'VB', 'NNP', 'RB', 'RB', 'JJ', 'IN', 'DT', 'VBZ', 'DT', 'JJ', 'NN', 'TO', 'VB', 'PRP', 'VB', 'VBG', 'DT', 'NN', 'VBZ', 'JJ', 'IN', 'DT', 'NNS', 'NN', 'IN', 'PRP', 'VBP', 'PRP', 'VBP', 'PDT', 'DT', 'NN', 'NNS', 'VBG', 'IN', 'DT', 'NN', 'CC', 'RB', 'RB', 'DT', 'VBZ', 'DT', 'JJS', 'PRP', 'MD', 'VB', 'TO', 'VB', 'NN']"
1, if n == 0 {,"['if', 'n', '==', '0', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'OCTAL_LITERAL', 'OPERATOR']"
2,        lrNewCh <- 1,"['lrNewCh', '<-', '1']","['IDENTIFIER', 'OPERATOR', 'DECIMAL_LITERAL']"
3,    },['}'],['OPERATOR']
4,"

Here is all the code. All the credit goes to @JimB

","['Here', 'is', 'all', 'the', 'code.', 'All', 'the', 'credit', 'goes', 'to', '@JimB']","['RB', 'VBZ', 'PDT', 'DT', 'NN', 'PDT', 'DT', 'NN', 'VBZ', 'TO', 'VB']"
5,// Make a bridge between dstNet which is,"['//', 'Make', 'a', 'bridge', 'between', 'dstNet', 'which', 'is']","['COMMENT', 'VB', 'DT', 'NN', 'IN', 'NN', 'WDT', 'VBZ']"
6,// usually behind NAT and srcNet which is usually a client,"['//', 'usually', 'behind', 'NAT', 'and', 'srcNet', 'which', 'is', 'usually', 'a', 'client']","['COMMENT', 'RB', 'IN', 'NNP', 'CC', 'NN', 'WDT', 'VBZ', 'RB', 'DT', 'NN']"
7,// which wants to route the traffic though the NAT machine.,"['//', 'which', 'wants', 'to', 'route', 'the', 'traffic', 'though', 'the', 'NAT', 'machine.']","['COMMENT', 'WDT', 'VBZ', 'TO', 'VB', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NN']"
8,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
9,import (,"['import', '(']","['KEYWORD', 'OPERATOR']"
10,"    log ""github.com/golang/glog""","['log', '""github.com/golang/glog""']","['IDENTIFIER', 'STRING_LITERAL']"
11,"    ""io""","['""io""']",['STRING_LITERAL']
12,"    ""net""","['""net""']",['STRING_LITERAL']
13,),[')'],['OPERATOR']
14,// listen on the dstNet so that we can,"['//', 'listen', 'on', 'the', 'dstNet', 'so', 'that', 'we', 'can']","['COMMENT', 'VBN', 'IN', 'DT', 'NN', 'RB', 'IN', 'PRP', 'MD']"
15,// create a connection with the NAT client,"['//', 'create', 'a', 'connection', 'with', 'the', 'NAT', 'client']","['COMMENT', 'VB', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NN']"
16,"var dstNet *net.TCPAddr = &net.TCPAddr{IP: net.ParseIP(""0.0.0.0""), Port: 9000}","['var', 'dstNet', '*', 'net', '.', 'TCPAddr', '=', '&', 'net', '.', 'TCPAddr', '{', 'IP', ':', 'net.ParseIP(""0.0.0.0"")', ',', 'Port', ':', '9000', '}']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'FUNCTION_CALL', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'DECIMAL_LITERAL', 'OPERATOR']"
17,// listen on srcNet so that we can get traffic,"['//', 'listen', 'on', 'srcNet', 'so', 'that', 'we', 'can', 'get', 'traffic']","['COMMENT', 'VBN', 'IN', 'NN', 'RB', 'IN', 'PRP', 'MD', 'VB', 'NN']"
18,// to forward to dstNet,"['//', 'to', 'forward', 'to', 'dstNet']","['COMMENT', 'TO', 'VB', 'TO', 'VB']"
