,text,token,annotation
0,"Here is my simple rest service:

","['Here', 'is', 'my', 'simple', 'rest', 'service:']","['RB', 'VBZ', 'PRP$', 'JJ', 'NN', 'NN']"
1,// Package classification User API.,"['//', 'Package', 'classification', 'User', 'API.']","['COMMENT', 'NN', 'NN', 'NNP', 'NNP']"
2,//,['//'],['COMMENT']
3,// the purpose of this application is to provide an application,"['//', 'the', 'purpose', 'of', 'this', 'application', 'is', 'to', 'provide', 'an', 'application']","['COMMENT', 'DT', 'NN', 'IN', 'DT', 'NN', 'VBZ', 'TO', 'VB', 'DT', 'NN']"
4,// that is using plain go code to define an API,"['//', 'that', 'is', 'using', 'plain', 'go', 'code', 'to', 'define', 'an', 'API']","['COMMENT', 'DT', 'VBZ', 'VBG', 'RB', 'VB', 'NN', 'TO', 'VB', 'DT', 'NN']"
5,//,['//'],['COMMENT']
6,// This should demonstrate all the possible comment annotations,"['//', 'This', 'should', 'demonstrate', 'all', 'the', 'possible', 'comment', 'annotations']","['COMMENT', 'DT', 'MD', 'VB', 'PDT', 'DT', 'JJ', 'NN', 'NNS']"
7,// that are available to turn go code into a fully compliant swagger 2.0 spec,"['//', 'that', 'are', 'available', 'to', 'turn', 'go', 'code', 'into', 'a', 'fully', 'compliant', 'swagger', '2.0', 'spec']","['COMMENT', 'DT', 'VBP', 'JJ', 'TO', 'VB', 'VB', 'NN', 'IN', 'DT', 'RB', 'JJ', 'NN', 'CD', 'NN']"
8,//,['//'],['COMMENT']
9,// Terms Of Service:,"['//', 'Terms', 'Of', 'Service:']","['COMMENT', 'NNS', 'IN', 'NNP']"
10,//,['//'],['COMMENT']
11,"// there are no TOS at this moment, use at your own risk we take no responsibility","['//', 'there', 'are', 'no', 'TOS', 'at', 'this', 'moment,', 'use', 'at', 'your', 'own', 'risk', 'we', 'take', 'no', 'responsibility']","['COMMENT', 'EX', 'VBP', 'DT', 'NNP', 'IN', 'DT', 'NN', 'NN', 'IN', 'PRP$', 'JJ', 'NN', 'PRP', 'VBP', 'DT', 'NN']"
12,//,['//'],['COMMENT']
13,"//     Schemes: http, https","['//', 'Schemes:', 'http,', 'https']","['COMMENT', 'NNP', 'NN', 'NN']"
14,//     Host: localhost,"['//', 'Host:', 'localhost']","['COMMENT', 'NNP', 'NN']"
15,//     BasePath: /v2,"['//', 'BasePath:', '/v2']","['COMMENT', 'NNP', 'NN']"
16,//     Version: 0.0.1,"['//', 'Version:', '0.0.1']","['COMMENT', '$', 'CD']"
17,//     License: MIT http://opensource.org/licenses/MIT,"['//', 'License:', 'MIT', 'http:opensource.org/licenses/MIT']","['COMMENT', 'NNP', 'NNP', 'NN']"
18,//     Contact: John Doe http://john.doe.com,"['//', 'Contact:', 'John', 'Doe', 'http:john.doe.com']","['COMMENT', 'NNP', 'NNP', 'NNP', 'NN']"
19,//,['//'],['COMMENT']
20,//     Consumes:,"['//', 'Consumes:']","['COMMENT', 'NN']"
21,//     - application/json,"['//', '-', 'application/json']","['COMMENT', ':', 'NN']"
22,//     - application/xml,"['//', '-', 'application/xml']","['COMMENT', ':', 'NN']"
23,//,['//'],['COMMENT']
