,text,token,annotation
0,"The GOROOT is not set correctly in LiteIDE.  

In a terminal enter which go to know where gvm installed go.  Example:

","['The', 'GOROOT', 'is', 'not', 'set', 'correctly', 'in', 'LiteIDE', '.', 'In', 'a', 'terminal', 'enter', 'which', 'go', 'to', 'know', 'where', 'gvm', 'installed', 'go', '.', 'Example', ':']","['DT', 'NNP', 'VBZ', 'RB', 'VBN', 'RB', 'IN', 'NNP', '.', 'IN', 'DT', 'NN', 'NN', 'WDT', 'VBP', 'TO', 'VB', 'WRB', 'NN', 'VBD', 'VB', '.', 'NN', ':']"
1,/home/username/.gvm/gos/go1.6/bin/go,['/home/username/.gvm/gos/go1.6/bin/go'],['DIRECTORY']
2,"

In LiteIDE, click on the grey box ""edit current environment"" right of the environment drop down menu.



Uncomment the GOROOT line in the system.env file and enter the correct path that you got from which go.  You omit ""/bin/go"".

","['In', 'LiteIDE', ',', 'click', 'on', 'the', 'grey', 'box', '``', 'edit', 'current', 'environment', ""''"", 'right', 'of', 'the', 'environment', 'drop', 'down', 'menu', '.', 'Uncomment', 'the', 'GOROOT', 'line', 'in', 'the', 'system.env', 'file', 'and', 'enter', 'the', 'correct', 'path', 'that', 'you', 'got', 'from', 'which', 'go', '.', 'You', 'omit', '``', '/bin/go', ""''"", '.']","['IN', 'NNP', ',', 'NN', 'IN', 'DT', 'NN', 'NN', '``', 'JJ', 'JJ', 'NN', ""''"", 'NN', 'IN', 'DT', 'NN', 'NN', 'RP', 'NN', '.', 'VB', 'DT', 'NNP', 'NN', 'IN', 'DT', 'NN', 'NN', 'CC', 'VBP', 'DT', 'JJ', 'NN', 'IN', 'PRP', 'VBD', 'IN', 'WDT', 'VBP', '.', 'PRP', 'VBP', '``', 'JJ', ""''"", '.']"
3,GOROOT=/home/username/.gvm/gos/go1.6,"['GOROOT', '=/', 'home/username/.gvm/gos/go1.6']","['IDENTIFIER', 'PUNCTUATION', 'DIRECTORY']"
4,"

Save the file.  If saving is greyed out, you might need to change the permission of LiteIDE's liteenv directory.  I installed mine to ","['Save', 'the', 'file', '.', 'If', 'saving', 'is', 'greyed', 'out', ',', 'you', 'might', 'need', 'to', 'change', 'the', 'permission', 'of', 'LiteIDE', ""'s"", 'liteenv', 'directory', '.', 'I', 'installed', 'mine', 'to']","['VB', 'DT', 'NN', '.', 'IN', 'NN', 'VBZ', 'VBN', 'RP', ',', 'PRP', 'MD', 'VB', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNP', 'POS', 'JJ', 'NN', '.', 'PRP', 'VBD', 'NN', 'TO']"
5,/opt/liteide/share/liteide/liteenv,['/opt/liteide/share/liteide/liteenv'],['DIRECTORY']
6,".

When the settings are configured correctly, this is what you should see in LiteIDE's Build Output window:

","['.', 'When', 'the', 'settings', 'are', 'configured', 'correctly', ',', 'this', 'is', 'what', 'you', 'should', 'see', 'in', 'LiteIDE', ""'s"", 'Build', 'Output', 'window', ':']","['.', 'WRB', 'DT', 'NNS', 'VBP', 'VBN', 'RB', ',', 'DT', 'VBZ', 'WP', 'PRP', 'MD', 'VB', 'IN', 'NNP', 'POS', 'NNP', 'NNP', 'NN', ':']"
7,/home/username/.gvm/gos/go1.6/bin/go build -i [/home/username/go/src/project],['/home/username/.gvm/gos/go1.6/bin/go build -i [/home/username/go/src/project]'],['DIRECTORY']
8,Success: process exited with code 0.,"['Success', ':', 'process', 'exited', 'with', 'code', '0', '.']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'OCTAL_LITERAL', 'PUNCTUATION']"
9,/home/username/go/src/bad/bad  [/home/username/go/src/project],['/home/username/go/src/bad/bad  [/home/username/go/src/project]'],['DIRECTORY']
10,Hello World!,"['Hello', 'World', '!']","['IDENTIFIER', 'IDENTIFIER', 'LOGICAL_OPERATOR']"
11,Success: process exited with code 0.,"['Success', ':', 'process', 'exited', 'with', 'code', '0', '.']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'OCTAL_LITERAL', 'PUNCTUATION']"
12,"

Instead of using the system environment config (the default in the drop down menu) I'm personally using the linux64-local.env file. My LiteIDE config file looks like this:

","['Instead', 'of', 'using', 'the', 'system', 'environment', 'config', '(', 'the', 'default', 'in', 'the', 'drop', 'down', 'menu', ')', 'I', ""'m"", 'personally', 'using', 'the', 'linux64-local.env', 'file', '.', 'My', 'LiteIDE', 'config', 'file', 'looks', 'like', 'this', ':']","['RB', 'IN', 'VBG', 'DT', 'NN', 'NN', 'NN', '(', 'DT', 'NN', 'IN', 'DT', 'NN', 'RP', 'NN', ')', 'PRP', 'VBP', 'RB', 'VBG', 'DT', 'JJ', 'NN', '.', 'NNP', 'NNP', 'NN', 'NN', 'VBZ', 'IN', 'DT', ':']"
13,# native compiler linux amd64,"['native', 'compiler', 'linux', 'amd64']","['IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER']"
14,GOROOT=/home/username/.gvm/gos/go1.6,"['GOROOT', '=/', 'home/username/.gvm/gos/go1.6']","['IDENTIFIER', 'PUNCTUATION', 'DIRECTORY']"
15,#GOBIN=,"['GOBIN', '=']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR']"
16,GOARCH=amd64,"['GOARCH', '=', 'amd64']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER']"
17,GOOS=linux,"['GOOS', '=', 'linux']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER']"
18,CGO_ENABLED=1,"['CGO_ENABLED', '=', '1']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'DECIMAL_LITERAL']"
19,PATH=$GOROOT/bin:$PATH,"['PATH', '=$', 'GOROOT/bin:$PATH']","['IDENTIFIER', 'PUNCTUATION', 'DIRECTORY']"
20,LITEIDE_GDB=gdb,"['LITEIDE_GDB', '=', 'gdb']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER']"
21,LITEIDE_MAKE=make,"['LITEIDE_MAKE', '=', 'make']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER']"
22,LITEIDE_TERM=/usr/bin/gnome-terminal,"['LITEIDE_TERM', '=/', 'usr/bin/gnome-terminal']","['IDENTIFIER', 'PUNCTUATION', 'DIRECTORY']"
23,LITEIDE_TERMARGS=,"['LITEIDE_TERMARGS', '=']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR']"
24,LITEIDE_EXEC=/usr/bin/xterm,"['LITEIDE_EXEC', '=/', 'usr/bin/xterm']","['IDENTIFIER', 'PUNCTUATION', 'DIRECTORY']"
25,LITEIDE_EXECOPT=-e,"['LITEIDE_EXECOPT', '=-', 'e']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
26,LITEIDE_SHELL=gnome-terminal;lxterminal;kconsole;xfce4-terminal;xterm,"['LITEIDE_SHELL', '=', 'gnome', '-', 'terminal', ';', 'lxterminal', ';', 'kconsole', ';', 'xfce4', '-', 'terminal', ';', 'xterm']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
