,text,token,annotation
0,"I'm getting the following response, when trying to upload data to BigQuery using the Google API Client libraries for Go.

","[""I'm"", 'getting', 'the', 'following', 'response,', 'when', 'trying', 'to', 'upload', 'data', 'to', 'BigQuery', 'using', 'the', 'Google', 'API', 'Client', 'libraries', 'for', 'Go.']","['NNP', 'VBG', 'DT', 'VBG', 'NN', 'WRB', 'VBG', 'TO', 'VB', 'NNS', 'TO', 'NNP', 'VBG', 'DT', 'NNP', 'NNP', 'NNP', 'NNS', 'IN', 'NNP']"
1,{,['{'],['PUNCTUATION']
2," ""error"": {","['""error""', ':', '{']","['STRING_LITERAL', 'PUNCTUATION', 'PUNCTUATION']"
3,"  ""errors"": [","['""errors""', ':', '[']","['STRING_LITERAL', 'PUNCTUATION', 'PUNCTUATION']"
4,   {,['{'],['PUNCTUATION']
5,"    ""domain"": ""global"",","['""domain""', ':', '""global""', ',']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
6,"    ""reason"": ""badRequest"",","['""reason""', ':', '""badRequest""', ',']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
7,"    ""message"": ""Invalid Upload Request""","['""message""', ':', '""Invalid Upload Request""']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL']"
8,   },['}'],['PUNCTUATION']
9,"  ],","['],']",['PUNCTUATION']
10,"  ""code"": 400,","['""code""', ':', '400', ',']","['STRING_LITERAL', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION']"
11,"  ""message"": ""Invalid Upload Request""","['""message""', ':', '""Invalid Upload Request""']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL']"
12, },['}'],['PUNCTUATION']
13,},['}'],['PUNCTUATION']
14,"

My job descriptor looks like this:

","['My', 'job', 'descriptor', 'looks', 'like', 'this:']","['PRP$', 'NN', 'NN', 'VBZ', 'IN', 'NN']"
15,j := &bigquery.Job{,"['j', ':=', '&', 'bigquery', '.', 'Job', '{']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'POINTER_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
