,text,token,annotation
0,"After a lot of trial and error, I present to you this fully functional solution:

","['After', 'a', 'lot', 'of', 'trial', 'and', 'error,', 'I', 'present', 'to', 'you', 'this', 'fully', 'functional', 'solution:']","['IN', 'DT', 'NN', 'IN', 'NN', 'CC', 'NN', 'PRP', 'VBP', 'TO', 'PRP', 'DT', 'RB', 'JJ', 'NN']"
1,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,import (,"['import', '(']","['KEYWORD', 'PUNCTUATION']"
3,"    ""encoding/json""","['""encoding/json""']",['STRING_LITERAL']
4,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
5,"    ""log""","['""log""']",['STRING_LITERAL']
6,"    ""time""","['""time""']",['STRING_LITERAL']
7,),[')'],['PUNCTUATION']
8,type Clip struct {,"['type', 'Clip', 'struct', '{']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
9,    Value []InfoClip `json:value`,"['Value', '[]', 'InfoClip', 'json', ':', 'value']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
10,},['}'],['PUNCTUATION']
11,type customTime struct {,"['type', 'customTime', 'struct', '{']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
12,    time.Time,"['time', '.', 'Time']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
13,},['}'],['PUNCTUATION']
14,"const ctLayout = ""2006-01-02 15:04:05""","['const', 'ctLayout', '=', '""2006-01-02 15:04:05""']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'STRING_LITERAL']"
15,func (ct *customTime) UnmarshalJSON(b []byte) (err error) {,"['func', '(', 'ct', '*', 'customTime', ')', 'UnmarshalJSON', '(', 'b', '[]', 'byte', ')', '(', 'err', 'error', ')', '{']","['KEYWORD', 'PUNCTUATION', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
16,"    if b[0] == '""' && b[len(b)-1] == '""' {","['if', 'b', '[', '0', ']', '==', '\'""\'', '&&', 'b', '[', 'len', '(', 'b', ')-', '1', ']', '==', '\'""\'', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'OCTAL_LITERAL', 'PUNCTUATION', 'RELATION_OPERATOR', 'STRING_LITERAL', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION', 'RELATION_OPERATOR', 'STRING_LITERAL', 'PUNCTUATION']"
17,        b = b[1 : len(b)-1],"['b', '=', 'b', '[', '1', ':', 'len', '(', 'b', ')-', '1', ']']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION']"
18,    },['}'],['PUNCTUATION']
19,"    ct.Time, err = time.Parse(ctLayout, string(b))","['ct', '.', 'Time', ',', 'err', '=', 'time.Parse(ctLayout, string(b))']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
20,    return,['return'],['KEYWORD']
21,},['}'],['PUNCTUATION']
22,type InfoClip struct {,"['type', 'InfoClip', 'struct', '{']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
23,"    Id                string     `json:""clipId""`","['Id', 'string', 'json', ':', '""clipId""']","['IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL']"
24,"    CreatedAt         customTime `json:""createdAt""`","['CreatedAt', 'customTime', 'json', ':', '""createdAt""']","['IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL']"
25,"    StartTimeCode     string     `json:""startTimeCode""` //if you want ints here, you'll have to decode manually, or fix the json beforehand","['StartTimeCode', 'string', 'json', ':', '""startTimeCode""', '//', 'if', 'you', 'want', 'ints', 'here,', ""you'll"", 'have', 'to', 'decode', 'manually,', 'or', 'fix', 'the', 'json', 'beforehand']","['IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'COMMENT', 'IN', 'PRP', 'VBP', 'NNS', 'VB', 'NNS', 'VBP', 'TO', 'VB', 'NN', 'CC', 'VB', 'DT', 'NN', 'NN']"
