,text,token,annotation
0,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
1,"import ""fmt""","['import', '""fmt""']","['KEYWORD', 'STRING_LITERAL']"
2,"func calc_ols_params(y []float64, x[][]float64, n_iterations int, alpha float64) []float64 {","['func', 'calc_ols_params', '(', 'y', '[]', 'float64', ',', 'x', '[][]', 'float64', ',', 'n_iterations', 'int', ',', 'alpha', 'float64', ')', '[]', 'float64', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
3,"    thetas := make([]float64, len(x))","['thetas', ':=', 'make', '([]', 'float64', ',', 'len', '(', 'x', '))']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
4,    for i := 0; i < n_iterations; i++ {,"['for', 'i', ':=', '0', ';', 'i', '<', 'n_iterations', ';', 'i', '++', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'DECIMAL_LITERAL', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'OPERATOR']"
5,"        my_diffs := calc_diff(thetas, y, x)","['my_diffs', ':=', 'calc_diff', '(', 'thetas', ',', 'y', ',', 'x', ')']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
6,"        my_grad := calc_gradient(my_diffs, x)","['my_grad', ':=', 'calc_gradient', '(', 'my_diffs', ',', 'x', ')']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
7,        for j := 0; j < len(my_grad); j++ {,"['for', 'j', ':=', '0', ';', 'j', '<', 'len', '(', 'my_grad', ');', 'j', '++', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'DECIMAL_LITERAL', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'OPERATOR']"
8,            thetas[j] += alpha * my_grad[j],"['thetas', '[', 'j', ']', '+=', 'alpha', '*', 'my_grad', '[', 'j', ']']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
9,        },['}'],['OPERATOR']
10,    },['}'],['OPERATOR']
11,    return thetas,"['return', 'thetas']","['KEYWORD', 'IDENTIFIER']"
12,},['}'],['OPERATOR']
13,"func calc_diff (thetas []float64, y []float64, x[][]float64) []float64 {","['func', 'calc_diff', '(', 'thetas', '[]', 'float64', ',', 'y', '[]', 'float64', ',', 'x', '[][]', 'float64', ')', '[]', 'float64', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
14,"    diffs := make([]float64, len(y))","['diffs', ':=', 'make', '([]', 'float64', ',', 'len', '(', 'y', '))']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
