,text,token,annotation
0,"I have implemented the following using gradient descent, it only gives the coefficients but takes any number of explanatory variables and is reasonably accurate:

","['I', 'have', 'implemented', 'the', 'following', 'using', 'gradient', 'descent,', 'it', 'only', 'gives', 'the', 'coefficients', 'but', 'takes', 'any', 'number', 'of', 'explanatory', 'variables', 'and', 'is', 'reasonably', 'accurate:']","['PRP', 'VBP', 'VBN', 'DT', 'VBG', 'VBG', 'JJ', 'NN', 'PRP', 'RB', 'VBZ', 'DT', 'NNS', 'CC', 'VBZ', 'DT', 'NN', 'IN', 'JJ', 'NNS', 'CC', 'VBZ', 'RB', 'JJ']"
1,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,"import ""fmt""","['import', '""fmt""']","['KEYWORD', 'STRING_LITERAL']"
3,"func calc_ols_params(y []float64, x[][]float64, n_iterations int, alpha float64) []float64 {","['func', 'calc_ols_params', '(', 'y', '[]', 'float64', ',', 'x', '[][]', 'float64', ',', 'n_iterations', 'int', ',', 'alpha', 'float64', ')', '[]', 'float64', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
4,"    thetas := make([]float64, len(x))","['thetas', ':=', 'make', '([]', 'float64', ',', 'len', '(', 'x', '))']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
5,    for i := 0; i < n_iterations; i++ {,"['for', 'i', ':=', '0', ';', 'i', '<', 'n_iterations', ';', 'i', '++', '{']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'OCTAL_LITERAL', 'PUNCTUATION', 'IDENTIFIER', 'RELATION_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'PUNCTUATION']"
6,"        my_diffs := calc_diff(thetas, y, x)","['my_diffs', ':=', 'calc_diff', '(', 'thetas', ',', 'y', ',', 'x', ')']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
7,"        my_grad := calc_gradient(my_diffs, x)","['my_grad', ':=', 'calc_gradient', '(', 'my_diffs', ',', 'x', ')']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
8,        for j := 0; j < len(my_grad); j++ {,"['for', 'j', ':=', '0', ';', 'j', '<', 'len', '(', 'my_grad', ');', 'j', '++', '{']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'OCTAL_LITERAL', 'PUNCTUATION', 'IDENTIFIER', 'RELATION_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'PUNCTUATION']"
9,            thetas[j] += alpha * my_grad[j],"['thetas', '[', 'j', ']', '+=', 'alpha', '*', 'my_grad', '[', 'j', ']']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
10,        },['}'],['PUNCTUATION']
11,    },['}'],['PUNCTUATION']
12,    return thetas,"['return', 'thetas']","['KEYWORD', 'IDENTIFIER']"
13,},['}'],['PUNCTUATION']
14,"func calc_diff (thetas []float64, y []float64, x[][]float64) []float64 {","['func', 'calc_diff', '(', 'thetas', '[]', 'float64', ',', 'y', '[]', 'float64', ',', 'x', '[][]', 'float64', ')', '[]', 'float64', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
15,"    diffs := make([]float64, len(y))","['diffs', ':=', 'make', '([]', 'float64', ',', 'len', '(', 'y', '))']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
16,    for i := 0; i < len(y); i++ {,"['for', 'i', ':=', '0', ';', 'i', '<', 'len', '(', 'y', ');', 'i', '++', '{']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'OCTAL_LITERAL', 'PUNCTUATION', 'IDENTIFIER', 'RELATION_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'PUNCTUATION']"
17,        prediction := 0.0,"['prediction', ':=', '0', '.', '0']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'OCTAL_LITERAL', 'PUNCTUATION', 'OCTAL_LITERAL']"
18,        for j := 0; j < len(thetas); j++ {,"['for', 'j', ':=', '0', ';', 'j', '<', 'len', '(', 'thetas', ');', 'j', '++', '{']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'OCTAL_LITERAL', 'PUNCTUATION', 'IDENTIFIER', 'RELATION_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'PUNCTUATION']"
19,            prediction += thetas[j] * x[j][i],"['prediction', '+=', 'thetas', '[', 'j', ']', '*', 'x', '[', 'j', '][', 'i', ']']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'POINTER_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
20,        },['}'],['PUNCTUATION']
