,text,token,annotation
0,"So I am trying to write some code that allows me to edit values in an array in a struct.  This example uses ""Status"" as a possible value to alter, but this is just a simplification to try to get my intent across.

","['So', 'I', 'am', 'trying', 'to', 'write', 'some', 'code', 'that', 'allows', 'me', 'to', 'edit', 'values', 'in', 'an', 'array', 'in', 'a', 'struct.', 'This', 'example', 'uses', '""Status""', 'as', 'a', 'possible', 'value', 'to', 'alter,', 'but', 'this', 'is', 'just', 'a', 'simplification', 'to', 'try', 'to', 'get', 'my', 'intent', 'across.']","['RB', 'PRP', 'VBP', 'VBG', 'TO', 'VB', 'DT', 'NN', 'WDT', 'VBZ', 'PRP', 'TO', 'VB', 'NNS', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'DT', 'NN', 'VBZ', 'NNP', 'IN', 'DT', 'JJ', 'NN', 'TO', 'VB', 'CC', 'DT', 'VBZ', 'RB', 'DT', 'NN', 'TO', 'VB', 'TO', 'VB', 'PRP$', 'NN', 'NN']"
1,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,import(,"['import', '(']","['KEYWORD', 'PUNCTUATION']"
3,"  ""fmt""","['""fmt""']",['STRING_LITERAL']
4,),[')'],['PUNCTUATION']
5,type Parent struct {,"['type', 'Parent', 'struct', '{']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
6,  Children []Child,"['Children', '[]', 'Child']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
7,},['}'],['PUNCTUATION']
8,type Child struct {,"['type', 'Child', 'struct', '{']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
9,  Status string,"['Status', 'string']","['IDENTIFIER', 'IDENTIFIER']"
10,},['}'],['PUNCTUATION']
11,func (p *Parent) Add() *Child {,"['func', '(', 'p', '*', 'Parent', ')', 'Add', '()', '*', 'Child', '{']","['KEYWORD', 'PUNCTUATION', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION']"
12,  var child Child,"['var', 'child', 'Child']","['KEYWORD', 'IDENTIFIER', 'IDENTIFIER']"
13,"  child.Status = ""1""","['child', '.', 'Status', '=', '""1""']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'STRING_LITERAL']"
14,"  p.Children = append(p.Children, child)","['p', '.', 'Children', '=', 'append', '(', 'p', '.', 'Children', ',', 'child', ')']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
15,  return &p.Children[len(p.Children)-1],"['return', '&', 'p', '.', 'Children', '[', 'len', '(', 'p', '.', 'Children', ')-', '1', ']']","['KEYWORD', 'BITWISE_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION']"
16,},['}'],['PUNCTUATION']
17,func main() {,"['func', 'main', '()', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
