,text,token,annotation
0,"I have just seen an implementation of a priority queue in a generic kind of way in which any
type satisfying an interface can be put into the queue. Is this the way to go with go or does this introduces any issues?

","['I', 'have', 'just', 'seen', 'an', 'implementation', 'of', 'a', 'priority', 'queue', 'in', 'a', 'generic', 'kind', 'of', 'way', 'in', 'which', 'any', 'type', 'satisfying', 'an', 'interface', 'can', 'be', 'put', 'into', 'the', 'queue.', 'Is', 'this', 'the', 'way', 'to', 'go', 'with', 'go', 'or', 'does', 'this', 'introduces', 'any', 'issues?']","['PRP', 'VBP', 'RB', 'VBN', 'DT', 'NN', 'IN', 'DT', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NN', 'IN', 'WDT', 'DT', 'NN', 'VBG', 'DT', 'NN', 'MD', 'VB', 'VBN', 'IN', 'DT', 'NN', 'VBZ', 'DT', 'DT', 'NN', 'TO', 'VB', 'IN', 'NN', 'CC', 'VBZ', 'DT', 'VBZ', 'DT', 'NN']"
1,// Copyright 2012 Stefan Nilsson,"['//', 'Copyright', '2012', 'Stefan', 'Nilsson']","['COMMENT', 'JJ', 'CD', 'NNP', 'NNP']"
2,//,['//'],['COMMENT']
3,"// Licensed under the Apache License, Version 2.0 (the ""License"");","['//', 'Licensed', 'under', 'the', 'Apache', 'License,', 'Version', '2.0', '(the', '""License"");']","['COMMENT', 'VBN', 'IN', 'DT', 'NNP', 'NNP', 'NNP', 'CD', 'NNP', 'NN']"
4,// you may not use this file except in compliance with the License.,"['//', 'you', 'may', 'not', 'use', 'this', 'file', 'except', 'in', 'compliance', 'with', 'the', 'License.']","['COMMENT', 'PRP', 'MD', 'RB', 'VB', 'DT', 'NN', 'IN', 'IN', 'NN', 'IN', 'DT', 'NNP']"
5,// You may obtain a copy of the License at,"['//', 'You', 'may', 'obtain', 'a', 'copy', 'of', 'the', 'License', 'at']","['COMMENT', 'PRP', 'MD', 'VB', 'DT', 'NN', 'IN', 'DT', 'NNP', 'IN']"
6,//,['//'],['COMMENT']
7,//     http://www.apache.org/licenses/LICENSE-2.0,"['//', 'http:www.apache.org/licenses/LICENSE-2.0']","['COMMENT', 'NN']"
8,//,['//'],['COMMENT']
9,"// Unless required by applicable law or agreed to in writing, software","['//', 'Unless', 'required', 'by', 'applicable', 'law', 'or', 'agreed', 'to', 'in', 'writing,', 'software']","['COMMENT', 'IN', 'VBN', 'IN', 'JJ', 'NN', 'CC', 'VBN', 'TO', 'IN', 'NN', 'NN']"
10,"// distributed under the License is distributed on an ""AS IS"" BASIS,","['//', 'distributed', 'under', 'the', 'License', 'is', 'distributed', 'on', 'an', '""AS', 'IS""', 'BASIS,']","['COMMENT', 'VBN', 'IN', 'DT', 'NNP', 'VBZ', 'VBN', 'IN', 'DT', 'JJ', 'NNP', 'NNP']"
11,"// WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.","['//', 'WITHOUT', 'WARRANTIES', 'OR', 'CONDITIONS', 'OF', 'ANY', 'KIND,', 'either', 'express', 'or', 'implied.']","['COMMENT', 'JJ', 'NNP', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', 'CC', 'NN', 'CC', 'NN']"
12,// See the License for the specific language governing permissions and,"['//', 'See', 'the', 'License', 'for', 'the', 'specific', 'language', 'governing', 'permissions', 'and']","['COMMENT', 'VB', 'DT', 'NNP', 'IN', 'DT', 'JJ', 'NN', 'NN', 'NNS', 'CC']"
13,// limitations under the License.,"['//', 'limitations', 'under', 'the', 'License.']","['COMMENT', 'NNS', 'IN', 'DT', 'NNP']"
14,// Package prio provides a priority queue.,"['//', 'Package', 'prio', 'provides', 'a', 'priority', 'queue.']","['COMMENT', 'NN', 'NN', 'VBZ', 'DT', 'NN', 'NN']"
15,// The queue can hold elements that implement the two methods of prio.Interface.,"['//', 'The', 'queue', 'can', 'hold', 'elements', 'that', 'implement', 'the', 'two', 'methods', 'of', 'prio.Interface.']","['COMMENT', 'DT', 'NN', 'MD', 'VB', 'NNS', 'WDT', 'VBP', 'DT', 'CD', 'NNS', 'IN', 'NN']"
16,package prio,"['package', 'prio']","['KEYWORD', 'IDENTIFIER']"
17,/*,['*'],['OPERATOR']
18,A type that implements prio.Interface can be inserted into a priority queue.,"['A', 'type', 'that', 'implements', 'prio', '.', 'Interface', 'can', 'be', 'inserted', 'into', 'a', 'priority', 'queue', '.']","['IDENTIFIER', 'KEYWORD', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'OPERATOR']"
