,text,token,annotation
0,"My program is having issues with the printRecipeOfTheDay function. Say for example 0 is randomly selected by the program and gets assigned to the Monday variable I created, when I pass ""recipe1"" to the function ""printRecipeOfTheDay"" I get no output or a null value. Any idea on what I may have messed up?

","['My', 'program', 'is', 'having', 'issues', 'with', 'the', 'printRecipeOfTheDay', 'function.', 'Say', 'for', 'example', '0', 'is', 'randomly', 'selected', 'by', 'the', 'program', 'and', 'gets', 'assigned', 'to', 'the', 'Monday', 'variable', 'I', 'created,', 'when', 'I', 'pass', '""recipe1""', 'to', 'the', 'function', '""printRecipeOfTheDay""', 'I', 'get', 'no', 'output', 'or', 'a', 'null', 'value.', 'Any', 'idea', 'on', 'what', 'I', 'may', 'have', 'messed', 'up?']","['PRP$', 'NN', 'VBZ', 'VBG', 'NNS', 'IN', 'DT', 'NN', 'NNS', 'NNP', 'IN', 'NN', 'CD', 'VBZ', 'RB', 'VBN', 'IN', 'DT', 'NN', 'CC', 'VBZ', 'VBN', 'TO', 'DT', 'NNP', 'JJ', 'PRP', 'VBP', 'WRB', 'PRP', 'VBP', 'UH', 'TO', 'DT', 'NN', 'NN', 'PRP', 'VBP', 'DT', 'NN', 'CC', 'DT', 'JJ', 'NN', 'NNP', 'NN', 'IN', 'WP', 'PRP', 'MD', 'VB', 'VBN', 'JJ']"
1,        if monday == 0 {,"['if', 'monday', '==', '0', '{']","['KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', 'OCTAL_LITERAL', 'PUNCTUATION']"
2,            fmt.Println(0),['fmt.Println(0)'],['FUNCTION_CALL']
3,            printRecipeOfTheDay(recipe1),"['printRecipeOfTheDay', '(', 'recipe1', ')']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
4,        } else if monday == 1 {,"['}', 'else', 'if', 'monday', '==', '1', '{']","['PUNCTUATION', 'KEYWORD', 'KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', 'DECIMAL_LITERAL', 'PUNCTUATION']"
5,            fmt.Println(1),['fmt.Println(1)'],['FUNCTION_CALL']
6,"

The entire program is below:

","['The', 'entire', 'program', 'is', 'below:']","['DT', 'JJ', 'NN', 'VBZ', 'JJ']"
7,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
8,import (,"['import', '(']","['KEYWORD', 'PUNCTUATION']"
9,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
10,"    ""math/rand""","['""math/rand""']",['STRING_LITERAL']
11,"    ""time""","['""time""']",['STRING_LITERAL']
12,),[')'],['PUNCTUATION']
13,//Struct for Recipe below,"['//', 'Struct', 'for', 'Recipe', 'below']","['COMMENT', 'NN', 'IN', 'NNP', 'IN']"
14,type Recipe struct { //Struct for recipe information,"['type', 'Recipe', 'struct', '{', '//', 'Struct', 'for', 'recipe', 'information']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION', 'COMMENT', 'NN', 'IN', 'NN', 'NN']"
15,    name        string,"['name', 'string']","['IDENTIFIER', 'IDENTIFIER']"
16,    prepTime    int,"['prepTime', 'int']","['IDENTIFIER', 'IDENTIFIER']"
17,    cookTime    int,"['cookTime', 'int']","['IDENTIFIER', 'IDENTIFIER']"
18,    Ingredients []string //this is now a slice that will accept multiple elements,"['Ingredients', '[]', 'string', '//', 'this', 'is', 'now', 'a', 'slice', 'that', 'will', 'accept', 'multiple', 'elements']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'COMMENT', 'DT', 'VBZ', 'RB', 'DT', 'NN', 'WDT', 'MD', 'VB', 'JJ', 'NNS']"
19,    ID          int,"['ID', 'int']","['IDENTIFIER', 'IDENTIFIER']"
20,    Yield       int,"['Yield', 'int']","['IDENTIFIER', 'IDENTIFIER']"
21,},['}'],['PUNCTUATION']
22,//function to print Recipe,"['//', 'function', 'to', 'print', 'Recipe']","['COMMENT', 'NN', 'TO', 'VB', 'NNP']"
23,func printRecipe(recipe Recipe) {,"['func', 'printRecipe', '(', 'recipe', 'Recipe', ')', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
24,"    fmt.Printf(""Recipe Name : %s\n"", recipe.name)","['fmt.Printf(""Recipe Name : %s\\n"", recipe.name)']",['FUNCTION_CALL']
25,"    fmt.Printf(""Prep Time : %d\n"", recipe.prepTime)","['fmt.Printf(""Prep Time : %d\\n"", recipe.prepTime)']",['FUNCTION_CALL']
26,"    fmt.Printf(""Cook Time : %d\n"", recipe.cookTime)","['fmt.Printf(""Cook Time : %d\\n"", recipe.cookTime)']",['FUNCTION_CALL']
27,"    fmt.Printf(""Ingredients : %s\n"", recipe.Ingredients)","['fmt.Printf(""Ingredients : %s\\n"", recipe.Ingredients)']",['FUNCTION_CALL']
28,"    fmt.Printf(""Recipe ID : %d\n"", recipe.ID)","['fmt.Printf(""Recipe ID : %d\\n"", recipe.ID)']",['FUNCTION_CALL']
29,},['}'],['PUNCTUATION']
30,//Returns total time by addings cookTime and prepTime,"['//', 'Returns', 'total', 'time', 'by', 'addings', 'cookTime', 'and', 'prepTime']","['COMMENT', 'NNP', 'JJ', 'NN', 'IN', 'NNS', 'NN', 'CC', 'NN']"
31,func totalTime(recipe Recipe) {,"['func', 'totalTime', '(', 'recipe', 'Recipe', ')', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
32,"    fmt.Printf(""The total time for this recipe is %d\n"", recipe.cookTime+recipe.prepTime)","['fmt.Printf(""The total time for this recipe is %d\\n"", recipe.cookTime+recipe.prepTime)']",['FUNCTION_CALL']
33,},['}'],['PUNCTUATION']
34,func main() {,"['func', 'main', '()', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
35,    var recipe1 Recipe //Declare recipe1 of Type Recipe,"['var', 'recipe1', 'Recipe', '//', 'Declare', 'recipe1', 'of', 'Type', 'Recipe']","['KEYWORD', 'IDENTIFIER', 'IDENTIFIER', 'COMMENT', 'NNP', 'NN', 'IN', 'NNP', 'NNP']"
36,    var recipe2 Recipe,"['var', 'recipe2', 'Recipe']","['KEYWORD', 'IDENTIFIER', 'IDENTIFIER']"
37,    var recipe3 Recipe,"['var', 'recipe3', 'Recipe']","['KEYWORD', 'IDENTIFIER', 'IDENTIFIER']"
38,    //choose random number for recipe,"['//', 'choose', 'random', 'number', 'for', 'recipe']","['COMMENT', 'JJ', 'JJ', 'NN', 'IN', 'NN']"
39,    r := rand.New(rand.NewSource(time.Now().UnixNano())),"['r', ':=', 'rand.New(rand.NewSource(time.Now().UnixNano()))']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
40,    i := r.Perm(5),"['i', ':=', 'r.Perm(5)']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
41,"    fmt.Printf(""%v\n"", i)","['fmt.Printf(""%v\\n"", i)']",['FUNCTION_CALL']
42,"    fmt.Printf(""%d\n"", i[0])","['fmt.Printf(""%d\\n"", i[0])']",['FUNCTION_CALL']
43,    //assign slices of int from Perm to variables assigned days of the week,"['//', 'assign', 'slices', 'of', 'int', 'from', 'Perm', 'to', 'variables', 'assigned', 'days', 'of', 'the', 'week']","['COMMENT', 'JJ', 'NNS', 'IN', 'NN', 'IN', 'NNP', 'TO', 'NNS', 'VBN', 'NNS', 'IN', 'DT', 'NN']"
44,    var monday = i[0],"['var', 'monday', '=', 'i', '[', '0', ']']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'OCTAL_LITERAL', 'PUNCTUATION']"
45,    var tuesday = i[1],"['var', 'tuesday', '=', 'i', '[', '1', ']']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION']"
46,    var wednesday = i[2],"['var', 'wednesday', '=', 'i', '[', '2', ']']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION']"
47,    var thursday = i[3],"['var', 'thursday', '=', 'i', '[', '3', ']']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION']"
48,    var friday = i[4],"['var', 'friday', '=', 'i', '[', '4', ']']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION']"
49,    //testing printing of variables assigned to days,"['//', 'testing', 'printing', 'of', 'variables', 'assigned', 'to', 'days']","['COMMENT', 'VBG', 'NN', 'IN', 'NNS', 'VBN', 'TO', 'NNS']"
50,"    fmt.Printf(""This is for the day Monday %d\n"", monday)","['fmt.Printf(""This is for the day Monday %d\\n"", monday)']",['FUNCTION_CALL']
51,"    fmt.Printf(""%d\n"", tuesday)","['fmt.Printf(""%d\\n"", tuesday)']",['FUNCTION_CALL']
52,"    fmt.Printf(""%d\n"", wednesday)","['fmt.Printf(""%d\\n"", wednesday)']",['FUNCTION_CALL']
53,"    fmt.Printf(""%d\n"", thursday)","['fmt.Printf(""%d\\n"", thursday)']",['FUNCTION_CALL']
54,"    fmt.Printf(""%d\n"", friday)","['fmt.Printf(""%d\\n"", friday)']",['FUNCTION_CALL']
55,    //logic for Mondays Recipe,"['//', 'logic', 'for', 'Mondays', 'Recipe']","['COMMENT', 'NN', 'IN', 'NNP', 'NNP']"
56,    if monday == 0 {,"['if', 'monday', '==', '0', '{']","['KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', 'OCTAL_LITERAL', 'PUNCTUATION']"
57,        fmt.Println(0),['fmt.Println(0)'],['FUNCTION_CALL']
58,        printRecipeOfTheDay(recipe1),"['printRecipeOfTheDay', '(', 'recipe1', ')']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
59,    } else if monday == 1 {,"['}', 'else', 'if', 'monday', '==', '1', '{']","['PUNCTUATION', 'KEYWORD', 'KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', 'DECIMAL_LITERAL', 'PUNCTUATION']"
60,        fmt.Println(1),['fmt.Println(1)'],['FUNCTION_CALL']
61,        printRecipeOfTheDay(recipe2),"['printRecipeOfTheDay', '(', 'recipe2', ')']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
62,    } else if monday == 2 {,"['}', 'else', 'if', 'monday', '==', '2', '{']","['PUNCTUATION', 'KEYWORD', 'KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', 'DECIMAL_LITERAL', 'PUNCTUATION']"
63,        fmt.Println(2),['fmt.Println(2)'],['FUNCTION_CALL']
64,        printRecipeOfTheDay(recipe3),"['printRecipeOfTheDay', '(', 'recipe3', ')']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
65,    } else if monday == 3 {,"['}', 'else', 'if', 'monday', '==', '3', '{']","['PUNCTUATION', 'KEYWORD', 'KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', 'DECIMAL_LITERAL', 'PUNCTUATION']"
66,        fmt.Println(3),['fmt.Println(3)'],['FUNCTION_CALL']
67,    },['}'],['PUNCTUATION']
68,    /* recipe1 specifications */,"['/*', 'recipe1', 'specifications', '*/']","['PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION']"
