,text,token,annotation
0,"I have a loop that is apparently causing a data race its near the bottom of this function and I will have it marked:

","['I', 'have', 'a', 'loop', 'that', 'is', 'apparently', 'causing', 'a', 'data', 'race', 'its', 'near', 'the', 'bottom', 'of', 'this', 'function', 'and', 'I', 'will', 'have', 'it', 'marked:']","['PRP', 'VBP', 'DT', 'NN', 'WDT', 'VBZ', 'RB', 'VBG', 'DT', 'NN', 'NN', 'PRP$', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'CC', 'PRP', 'MD', 'VB', 'PRP', 'VB']"
1,func (p *PartialParty) SendReadyCheck(party PartialParty) {,"['func', '(', 'p', '*', 'PartialParty', ')', 'SendReadyCheck', '(', 'party', 'PartialParty', ')', '{']","['KEYWORD', 'PUNCTUATION', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
2,"    msg, err := json.Marshal(&ReadyCheckMsg{""ReadyCheck"", """"})","['msg', ',', 'err', ':=', 'json.Marshal(&ReadyCheckMsg{""ReadyCheck"", """"})']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
3,    if err != nil {,"['if', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', 'IDENTIFIER', 'PUNCTUATION']"
4,        log.Println(err),['log.Println(err)'],['FUNCTION_CALL']
5,    },['}'],['PUNCTUATION']
6,"    for _, member := range party.Members {","['for', '_', ',', 'member', ':=', 'range', 'party', '.', 'Members', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
7,        member.Conn.send <- msg,"['member', '.', 'Conn', '.', 'send', '<-', 'msg']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'CHANNEL_OPERATOR', 'IDENTIFIER']"
8,    },['}'],['PUNCTUATION']
9,    counter := 0,"['counter', ':=', '0']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'OCTAL_LITERAL']"
10,    loopBreaker := true,"['loopBreaker', ':=', 'true']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'BOOLEAN_LITERAL']"
11,    for {,"['for', '{']","['KEYWORD', 'PUNCTUATION']"
12,        select {,"['select', '{']","['KEYWORD', 'PUNCTUATION']"
13,        case <-p.Accept:,"['case', '<-', 'p', '.', 'Accept', ':']","['KEYWORD', 'CHANNEL_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
14,            counter++,"['counter', '++']","['IDENTIFIER', 'ARITHMETIC_OPERATOR']"
15,"            resp, err := json.Marshal(&ReadyCheckMsg{""ReadyAccepted"", """"})","['resp', ',', 'err', ':=', 'json.Marshal(&ReadyCheckMsg{""ReadyAccepted"", """"})']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
16,            if err != nil {,"['if', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', 'IDENTIFIER', 'PUNCTUATION']"
17,                log.Println(err),['log.Println(err)'],['FUNCTION_CALL']
18,            },['}'],['PUNCTUATION']
19,"            for _, member := range party.Members {","['for', '_', ',', 'member', ':=', 'range', 'party', '.', 'Members', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
20,                member.Conn.send <- resp,"['member', '.', 'Conn', '.', 'send', '<-', 'resp']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'CHANNEL_OPERATOR', 'IDENTIFIER']"
21,            },['}'],['PUNCTUATION']
22,            if counter == 2 {,"['if', 'counter', '==', '2', '{']","['KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', 'DECIMAL_LITERAL', 'PUNCTUATION']"
23,                // Create a new party with all members,"['//', 'Create', 'a', 'new', 'party', 'with', 'all', 'members']","['COMMENT', 'VB', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NNS']"
24,                partyid := PartyID(feeds.NewUUID().String()),"['partyid', ':=', 'PartyID', '(', 'feeds.NewUUID().String())']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'FUNCTION_CALL']"
25,                db := common.Db(),"['db', ':=', 'common.Db()']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
26,                newParty := &Party{,"['newParty', ':=', '&', 'Party', '{']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'POINTER_OPERATOR', 'IDENTIFIER', 'PUNCTUATION']"
