,text,token,annotation
0,"I am unmarshalling Youtube json response into Go struct by using the data received from Youtube API as follows:-

","['I', 'am', 'unmarshalling', 'Youtube', 'json', 'response', 'into', 'Go', 'struct', 'by', 'using', 'the', 'data', 'received', 'from', 'Youtube', 'API', 'as', 'follows:-']","['PRP', 'VBP', 'VBG', 'NNP', 'NN', 'NN', 'IN', 'NNP', 'NN', 'IN', 'VBG', 'DT', 'NNS', 'VBD', 'IN', 'NNP', 'NNP', 'IN', 'NN']"
1,{,['{'],['PUNCTUATION']
2," ""kind"": ""youtube#searchListResponse"",","['""kind""', ':', '""youtube#searchListResponse""', ',']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
3," ""etag"": ""\""5g01s4-wS2b4VpScndqCYc5Y-8k/5xHRkUxevhiDF1huCnKw2ybduyo\"""",","['""etag""', ':', '""\\""', '5', 'g01s4', '-', 'wS2b4VpScndqCYc5Y', '-', '8k/5xHRkUxevhiDF1huCnKw2ybduyo\\"""",']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'DECIMAL_LITERAL', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'DIRECTORY']"
4," ""nextPageToken"": ""CBQQAA"",","['""nextPageToken""', ':', '""CBQQAA""', ',']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
5," ""regionCode"": ""TH"",","['""regionCode""', ':', '""TH""', ',']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
6," ""pageInfo"": {","['""pageInfo""', ':', '{']","['STRING_LITERAL', 'PUNCTUATION', 'PUNCTUATION']"
7,"  ""totalResults"": 36,","['""totalResults""', ':', '36', ',']","['STRING_LITERAL', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION']"
8,"  ""resultsPerPage"": 20","['""resultsPerPage""', ':', '20']","['STRING_LITERAL', 'PUNCTUATION', 'DECIMAL_LITERAL']"
9," },","['},']",['PUNCTUATION']
10," ""items"": [","['""items""', ':', '[']","['STRING_LITERAL', 'PUNCTUATION', 'PUNCTUATION']"
11,  {,['{'],['PUNCTUATION']
12,"   ""kind"": ""youtube#searchResult"",","['""kind""', ':', '""youtube#searchResult""', ',']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
13,"   ""etag"": ""\""5g01s4-wS2b4VpScndqCYc5Y-8k/aMbszoNudZchce3BIjZC_YemugE\"""",","['""etag""', ':', '""\\""', '5', 'g01s4', '-', 'wS2b4VpScndqCYc5Y', '-', '8k/aMbszoNudZchce3BIjZC_YemugE\\"""",']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'DECIMAL_LITERAL', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'DIRECTORY']"
14,"   ""id"": {","['""id""', ':', '{']","['STRING_LITERAL', 'PUNCTUATION', 'PUNCTUATION']"
15,"    ""kind"": ""youtube#video"",","['""kind""', ':', '""youtube#video""', ',']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
16,"    ""videoId"": ""fvh6CQ7FxZE""","['""videoId""', ':', '""fvh6CQ7FxZE""']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL']"
17,"   },","['},']",['PUNCTUATION']
18,"   ""snippet"": {","['""snippet""', ':', '{']","['STRING_LITERAL', 'PUNCTUATION', 'PUNCTUATION']"
19,"    ""publishedAt"": ""2016-07-16T14:42:36.000Z"",","['""publishedAt""', ':', '""2016-07-16T14:42:36.000Z""', ',']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
20,"    ""channelId"": ""UCuX4iswo8acMxDNcbrceRYQ"",","['""channelId""', ':', '""UCuX4iswo8acMxDNcbrceRYQ""', ',']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
21,"    ""title"": ""Japan อร่อยสุดๆ:การประชันของ 2 สาวกับราเมงดังจากโอซาก้า#ramen"",","['""title""', ':', '""Japan อร่อยสุดๆ:การประชันของ 2 สาวกับราเมงดังจากโอซาก้า#ramen""', ',']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
22,"    ""description"": ""Ramen Kio ราเมนชื่อดังของโอซาก้าอัดแน่นด้วยเนื้อหมูชาชูแบบเต็มๆเส้นเหนีย..."",","['""description""', ':', '""Ramen Kio ราเมนชื่อดังของโอซาก้าอัดแน่นด้วยเนื้อหมูชาชูแบบเต็มๆเส้นเหนีย...""', ',']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
23,"    ""thumbnails"": {","['""thumbnails""', ':', '{']","['STRING_LITERAL', 'PUNCTUATION', 'PUNCTUATION']"
24,"     ""default"": {","['""default""', ':', '{']","['STRING_LITERAL', 'PUNCTUATION', 'PUNCTUATION']"
25,"      ""url"": ""https://i.ytimg.com/vi/fvh6CQ7FxZE/default.jpg"",","['""url""', ':', '""https://i.ytimg.com/vi/fvh6CQ7FxZE/default.jpg""', ',']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
26,"      ""width"": 120,","['""width""', ':', '120', ',']","['STRING_LITERAL', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION']"
27,"      ""height"": 90","['""height""', ':', '90']","['STRING_LITERAL', 'PUNCTUATION', 'DECIMAL_LITERAL']"
28,"     },","['},']",['PUNCTUATION']
29,"     ""medium"": {","['""medium""', ':', '{']","['STRING_LITERAL', 'PUNCTUATION', 'PUNCTUATION']"
30,"      ""url"": ""https://i.ytimg.com/vi/fvh6CQ7FxZE/mqdefault.jpg"",","['""url""', ':', '""https://i.ytimg.com/vi/fvh6CQ7FxZE/mqdefault.jpg""', ',']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
31,"      ""width"": 320,","['""width""', ':', '320', ',']","['STRING_LITERAL', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION']"
32,"      ""height"": 180","['""height""', ':', '180']","['STRING_LITERAL', 'PUNCTUATION', 'DECIMAL_LITERAL']"
33,"     },","['},']",['PUNCTUATION']
34,"     ""high"": {","['""high""', ':', '{']","['STRING_LITERAL', 'PUNCTUATION', 'PUNCTUATION']"
35,"      ""url"": ""https://i.ytimg.com/vi/fvh6CQ7FxZE/hqdefault.jpg"",","['""url""', ':', '""https://i.ytimg.com/vi/fvh6CQ7FxZE/hqdefault.jpg""', ',']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
36,"      ""width"": 480,","['""width""', ':', '480', ',']","['STRING_LITERAL', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION']"
37,"      ""height"": 360","['""height""', ':', '360']","['STRING_LITERAL', 'PUNCTUATION', 'DECIMAL_LITERAL']"
38,     },['}'],['PUNCTUATION']
39,"    },","['},']",['PUNCTUATION']
40,"    ""channelTitle"": ""Japan aroi sudsud TV"",","['""channelTitle""', ':', '""Japan aroi sudsud TV""', ',']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
41,"    ""liveBroadcastContent"": ""none""","['""liveBroadcastContent""', ':', '""none""']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL']"
42,   },['}'],['PUNCTUATION']
43,  },['}'],['PUNCTUATION']
44, ],[']'],['PUNCTUATION']
45,},['}'],['PUNCTUATION']
46,"

To do so, I have created a struct for this in Go

","['To', 'do', 'so,', 'I', 'have', 'created', 'a', 'struct', 'for', 'this', 'in', 'Go']","['TO', 'VB', 'VB', 'PRP', 'VBP', 'VBN', 'DT', 'NN', 'IN', 'DT', 'IN', 'NNP']"
47,type YoutubeData struct {,"['type', 'YoutubeData', 'struct', '{']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
48,"    Kind          string `json:""kind""`","['Kind', 'string', 'json', ':', '""kind""']","['IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL']"
49,"    Etag          string `json:""etag""`","['Etag', 'string', 'json', ':', '""etag""']","['IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL']"
50,"    NextPageToken string `json:""nextPageToken""`","['NextPageToken', 'string', 'json', ':', '""nextPageToken""']","['IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL']"
51,"    RegionCode    string `json:""regionCode""`","['RegionCode', 'string', 'json', ':', '""regionCode""']","['IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL']"
52,    PageInfo      struct {,"['PageInfo', 'struct', '{']","['IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
53,"        TotalResults   string `json:""totalResults""`","['TotalResults', 'string', 'json', ':', '""totalResults""']","['IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL']"
54,"        ResultsPerPage string `json:""resultsPerPage""`","['ResultsPerPage', 'string', 'json', ':', '""resultsPerPage""']","['IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL']"
55,"    } `json:""pageInfo""`","['}', 'json', ':', '""pageInfo""']","['PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL']"
56,    Items []struct {,"['Items', '[]', 'struct', '{']","['IDENTIFIER', 'PUNCTUATION', 'KEYWORD', 'PUNCTUATION']"
57,"        Kind string `json:""kind""`","['Kind', 'string', 'json', ':', '""kind""']","['IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL']"
58,"        Etag string `json:""etag""`","['Etag', 'string', 'json', ':', '""etag""']","['IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL']"
59,        Id   struct {,"['Id', 'struct', '{']","['IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
60,"            Kind    string `json:""kind""`","['Kind', 'string', 'json', ':', '""kind""']","['IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL']"
61,"            VideoId string `json:""videoId""`","['VideoId', 'string', 'json', ':', '""videoId""']","['IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL']"
62,"        } `json:""id""`","['}', 'json', ':', '""id""']","['PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL']"
63,        Snippet struct {,"['Snippet', 'struct', '{']","['IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
64,"            PublishedAt string `json:""publishedAt""`","['PublishedAt', 'string', 'json', ':', '""publishedAt""']","['IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL']"
65,"            ChannelId   string `json:""channelId""`","['ChannelId', 'string', 'json', ':', '""channelId""']","['IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL']"
66,"            Title       string `json:""title""`","['Title', 'string', 'json', ':', '""title""']","['IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL']"
67,"            Description string `json:""description""`","['Description', 'string', 'json', ':', '""description""']","['IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL']"
68,            Thumbnails  struct {,"['Thumbnails', 'struct', '{']","['IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
69,                Default struct {,"['Default', 'struct', '{']","['IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
70,"                    Url    string `json:""url""`","['Url', 'string', 'json', ':', '""url""']","['IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL']"
