,text,token,annotation
0,"UTF16, UTF8, and Byte Order Marks are defined by the Unicode Consortium: UTF-16 FAQ, UTF-8 FAQ, and Byte Order Mark (BOM) FAQ.




  Issue 4802: bufio: reading lines is too cumbersome
  
  Reading lines from a file is too cumbersome in Go.
  
  People are often drawn to bufio.Reader.ReadLine because of its name,
  but it has a weird signature, returning (line []byte, isPrefix bool,
  err error), and requires a lot of work.
  
  ReadSlice and ReadString require a delimiter byte, which is almost
  always the obvious and unsightly '\n', and also can return both a line
  and an EOF





  Revision: f685026a2d38
  
  bufio: new Scanner interface
  
  Add a new, simple interface for scanning (probably textual) data,
  based on a new type called Scanner. It does its own internal
  buffering, so should be plausibly efficient even without injecting a
  bufio.Reader. The format of the input is defined by a ""split
  function"", by default splitting into lines.





  go1.1beta1 released
  
  You can download binary and source distributions from the usual place:
      https://code.google.com/p/go/downloads/list?q=go1.1beta1




Here's a program which uses the Unicode rules to convert UTF16 text file lines to Go UTF8 encoded strings. The code has been revised to take advantage of the new bufio.Scanner interface in Go 1.1.

","['UTF16,', 'UTF8,', 'and', 'Byte', 'Order', 'Marks', 'are', 'defined', 'by', 'the', 'Unicode', 'Consortium:', 'UTF-16', 'FAQ,', 'UTF-8', 'FAQ,', 'and', 'Byte', 'Order', 'Mark', '(BOM)', 'FAQ.', 'Issue', '4802:', 'bufio:', 'reading', 'lines', 'is', 'too', 'cumbersome', 'Reading', 'lines', 'from', 'a', 'file', 'is', 'too', 'cumbersome', 'in', 'Go.', 'People', 'are', 'often', 'drawn', 'to', 'bufio.Reader.ReadLine', 'because', 'of', 'its', 'name,', 'but', 'it', 'has', 'a', 'weird', 'signature,', 'returning', '(line', '[]byte,', 'isPrefix', 'bool,', 'err', 'error),', 'and', 'requires', 'a', 'lot', 'of', 'work.', 'ReadSlice', 'and', 'ReadString', 'require', 'a', 'delimiter', 'byte,', 'which', 'is', 'almost', 'always', 'the', 'obvious', 'and', 'unsightly', ""'\\n',"", 'and', 'also', 'can', 'return', 'both', 'a', 'line', 'and', 'an', 'EOF', 'Revision:', 'f685026a2d38', 'bufio:', 'new', 'Scanner', 'interface', 'Add', 'a', 'new,', 'simple', 'interface', 'for', 'scanning', '(probably', 'textual)', 'data,', 'based', 'on', 'a', 'new', 'type', 'called', 'Scanner.', 'It', 'does', 'its', 'own', 'internal', 'buffering,', 'so', 'should', 'be', 'plausibly', 'efficient', 'even', 'without', 'injecting', 'a', 'bufio.Reader.', 'The', 'format', 'of', 'the', 'input', 'is', 'defined', 'by', 'a', '""split', 'function"",', 'by', 'default', 'splitting', 'into', 'lines.', 'go1.1beta1', 'released', 'You', 'can', 'download', 'binary', 'and', 'source', 'distributions', 'from', 'the', 'usual', 'place:', 'https://code.google.com/p/go/downloads/list?q=go1.1beta1', ""Here's"", 'a', 'program', 'which', 'uses', 'the', 'Unicode', 'rules', 'to', 'convert', 'UTF16', 'text', 'file', 'lines', 'to', 'Go', 'UTF8', 'encoded', 'strings.', 'The', 'code', 'has', 'been', 'revised', 'to', 'take', 'advantage', 'of', 'the', 'new', 'bufio.Scanner', 'interface', 'in', 'Go', '1.1.']","['NNP', 'NNP', 'CC', 'NNP', 'NNP', 'NNS', 'VBP', 'VBN', 'IN', 'DT', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'CD', 'NN', 'NN', 'NNS', 'VBZ', 'RB', 'JJ', 'NNP', 'NNS', 'IN', 'DT', 'NN', 'VBZ', 'RB', 'JJ', 'IN', 'NNP', 'NNP', 'VBP', 'RB', 'VBN', 'TO', 'VB', 'IN', 'IN', 'PRP$', 'NN', 'CC', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'VBG', 'JJ', 'NNP', 'NN', 'NN', 'NN', 'NN', 'CC', 'VBZ', 'DT', 'NN', 'IN', 'JJ', 'NNP', 'CC', 'NNP', 'VBP', 'DT', 'NN', 'NN', 'WDT', 'VBZ', 'RB', 'RB', 'DT', 'JJ', 'CC', 'RB', 'NNS', 'CC', 'RB', 'MD', 'VB', 'DT', 'DT', 'NN', 'CC', 'DT', 'NNP', 'NNP', 'VBD', 'JJ', 'JJ', 'NNP', 'NN', 'NNP', 'DT', 'JJ', 'JJ', 'NN', 'IN', 'VBG', 'RB', 'VB', 'NNS', 'VBN', 'IN', 'DT', 'JJ', 'NN', 'VBN', 'NNP', 'PRP', 'VBZ', 'PRP$', 'JJ', 'JJ', 'NN', 'RB', 'MD', 'VB', 'RB', 'JJ', 'RB', 'IN', 'VBG', 'DT', 'NN', 'DT', 'NN', 'IN', 'DT', 'NN', 'VBZ', 'VBN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NN', 'VBG', 'IN', 'JJ', 'NN', 'VBN', 'PRP', 'MD', 'VB', 'JJ', 'CC', 'NN', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'NN', 'NNP', 'DT', 'NN', 'WDT', 'VBZ', 'DT', 'NNP', 'NNS', 'TO', 'VB', 'NNP', 'NN', 'NN', 'NNS', 'TO', 'VB', 'NNP', 'VBD', 'PDT', 'DT', 'NN', 'VBZ', 'VBN', 'VBN', 'TO', 'VB', 'NN', 'IN', 'DT', 'JJ', 'NN', 'NN', 'IN', 'NNP', 'CD']"
1,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,import (,"['import', '(']","['KEYWORD', 'OPERATOR']"
3,"    ""bufio""","['""bufio""']",['STRING_LITERAL']
4,"    ""bytes""","['""bytes""']",['STRING_LITERAL']
5,"    ""encoding/binary""","['""encoding/binary""']",['STRING_LITERAL']
6,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
7,"    ""os""","['""os""']",['STRING_LITERAL']
8,"    ""runtime""","['""runtime""']",['STRING_LITERAL']
9,"    ""unicode/utf16""","['""unicode/utf16""']",['STRING_LITERAL']
10,"    ""unicode/utf8""","['""unicode/utf8""']",['STRING_LITERAL']
11,),[')'],['OPERATOR']
12,"// UTF16BytesToString converts UTF-16 encoded bytes, in big or little endian byte order,","['//', 'UTF16BytesToString', 'converts', 'UTF-16', 'encoded', 'bytes,', 'in', 'big', 'or', 'little', 'endian', 'byte', 'order,']","['COMMENT', 'VBG', 'NNS', 'NNP', 'VBD', 'NN', 'IN', 'JJ', 'CC', 'JJ', 'JJ', 'NN', 'NN']"
