,text,token,annotation
0,"I'm using two structs to hold user's info

","[""I'm"", 'using', 'two', 'structs', 'to', 'hold', ""user's"", 'info']","['NNP', 'VBG', 'CD', 'NNS', 'TO', 'VB', 'JJ', 'NN']"
1,// SecureDevice holds a user's device's infos,"['//', 'SecureDevice', 'holds', 'a', ""user's"", ""device's"", 'infos']","['COMMENT', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'NN']"
2,type SecureDevice struct {,"['type', 'SecureDevice', 'struct', '{']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
3,    Name     string // Defined by the user,"['Name', 'string', '//', 'Defined', 'by', 'the', 'user']","['IDENTIFIER', 'IDENTIFIER', 'COMMENT', 'VBN', 'IN', 'DT', 'NN']"
4,    DeviceIP string,"['DeviceIP', 'string']","['IDENTIFIER', 'IDENTIFIER']"
5,    Token    struct {,"['Token', 'struct', '{']","['IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
6,        Token        string,"['Token', 'string']","['IDENTIFIER', 'IDENTIFIER']"
7,        StartingDate time.Time // The token is supposed to last only a week before becoming invalid,"['StartingDate', 'time', '.', 'Time', '//', 'The', 'token', 'is', 'supposed', 'to', 'last', 'only', 'a', 'week', 'before', 'becoming', 'invalid']","['IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'COMMENT', 'DT', 'NN', 'VBZ', 'VBN', 'TO', 'JJ', 'RB', 'DT', 'NN', 'IN', 'VBG', 'JJ']"
8,    },['}'],['PUNCTUATION']
9,},['}'],['PUNCTUATION']
10,// GlobalUser is a struct defining all user's infos registered inside the server,"['//', 'GlobalUser', 'is', 'a', 'struct', 'defining', 'all', ""user's"", 'infos', 'registered', 'inside', 'the', 'server']","['COMMENT', 'NNP', 'VBZ', 'DT', 'NN', 'VBG', 'DT', 'JJ', 'NN', 'VBD', 'IN', 'DT', 'NN']"
11,type GlobalUser struct {,"['type', 'GlobalUser', 'struct', '{']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
12,    Username          string,"['Username', 'string']","['IDENTIFIER', 'IDENTIFIER']"
13,    Password          string,"['Password', 'string']","['IDENTIFIER', 'IDENTIFIER']"
14,    Salt              string,"['Salt', 'string']","['IDENTIFIER', 'IDENTIFIER']"
15,    Mail              string,"['Mail', 'string']","['IDENTIFIER', 'IDENTIFIER']"
16,    ValidationToken   string // Used to validate the user's mail adress,"['ValidationToken', 'string', '//', 'Used', 'to', 'validate', 'the', ""user's"", 'mail', 'adress']","['IDENTIFIER', 'IDENTIFIER', 'COMMENT', 'VBN', 'TO', 'VB', 'DT', 'JJ', 'NN', 'NN']"
17,    Lang              string,"['Lang', 'string']","['IDENTIFIER', 'IDENTIFIER']"
18,    ConversationsID   []int // The private messages the user has part in,"['ConversationsID', '[]', 'int', '//', 'The', 'private', 'messages', 'the', 'user', 'has', 'part', 'in']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'COMMENT', 'DT', 'JJ', 'NNS', 'DT', 'NN', 'VBZ', 'NN', 'IN']"
19,    SecureDevicesList []SecureDevice,"['SecureDevicesList', '[]', 'SecureDevice']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
20,},['}'],['PUNCTUATION']
21,"

And I'm using a function to check if the user is logged in

","['And', ""I'm"", 'using', 'a', 'function', 'to', 'check', 'if', 'the', 'user', 'is', 'logged', 'in']","['CC', 'NNP', 'VBG', 'DT', 'NN', 'TO', 'VB', 'IN', 'DT', 'NN', 'VBZ', 'VBN', 'IN']"
22,// IsLoggedIn checks if client's token is valid,"['//', 'IsLoggedIn', 'checks', 'if', ""client's"", 'token', 'is', 'valid']","['COMMENT', 'NNP', 'NNS', 'IN', 'JJ', 'NN', 'VBZ', 'JJ']"
23,func IsLoggedIn(r *http.Request) string {,"['func', 'IsLoggedIn', '(', 'r', '*', 'http', '.', 'Request', ')', 'string', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
24,"    ips := strings.Split(r.Header.Get(""X-Forwarded-For""), "", "")","['ips', ':=', 'strings.Split(r.Header.Get(""X-Forwarded-For""), "", "")']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
25,    ip := ips[0],"['ip', ':=', 'ips', '[', '0', ']']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'OCTAL_LITERAL', 'PUNCTUATION']"
26,"    cookie, err := r.Cookie(""auth"")","['cookie', ',', 'err', ':=', 'r.Cookie(""auth"")']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
27,    if err != nil {,"['if', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', 'IDENTIFIER', 'PUNCTUATION']"
28,"        return ""ERR$"" + ""not_connected""","['return', '""ERR$""', '+', '""not_connected""']","['KEYWORD', 'STRING_LITERAL', 'ARITHMETIC_OPERATOR', 'STRING_LITERAL']"
29,    },['}'],['PUNCTUATION']
30,"    cookieValue := strings.Split(cookie.Value, ""$"")","['cookieValue', ':=', 'strings.Split(cookie.Value, ""$"")']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
31,    println(cookie.Value),"['println', '(', 'cookie', '.', 'Value', ')']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
32,    user := GetUser(cookieValue[0]),"['user', ':=', 'GetUser', '(', 'cookieValue', '[', '0', '])']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'OCTAL_LITERAL', 'PUNCTUATION']"
33,    userToken := cookieValue[1],"['userToken', ':=', 'cookieValue', '[', '1', ']']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION']"
34,"    if user.Username == """" {","['if', 'user', '.', 'Username', '==', '""""', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'RELATION_OPERATOR', 'STRING_LITERAL', 'PUNCTUATION']"
35,"        return ""ERR$"" + ""error""","['return', '""ERR$""', '+', '""error""']","['KEYWORD', 'STRING_LITERAL', 'ARITHMETIC_OPERATOR', 'STRING_LITERAL']"
36,    },['}'],['PUNCTUATION']
37,"    for _, SecureDevice := range user.SecureDevicesList {","['for', '_', ',', 'SecureDevice', ':=', 'range', 'user', '.', 'SecureDevicesList', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
