,text,token,annotation
0,"The following Golang test never exits. I suspect it has something to do with a channel deadlock but being a go-noob, I am not very certain.

","['The', 'following', 'Golang', 'test', 'never', 'exits.', 'I', 'suspect', 'it', 'has', 'something', 'to', 'do', 'with', 'a', 'channel', 'deadlock', 'but', 'being', 'a', 'go-noob,', 'I', 'am', 'not', 'very', 'certain.']","['DT', 'JJ', 'NNP', 'NN', 'RB', 'VBP', 'PRP', 'VBP', 'PRP', 'VBZ', 'NN', 'TO', 'VB', 'IN', 'DT', 'NN', 'NN', 'CC', 'VBG', 'DT', 'NN', 'PRP', 'VBP', 'RB', 'RB', 'JJ']"
1,"const userName = ""xxxxxxxxxxxx""","['const', 'userName', '=', '""xxxxxxxxxxxx""']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'STRING_LITERAL']"
2,func TestSynchroninze(t *testing.T) {,"['func', 'TestSynchroninze', '(', 't', '*', 'testing', '.', 'T', ')', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
3,"    c, err := channel.New(github.ChannelName, authToken)","['c', ',', 'err', ':=', 'chan', 'nel.New(github.ChannelName, authToken)']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'KEYWORD', 'FUNCTION_CALL']"
4,    if err != nil {,"['if', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', 'IDENTIFIER', 'PUNCTUATION']"
5,"        t.Fatalf(""Could not create channel: %s"", err)","['t.Fatalf(""Could not create channel: %s"", err)']",['FUNCTION_CALL']
6,        return,['return'],['KEYWORD']
7,    },['}'],['PUNCTUATION']
8,    state := channel.NewState(nil),"['state', ':=', 'chan', 'nel.NewState(nil)']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'KEYWORD', 'FUNCTION_CALL']"
9,    ctx := context.Background(),"['ctx', ':=', 'context.Background()']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
10,"    ctx = context.WithValue(ctx, ""userId"", userName)","['ctx', '=', 'context.WithValue(ctx, ""userId"", userName)']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
11,    user := api.User{},"['user', ':=', 'api', '.', 'User', '{}']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
12,"    output, errs := c.Synchronize(state, ctx)","['output', ',', 'errs', ':=', 'c.Synchronize(state, ctx)']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
13,    if err = <-errs; err != nil {,"['if', 'err', '=', '<-', 'errs', ';', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'CHANNEL_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'RELATION_OPERATOR', 'IDENTIFIER', 'PUNCTUATION']"
14,"        t.Fatalf(""Error performing synchronize: %s"", err)","['t.Fatalf(""Error performing synchronize: %s"", err)']",['FUNCTION_CALL']
15,        return,['return'],['KEYWORD']
16,    },['}'],['PUNCTUATION']
17,    for o := range output {,"['for', 'o', ':=', 'range', 'output', '{']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'KEYWORD', 'IDENTIFIER', 'PUNCTUATION']"
18,        switch oo := o.Data.(type) {,"['switch', 'oo', ':=', 'o', '.', 'Data', '.(', 'type', ')', '{']","['IDENTIFIER', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'KEYWORD', 'PUNCTUATION', 'PUNCTUATION']"
19,        case api.User:,"['case', 'api', '.', 'User', ':']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
20,            user = oo,"['user', '=', 'oo']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER']"
21,"            glog.Infof(""we have a USER %s\n"", user)","['glog.Infof(""we have a USER %s\\n"", user)']",['FUNCTION_CALL']
22,        default:,"['default', ':']","['KEYWORD', 'PUNCTUATION']"
23,"            t.Errorf(""Encountered unexpected data type: %T"", oo)","['t.Errorf(""Encountered unexpected data type: %T"", oo)']",['FUNCTION_CALL']
24,        },['}'],['PUNCTUATION']
25,    },['}'],['PUNCTUATION']
26,},['}'],['PUNCTUATION']
27,"

Here are the methods being tested.

","['Here', 'are', 'the', 'methods', 'being', 'tested.']","['RB', 'VBP', 'DT', 'NNS', 'VBG', 'NN']"
28,type github struct {,"['type', 'github', 'struct', '{']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
29,    client *api.Client,"['client', '*', 'api', '.', 'Client']","['IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
30,},['}'],['PUNCTUATION']
