,text,token,annotation
0,Got stuck while passing multiple values in cookie. I'm not able to find a better way for managing session and cookies. Trying to use ,"['Got', 'stuck', 'while', 'passing', 'multiple', 'values', 'in', 'cookie.', ""I'm"", 'not', 'able', 'to', 'find', 'a', 'better', 'way', 'for', 'managing', 'session', 'and', 'cookies.', 'Trying', 'to', 'use']","['NNP', 'VBD', 'IN', 'VBG', 'JJ', 'NNS', 'IN', 'NN', 'NNP', 'RB', 'JJ', 'TO', 'VB', 'DT', 'JJR', 'NN', 'IN', 'VBG', 'NN', 'CC', 'NN', 'VBG', 'TO', 'VB']"
1,github.com/gorilla/securecookie,"['github', '.', 'com/gorilla/securecookie']","['IDENTIFIER', 'PUNCTUATION', 'DIRECTORY']"
2," this package. 

loginMain.go

","['this', 'package.', 'loginMain.go']","['DT', 'NN', 'NN']"
3,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
4,import (,"['import', '(']","['KEYWORD', 'PUNCTUATION']"
5,"    ""database/sql""","['""database/sql""']",['STRING_LITERAL']
6,"    ""log""","['""log""']",['STRING_LITERAL']
7,"    ""net/http""","['""net/http""']",['STRING_LITERAL']
8,"    ""shambhavi/packages/loginPkg""   ","['""shambhavi/packages/loginPkg""']",['STRING_LITERAL']
9,"    _ ""github.com/go-sql-driver/mysql""","['_', '""github.com/go-sql-driver/mysql""']","['IDENTIFIER', 'STRING_LITERAL']"
10,"    ""github.com/gorilla/mux""","['""github.com/gorilla/mux""']",['STRING_LITERAL']
11,),[')'],['PUNCTUATION']
12,var router = mux.NewRouter(),"['var', 'router', '=', 'mux.NewRouter()']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
13,var db *sql.DB,"['var', 'db', '*', 'sql', '.', 'DB']","['KEYWORD', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
14,func connectDb() *sql.DB {,"['func', 'connectDb', '()', '*', 'sql', '.', 'DB', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'POINTER_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
15,"    db, dberr := sql.Open(""mysql"", ""root:root@tcp(127.0.0.1:8889)/shambhavi_db"")","['db', ',', 'dberr', ':=', 'sql.Open(""mysql"", ""root:root@tcp(127.0.0.1:8889)/shambhavi_db"")']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
