,text,token,annotation
0,"I have a simple GO server that I am trying to push to cloud foundry on Bosh lite ( Vagrant + Virtual box.)

Here is the source code setup from my go application:


~/workspace/src/github.com/me/ ( parent directory)

-Godeps

-weight
weight.go 

manifest.yml

Procfile


My weight.go is a simple server that listens on 9000.

1) manifest.yml looks like this.

","['I', 'have', 'a', 'simple', 'GO', 'server', 'that', 'I', 'am', 'trying', 'to', 'push', 'to', 'cloud', 'foundry', 'on', 'Bosh', 'lite', '(', 'Vagrant', '+', 'Virtual', 'box.)', 'Here', 'is', 'the', 'source', 'code', 'setup', 'from', 'my', 'go', 'application:', '~/workspace/src/github.com/me/', '(', 'parent', 'directory)', '-Godeps', '-weight', 'weight.go', 'manifest.yml', 'Procfile', 'My', 'weight.go', 'is', 'a', 'simple', 'server', 'that', 'listens', 'on', '9000.', '1)', 'manifest.yml', 'looks', 'like', 'this.']","['PRP', 'VBP', 'DT', 'JJ', 'NNP', 'NN', 'IN', 'PRP', 'VBP', 'VBG', 'TO', 'VB', 'TO', 'VB', 'NN', 'IN', 'NNP', 'NN', '(', 'NNP', 'NNP', 'NNP', 'NN', 'RB', 'VBZ', 'DT', 'NN', 'NN', 'NN', 'IN', 'PRP$', 'NN', 'RB', 'NNP', '(', 'NN', 'NN', 'NNS', 'VBD', 'JJ', 'NN', 'NNP', 'NNP', 'NN', 'VBZ', 'DT', 'JJ', 'NN', 'WDT', 'VBZ', 'IN', 'CD', 'CD', 'JJ', 'NNS', 'IN', 'NN']"
1,applications:,"['applications', ':']","['IDENTIFIER', 'PUNCTUATION']"
2,- name: weight,"['-', 'name', ':', 'weight']","['ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
3,  memory: 128MB,"['memory', ':', '128', 'MB']","['IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'IDENTIFIER']"
4,  instances: 1,"['instances', ':', '1']","['IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL']"
5,"

2 ) Procfile looks like this.

worker: bin/weight


3 ) I use the default buildpack.

4 ) When I push my app with cf push weight -c ""./bin/weight;sleep 1d"" I get:

","['2', ')', 'Procfile', 'looks', 'like', 'this.', 'worker:', 'bin/weight', '3', ')', 'I', 'use', 'the', 'default', 'buildpack.', '4', ')', 'When', 'I', 'push', 'my', 'app', 'with', 'cf', 'push', 'weight', '-c', '""./bin/weight;sleep', '1d""', 'I', 'get:']","['CD', ')', 'NNP', 'VBZ', 'IN', 'NN', 'NN', 'VBD', 'CD', ')', 'PRP', 'VBP', 'DT', 'NN', 'IN', 'CD', ')', 'WRB', 'PRP', 'VBP', 'PRP$', 'NN', 'IN', 'JJ', 'NN', 'NN', 'NNP', 'VBZ', 'CD', 'PRP', 'VBP']"
6,"a-424e-b509-6df11fb32cc7 ({""state""=>""STOPPED""})","['a', '-', '424', 'e', '-', 'b509', '-', '6', 'df11fb32cc7', '({', '""state""', '=>', '""STOPPED""', '})']","['IDENTIFIER', 'ARITHMETIC_OPERATOR', 'DECIMAL_LITERAL', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'DECIMAL_LITERAL', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
7,2016-03-13T11:02:45.70-0700 [DEA/0]      OUT Got staging request for app with id 16d3795a-8cda-424e-b509-6df11fb32cc7,"['2016', '-', '03', '-', '13', 'T11', ':', '02', ':', '45', '.', '70', '-', '07', '0', '0', '[', 'DEA/0]', 'OUT', 'Got', 'staging', 'request', 'for', 'app', 'with', 'id', '16', 'd3795a', '-', '8', 'cda', '-', '424', 'e', '-', 'b509', '-', '6', 'df11fb32cc7']","['DECIMAL_LITERAL', 'ARITHMETIC_OPERATOR', 'OCTAL_LITERAL', 'ARITHMETIC_OPERATOR', 'DECIMAL_LITERAL', 'IDENTIFIER', 'PUNCTUATION', 'OCTAL_LITERAL', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION', 'DECIMAL_LITERAL', 'ARITHMETIC_OPERATOR', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'PUNCTUATION', 'DIRECTORY', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'KEYWORD', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'DECIMAL_LITERAL', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'DECIMAL_LITERAL', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'DECIMAL_LITERAL', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'DECIMAL_LITERAL', 'IDENTIFIER']"
8,"2016-03-13T11:02:46.84-0700 [API/0]      OUT Updated app with guid 16d3795a-8cda-424e-b509-6df11fb32cc7 ({""state""=>""STARTED""})","['2016', '-', '03', '-', '13', 'T11', ':', '02', ':', '46', '.', '84', '-', '07', '0', '0', '[', 'API/0]', 'OUT', 'Updated', 'app', 'with', 'guid', '16', 'd3795a', '-', '8', 'cda', '-', '424', 'e', '-', 'b509', '-', '6', 'df11fb32cc7', '({', '""state""', '=>', '""STARTED""', '})']","['DECIMAL_LITERAL', 'ARITHMETIC_OPERATOR', 'OCTAL_LITERAL', 'ARITHMETIC_OPERATOR', 'DECIMAL_LITERAL', 'IDENTIFIER', 'PUNCTUATION', 'OCTAL_LITERAL', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION', 'DECIMAL_LITERAL', 'ARITHMETIC_OPERATOR', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'PUNCTUATION', 'DIRECTORY', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'DECIMAL_LITERAL', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'DECIMAL_LITERAL', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'DECIMAL_LITERAL', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'DECIMAL_LITERAL', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
9,2016-03-13T11:02:46.89-0700 [STG/0]      OUT -----> Downloaded app package (12K),"['2016', '-', '03', '-', '13', 'T11', ':', '02', ':', '46', '.', '89', '-', '07', '0', '0', '[', 'STG/0]', 'OUT', '----->', 'Downloaded', 'app', 'package', '(', '12', 'K', ')']","['DECIMAL_LITERAL', 'ARITHMETIC_OPERATOR', 'OCTAL_LITERAL', 'ARITHMETIC_OPERATOR', 'DECIMAL_LITERAL', 'IDENTIFIER', 'PUNCTUATION', 'OCTAL_LITERAL', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION', 'DECIMAL_LITERAL', 'ARITHMETIC_OPERATOR', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'PUNCTUATION', 'DIRECTORY', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION', 'DECIMAL_LITERAL', 'IDENTIFIER', 'PUNCTUATION']"
