,text,token,annotation
0,"I reimplement my project with golang recently. The project was implemented with C++. When I finished the code and have a performance test. I'm shocked by the result. When I query the database with C++, I can get the 130 million rows result in 5 mins. But with golang, it's almost 45 mins. But when I separate the code from the project and build the code snippet, it's finished in 2mins. Why does they have so much huge difference performance result?

My code snippet :
https://gist.github.com/pyanfield/2651d23311901b33c5723b7de2364148

","['I', 'reimplement', 'my', 'project', 'with', 'golang', 'recently.', 'The', 'project', 'was', 'implemented', 'with', 'C++.', 'When', 'I', 'finished', 'the', 'code', 'and', 'have', 'a', 'performance', 'test.', ""I'm"", 'shocked', 'by', 'the', 'result.', 'When', 'I', 'query', 'the', 'database', 'with', 'C++,', 'I', 'can', 'get', 'the', '130', 'million', 'rows', 'result', 'in', '5', 'mins.', 'But', 'with', 'golang,', ""it's"", 'almost', '45', 'mins.', 'But', 'when', 'I', 'separate', 'the', 'code', 'from', 'the', 'project', 'and', 'build', 'the', 'code', 'snippet,', ""it's"", 'finished', 'in', '2mins.', 'Why', 'does', 'they', 'have', 'so', 'much', 'huge', 'difference', 'performance', 'result?', 'My', 'code', 'snippet', ':', 'https://gist.github.com/pyanfield/2651d23311901b33c5723b7de2364148']","['PRP', 'VBP', 'PRP$', 'NN', 'IN', 'NN', 'VBP', 'DT', 'NN', 'VBD', 'VBN', 'IN', 'NNP', 'WRB', 'PRP', 'VBD', 'DT', 'NN', 'CC', 'VBP', 'DT', 'NN', 'NN', 'NNP', 'VBN', 'IN', 'DT', 'NN', 'WRB', 'PRP', 'VBP', 'DT', 'NN', 'IN', 'NNP', 'PRP', 'MD', 'VB', 'DT', 'CD', 'CD', 'NNS', 'VBP', 'IN', 'CD', 'NNS', 'CC', 'IN', 'JJ', 'NN', 'RB', 'CD', 'NNS', 'CC', 'WRB', 'PRP', 'VBP', 'DT', 'NN', 'IN', 'DT', 'NN', 'CC', 'VB', 'DT', 'NN', 'NN', 'NN', 'VBN', 'IN', 'CD', 'WRB', 'VBZ', 'PRP', 'VBP', 'RB', 'JJ', 'JJ', 'NN', 'NN', 'NN', 'NNP', 'NN', 'NN', ':', 'NN']"
1,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,import (,"['import', '(']","['KEYWORD', 'OPERATOR']"
3,"    ""database/sql""","['""database/sql""']",['STRING_LITERAL']
4,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
5,"    ""runtime""","['""runtime""']",['STRING_LITERAL']
6,"    ""strconv""","['""strconv""']",['STRING_LITERAL']
7,"    ""time""","['""time""']",['STRING_LITERAL']
8,"    _ ""github.com/go-sql-driver/mysql""","['_', '""github.com/go-sql-driver/mysql""']","['IDENTIFIER', 'STRING_LITERAL']"
9,),[')'],['OPERATOR']
10,func main() {,"['func', 'main', '()', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'OPERATOR']"
11,    runtime.GOMAXPROCS(runtime.NumCPU()),"['runtime', '.', 'GOMAXPROCS', '(', 'runtime', '.', 'NumCPU', '())']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
12,"    // defer profile.Start(profile.CPUProfile, profile.ProfilePath(""."")).Stop()","['//', 'defer', 'profile.Start(profile.CPUProfile,', 'profile.ProfilePath(""."")).Stop()']","['COMMENT', 'NN', 'NN', 'NN']"
13,"    dbRead, err := connectDB(""test:test@tcp(127.0.0.1:3306)/test_oltp?charset=utf8&readTimeout=600s&writeTimeout=600s"")","['dbRead', ',', 'err', ':=', 'connectDB', '(', '""test:test@tcp(127.0.0.1:3306)/test_oltp?charset=utf8&readTimeout=600s&writeTimeout=600s""', ')']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'STRING_LITERAL', 'OPERATOR']"
14,    if err != nil {,"['if', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
15,"        fmt.Printf(""Error happend when connecting to DB. %s\n"", err.Error())","['fmt', '.', 'Printf', '(', '""Error happend when connecting to DB. %s\\n""', ',', 'err', '.', 'Error', '())']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'STRING_LITERAL', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
16,        return,['return'],['KEYWORD']
17,    },['}'],['OPERATOR']
