,text,token,annotation
0,"I have a go program which connects to a tcp server and publishes that message to web service. the application works fine in the first go and it panics after a week or so. I am not sure why. the stack trace isn't helpful either.
(I cross compile from mac os to linux; env GOOS=linux GOARCH=386  go build)
could some one give pointers on what might be the issue?

the tcp server connection might go off once in a while; I have build the reconnection logic by hand. 
the error condition would be applicable to posting as well. the internet connection might break at any time; so ""dns"" resolver which go uses by default ""cgo"" was panicking. I had recompile with the ""netgo"" to use pure go network implementation.

Stack trace

","['I', 'have', 'a', 'go', 'program', 'which', 'connects', 'to', 'a', 'tcp', 'server', 'and', 'publishes', 'that', 'message', 'to', 'web', 'service.', 'the', 'application', 'works', 'fine', 'in', 'the', 'first', 'go', 'and', 'it', 'panics', 'after', 'a', 'week', 'or', 'so.', 'I', 'am', 'not', 'sure', 'why.', 'the', 'stack', 'trace', ""isn't"", 'helpful', 'either.', '(I', 'cross', 'compile', 'from', 'mac', 'os', 'to', 'linux;', 'env', 'GOOS=linux', 'GOARCH=386', 'go', 'build)', 'could', 'some', 'one', 'give', 'pointers', 'on', 'what', 'might', 'be', 'the', 'issue?', 'the', 'tcp', 'server', 'connection', 'might', 'go', 'off', 'once', 'in', 'a', 'while;', 'I', 'have', 'build', 'the', 'reconnection', 'logic', 'by', 'hand.', 'the', 'error', 'condition', 'would', 'be', 'applicable', 'to', 'posting', 'as', 'well.', 'the', 'internet', 'connection', 'might', 'break', 'at', 'any', 'time;', 'so', '""dns""', 'resolver', 'which', 'go', 'uses', 'by', 'default', '""cgo""', 'was', 'panicking.', 'I', 'had', 'recompile', 'with', 'the', '""netgo""', 'to', 'use', 'pure', 'go', 'network', 'implementation.', 'Stack', 'trace']","['PRP', 'VBP', 'DT', 'NN', 'NN', 'WDT', 'VBZ', 'TO', 'DT', 'NN', 'NN', 'CC', 'NNS', 'WDT', 'VBP', 'TO', 'VB', 'PDT', 'DT', 'NN', 'VBZ', 'JJ', 'IN', 'DT', 'JJ', 'NN', 'CC', 'PRP', 'NNS', 'IN', 'DT', 'NN', 'CC', 'NN', 'PRP', 'VBP', 'RB', 'JJ', 'IN', 'DT', 'NN', 'NN', 'NN', 'JJ', 'NN', 'NNP', 'NN', 'NN', 'IN', 'NN', 'NN', 'TO', 'VB', 'JJ', 'NNP', 'NNP', 'VBP', 'NN', 'MD', 'DT', 'CD', 'JJ', 'NNS', 'IN', 'WP', 'MD', 'VB', 'DT', 'NN', 'DT', 'NN', 'NN', 'NN', 'MD', 'VB', 'RP', 'RB', 'IN', 'DT', 'NN', 'PRP', 'VBP', 'VBN', 'DT', 'NN', 'NN', 'IN', 'VBG', 'DT', 'NN', 'NN', 'MD', 'VB', 'JJ', 'TO', 'VBG', 'IN', 'NN', 'DT', 'NN', 'NN', 'MD', 'VB', 'IN', 'DT', 'NN', 'RB', 'NNP', 'NN', 'WDT', 'VBP', 'NNS', 'IN', 'NN', 'NN', 'VBD', 'JJ', 'PRP', 'VBD', 'NN', 'IN', 'DT', 'NN', 'TO', 'VB', 'NN', 'VBP', 'NN', 'NN', 'NNP', 'NN']"
1,"net.runtime_pollWait(0xf75c12d8, 0x72, 0x18690000)","['net.runtime_pollWait(0xf75c12d8, 0x72, 0x18690000)']",['FUNCTION_CALL']
2,"    /usr/local/go/src/runtime/netpoll.go:157 +0x55 net.(*pollDesc).Wait(0x18a6bb38, 0x72, 0x0, 0x0)/usr/local/go/src/net/fd_poll_runtime.go:73 +0x35","['/usr/local/go/src/runtime/netpoll.go:157 +0x55 net.(*pollDesc).Wait(0x18a6bb38, 0x72, 0x0, 0x0)/usr/local/go/src/net/fd_poll_runtime.go:73', '+', '0x35']","['DIRECTORY', 'ARITHMETIC_OPERATOR', 'HEX_LITERAL']"
3,"    net.(*pollDesc).WaitRead(0x18a6bb38, 0x0, 0x0) _poll_runtime.go:78 +0x33","['net', '.(*', 'pollDesc', ').', 'WaitRead', '(', '0x18a6bb38', ',', '0', 'x0', ',', '0', 'x0', ')', '_poll_runtime', '.', 'go', ':', '78', '+', '0x33']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'HEX_LITERAL', 'PUNCTUATION', 'OCTAL_LITERAL', 'IDENTIFIER', 'PUNCTUATION', 'OCTAL_LITERAL', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'KEYWORD', 'PUNCTUATION', 'DECIMAL_LITERAL', 'ARITHMETIC_OPERATOR', 'HEX_LITERAL']"
4,"    net.(*netFD).Read(0x18a6bb00, 0x18cd6000, 0x1000, 0x1000, 0x0, 0xf75bc018, 0x18690000)/usr/local/go/src/net/fd_unix.go:232 +0x19anet.(*conn).Read(0x18cd4d78, 0x18cd6000, 0x1000, 0x1000, 0x0, 0x0, 0x0)","['net', '.(*', 'netFD', ').', 'Read', '(', '0x18a6bb', '0', '0', ',', '0x18cd6', '0', '0', '0', ',', '0x1', '0', '0', '0', ',', '0x1', '0', '0', '0', ',', '0', 'x0', ',', '0xf75bc', '01', '8', ',', '0x1869', '0', '0', '0', '0', ')/', 'usr/local/go/src/net/fd_unix.go:232', '+', '0x19a', 'net', '.(*', 'conn', ').', 'Read', '(', '0x18cd4d78', ',', '0x18cd6', '0', '0', '0', ',', '0x1', '0', '0', '0', ',', '0x1', '0', '0', '0', ',', '0', 'x0', ',', '0', 'x0', ',', '0', 'x0', ')']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'HEX_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'PUNCTUATION', 'HEX_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'PUNCTUATION', 'HEX_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'PUNCTUATION', 'HEX_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'PUNCTUATION', 'OCTAL_LITERAL', 'IDENTIFIER', 'PUNCTUATION', 'HEX_LITERAL', 'OCTAL_LITERAL', 'DECIMAL_LITERAL', 'PUNCTUATION', 'HEX_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'PUNCTUATION', 'DIRECTORY', 'ARITHMETIC_OPERATOR', 'HEX_LITERAL', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'HEX_LITERAL', 'PUNCTUATION', 'HEX_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'PUNCTUATION', 'HEX_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'PUNCTUATION', 'HEX_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'PUNCTUATION', 'OCTAL_LITERAL', 'IDENTIFIER', 'PUNCTUATION', 'OCTAL_LITERAL', 'IDENTIFIER', 'PUNCTUATION', 'OCTAL_LITERAL', 'IDENTIFIER', 'PUNCTUATION']"
5,    /usr/local/go/src/net/net.go:172 +0xb9,"['/usr/local/go/src/net/net.go:172', '+', '0xb9']","['DIRECTORY', 'ARITHMETIC_OPERATOR', 'HEX_LITERAL']"
6,"    net/http.noteEOFReader.Read(0xf75fc018, 0x18cd4d78, 0x1889770c, 0x18cd6000, 0x1000, 0x1000, 0x2c3620, 0x0, 0x0)","['net/http.noteEOFReader.Read(0xf75fc018,', '0x18cd4d78', ',', '0x188977', '0', 'c', ',', '0x18cd6', '0', '0', '0', ',', '0x1', '0', '0', '0', ',', '0x1', '0', '0', '0', ',', '0x2c362', '0', ',', '0', 'x0', ',', '0', 'x0', ')']","['DIRECTORY', 'HEX_LITERAL', 'PUNCTUATION', 'HEX_LITERAL', 'OCTAL_LITERAL', 'IDENTIFIER', 'PUNCTUATION', 'HEX_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'PUNCTUATION', 'HEX_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'PUNCTUATION', 'HEX_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'PUNCTUATION', 'HEX_LITERAL', 'OCTAL_LITERAL', 'PUNCTUATION', 'OCTAL_LITERAL', 'IDENTIFIER', 'PUNCTUATION', 'OCTAL_LITERAL', 'IDENTIFIER', 'PUNCTUATION']"
7,    /usr/local/go/src/net/http/transport.go:1370 +0x55,"['/usr/local/go/src/net/http/transport.go:1370', '+', '0x55']","['DIRECTORY', 'ARITHMETIC_OPERATOR', 'HEX_LITERAL']"
8,"    net/http.(*noteEOFReader).Read(0x18cd29e0, 0x18cd6000, 0x1000, 0x1000, 0x8056f0c, 0x0, 0x0)","['net/http.(*noteEOFReader).Read(0x18cd29e0,', '0x18cd6', '0', '0', '0', ',', '0x1', '0', '0', '0', ',', '0x1', '0', '0', '0', ',', '0x8', '056', 'f0c', ',', '0', 'x0', ',', '0', 'x0', ')']","['DIRECTORY', 'HEX_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'PUNCTUATION', 'HEX_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'PUNCTUATION', 'HEX_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'OCTAL_LITERAL', 'PUNCTUATION', 'HEX_LITERAL', 'OCTAL_LITERAL', 'IDENTIFIER', 'PUNCTUATION', 'OCTAL_LITERAL', 'IDENTIFIER', 'PUNCTUATION', 'OCTAL_LITERAL', 'IDENTIFIER', 'PUNCTUATION']"
9,    :126 +0xae,"[':', '126', '+', '0xae']","['PUNCTUATION', 'DECIMAL_LITERAL', 'ARITHMETIC_OPERATOR', 'HEX_LITERAL']"
