,text,token,annotation
0,"I have been playing around with the Golang json package, and been running into a issue, i am simply trying to unmarshal a map[string]string into map[Priority]string the easiest way, but it seems like my UnmarshalJSON isn't even running, the following is my code, i would've like to made a playground where it could run, but i am using the OS package so:

","['I', 'have', 'been', 'playing', 'around', 'with', 'the', 'Golang', 'json', 'package,', 'and', 'been', 'running', 'into', 'a', 'issue,', 'i', 'am', 'simply', 'trying', 'to', 'unmarshal', 'a', 'map[string]string', 'into', 'map[Priority]string', 'the', 'easiest', 'way,', 'but', 'it', 'seems', 'like', 'my', 'UnmarshalJSON', ""isn't"", 'even', 'running,', 'the', 'following', 'is', 'my', 'code,', 'i', ""would've"", 'like', 'to', 'made', 'a', 'playground', 'where', 'it', 'could', 'run,', 'but', 'i', 'am', 'using', 'the', 'OS', 'package', 'so:']","['PRP', 'VBP', 'VBN', 'VBG', 'IN', 'IN', 'DT', 'NNP', 'NN', 'NN', 'CC', 'VBN', 'VBG', 'IN', 'DT', 'NN', 'NN', 'VBP', 'RB', 'VBG', 'TO', 'VB', 'DT', 'NN', 'IN', 'VBG', 'DT', 'JJS', 'NN', 'CC', 'PRP', 'VBZ', 'IN', 'PRP$', 'NNP', 'NN', 'RB', 'VBZ', 'DT', 'NN', 'VBZ', 'PRP$', 'NN', 'JJ', 'VBP', 'IN', 'TO', 'VB', 'DT', 'NN', 'WRB', 'PRP', 'MD', 'VB', 'CC', 'VB', 'VBP', 'VBG', 'DT', 'NNP', 'NN', 'NN']"
1,import (,"['import', '(']","['KEYWORD', 'PUNCTUATION']"
2,"    ""encoding/json""","['""encoding/json""']",['STRING_LITERAL']
3,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
4,"    ""os""","['""os""']",['STRING_LITERAL']
5,),[')'],['PUNCTUATION']
6,type Priority int,"['type', 'Priority', 'int']","['KEYWORD', 'IDENTIFIER', 'IDENTIFIER']"
7,const (,"['const', '(']","['KEYWORD', 'PUNCTUATION']"
8,    VERYLOW = Priority(iota),"['VERYLOW', '=', 'Priority', '(', 'iota', ')']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
9,    LOW,['LOW'],['IDENTIFIER']
10,    MEDIUM,['MEDIUM'],['IDENTIFIER']
11,    HIGH,['HIGH'],['IDENTIFIER']
12,    VERYHIGH,['VERYHIGH'],['IDENTIFIER']
13,),[')'],['PUNCTUATION']
14,const (,"['const', '(']","['KEYWORD', 'PUNCTUATION']"
15,"    verylow  = ""verylow""","['verylow', '=', '""verylow""']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'STRING_LITERAL']"
16,"    low      = ""low""","['low', '=', '""low""']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'STRING_LITERAL']"
17,"    medium   = ""medium""","['medium', '=', '""medium""']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'STRING_LITERAL']"
18,"    high     = ""high""","['high', '=', '""high""']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'STRING_LITERAL']"
