,text,token,annotation
0,"As mentioned by Anonymous, you need a topological sort for this. Tarjan's strongly connected components algorithm has the property that SCCs are returned in reverse topological sort order. This means it can be used as a topological sort algorithm.

Here is an implementation of Tarjan's algorithm (runnable here and originally posted by me to the golang-nuts list) based on the pseudocode at wikipedia (more generally implemented here but using essentially the same underlying code):

","['As', 'mentioned', 'by', 'Anonymous,', 'you', 'need', 'a', 'topological', 'sort', 'for', 'this.', ""Tarjan's"", 'strongly', 'connected', 'components', 'algorithm', 'has', 'the', 'property', 'that', 'SCCs', 'are', 'returned', 'in', 'reverse', 'topological', 'sort', 'order.', 'This', 'means', 'it', 'can', 'be', 'used', 'as', 'a', 'topological', 'sort', 'algorithm.', 'Here', 'is', 'an', 'implementation', 'of', ""Tarjan's"", 'algorithm', '(runnable', 'here', 'and', 'originally', 'posted', 'by', 'me', 'to', 'the', 'golang-nuts', 'list)', 'based', 'on', 'the', 'pseudocode', 'at', 'wikipedia', '(more', 'generally', 'implemented', 'here', 'but', 'using', 'essentially', 'the', 'same', 'underlying', 'code):']","['IN', 'VBN', 'IN', 'NNP', 'PRP', 'VBP', 'DT', 'JJ', 'NN', 'IN', 'NN', 'NNP', 'RB', 'VBD', 'NNS', 'NN', 'VBZ', 'DT', 'NN', 'IN', 'NNP', 'VBP', 'VBN', 'IN', 'NN', 'JJ', 'NN', 'IN', 'DT', 'VBZ', 'PRP', 'MD', 'VB', 'VBN', 'IN', 'DT', 'JJ', 'NN', 'NN', 'RB', 'VBZ', 'DT', 'NN', 'IN', 'NNP', 'NN', 'NN', 'RB', 'CC', 'RB', 'VBN', 'IN', 'PRP', 'TO', 'DT', 'NNS', 'VBP', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NN', 'NNP', 'RB', 'VBD', 'RB', 'CC', 'VBG', 'RB', 'DT', 'JJ', 'JJ', 'NN']"
1,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,import (,"['import', '(']","['KEYWORD', 'PUNCTUATION']"
3,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
4,"    ""log""","['""log""']",['STRING_LITERAL']
5,),[')'],['PUNCTUATION']
6,type Stmt struct {,"['type', 'Stmt', 'struct', '{']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
7,    Name  string,"['Name', 'string']","['IDENTIFIER', 'IDENTIFIER']"
8,    After []string,"['After', '[]', 'string']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
9,},['}'],['PUNCTUATION']
10,func main() {,"['func', 'main', '()', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
11,    stmts := []Stmt{,"['stmts', ':=', '[]', 'Stmt', '{']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
12,"        {Name: ""app"", After: []string{""app_user""}},","['{', 'Name', ':', '""app""', ',', 'After', ':', '[]', 'string', '{', '""app_user""', '}},']","['PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
