,text,token,annotation
0,"I'm learning Go programming and try to test the following average function:

","[""I'm"", 'learning', 'Go', 'programming', 'and', 'try', 'to', 'test', 'the', 'following', 'average', 'function:']","['NNP', 'VBG', 'NNP', 'NN', 'CC', 'VB', 'TO', 'VB', 'DT', 'JJ', 'NN', 'NN']"
1,func average(xs []float64) float64 {,"['func', 'average', '(', 'xs', '[]', 'float64', ')', 'float64', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
2,    total := 0.0,"['total', ':=', '0', '.', '0']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'OCTAL_LITERAL', 'PUNCTUATION', 'OCTAL_LITERAL']"
3,"    for _, v := range xs {","['for', '_', ',', 'v', ':=', 'range', 'xs', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'KEYWORD', 'IDENTIFIER', 'PUNCTUATION']"
4,        total += v,"['total', '+=', 'v']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER']"
5,    },['}'],['PUNCTUATION']
6,    return total / float64(len(xs)),"['return', 'total', '/', 'float64', '(', 'len', '(', 'xs', '))']","['KEYWORD', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
7,},['}'],['PUNCTUATION']
8,"

I tried to generate a slice of random float numbers by:

","['I', 'tried', 'to', 'generate', 'a', 'slice', 'of', 'random', 'float', 'numbers', 'by:']","['PRP', 'VBD', 'TO', 'VB', 'DT', 'NN', 'IN', 'NN', 'NN', 'NNS', 'VBP']"
9,var xs []float64,"['var', 'xs', '[]', 'float64']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
10,for n := 0; n < 10; n++ {,"['for', 'n', ':=', '0', ';', 'n', '<', '10', ';', 'n', '++', '{']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'OCTAL_LITERAL', 'PUNCTUATION', 'IDENTIFIER', 'RELATION_OPERATOR', 'DECIMAL_LITERAL', 'PUNCTUATION', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'PUNCTUATION']"
11,    xs[n] = rand.Float64(),"['xs', '[', 'n', ']', '=', 'rand.Float64()']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
12,},['}'],['PUNCTUATION']
13,"

however, I got 

","['however,', 'I', 'got']","['NN', 'PRP', 'VBD']"
14,panic: runtime error: index out of range,"['panic', ':', 'runtime', 'error', ':', 'index', 'out', 'of', 'range']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'KEYWORD']"
15,"

Question:


How to generate a slice of random number in Golang?
Is expression or function call, like ","['Question:', 'How', 'to', 'generate', 'a', 'slice', 'of', 'random', 'number', 'in', 'Golang?', 'Is', 'expression', 'or', 'function', 'call,', 'like']","['NNP', 'NNP', 'TO', 'VB', 'DT', 'NN', 'IN', 'JJ', 'NN', 'IN', 'NNP', 'NNP', 'NN', 'CC', 'NN', 'NNS', 'IN']"
16,xs := []float64 { for ... },"['xs', ':=', '[]', 'float64', '{', 'for', '...', '}']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'KEYWORD', 'PUNCTUATION', 'PUNCTUATION']"
17," allowed in slice literals?

","['allowed', 'in', 'slice', 'literals?']","['VBN', 'IN', 'NN', 'NN']"
