,text,token,annotation
0,"This code gets the page data through a proxy.
It start from id of page = 1 and continue till 100000

","['This', 'code', 'gets', 'the', 'page', 'data', 'through', 'a', 'proxy.', 'It', 'start', 'from', 'id', 'of', 'page', '=', '1', 'and', 'continue', 'till', '100000']","['DT', 'NN', 'VBZ', 'DT', 'NN', 'NNS', 'IN', 'DT', 'NN', 'PRP', 'VBZ', 'IN', 'NN', 'IN', 'NN', '$', 'CD', 'CC', 'VB', 'NN', 'CD']"
1,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,import (,"['import', '(']","['KEYWORD', 'PUNCTUATION']"
3,"    ""code.google.com/p/gcfg""","['""code.google.com/p/gcfg""']",['STRING_LITERAL']
4,"    ""database/sql""","['""database/sql""']",['STRING_LITERAL']
5,"    ""flag""","['""flag""']",['STRING_LITERAL']
6,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
7,"    _ ""github.com/go-sql-driver/mysql""","['_', '""github.com/go-sql-driver/mysql""']","['IDENTIFIER', 'STRING_LITERAL']"
8,"    ""github.com/parnurzeal/gorequest""","['""github.com/parnurzeal/gorequest""']",['STRING_LITERAL']
9,"    ""log""","['""log""']",['STRING_LITERAL']
10,"    ""strconv""","['""strconv""']",['STRING_LITERAL']
11,"    ""time""","['""time""']",['STRING_LITERAL']
12,),[')'],['PUNCTUATION']
13,func main() {,"['func', 'main', '()', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
14,    t := time.Now(),"['t', ':=', 'time.Now()']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
15,    initConfig(),"['initConfig', '()']","['IDENTIFIER', 'PUNCTUATION']"
16,    initRoundRobin(),"['initRoundRobin', '()']","['IDENTIFIER', 'PUNCTUATION']"
17,    for i := vStart; i <= vStop; i++ {,"['for', 'i', ':=', 'vStart', ';', 'i', '<=', 'vStop', ';', 'i', '++', '{']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'RELATION_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'PUNCTUATION']"
18,"        cache(""https://site.ru/url/""+strconv.Itoa(i), ""url"", i)","['cache(""https://site.ru/url/""+strconv.Itoa(i),', '""url""', ',', 'i', ')']","['DIRECTORY', 'STRING_LITERAL', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
19,    },['}'],['PUNCTUATION']
20,"    fmt.Println(""Time: "", time.Since(t))","['fmt.Println(""Time: "", time.Since(t))']",['FUNCTION_CALL']
21,},['}'],['PUNCTUATION']
22,var (,"['var', '(']","['KEYWORD', 'PUNCTUATION']"
23,    db                  *sql.DB,"['db', '*', 'sql', '.', 'DB']","['IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
24,    config              ConfigStruct,"['config', 'ConfigStruct']","['IDENTIFIER', 'IDENTIFIER']"
25,"    configFile          = ""config.gcfg""","['configFile', '=', '""config.gcfg""']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'STRING_LITERAL']"
