,text,token,annotation
0,"I wrote the following ETL tool which gets data from Mysql, convert into JSON & print it on the screen  

","['I', 'wrote', 'the', 'following', 'ETL', 'tool', 'which', 'gets', 'data', 'from', 'Mysql,', 'convert', 'into', 'JSON', '&', 'print', 'it', 'on', 'the', 'screen']","['PRP', 'VBD', 'DT', 'JJ', 'NNP', 'NN', 'WDT', 'VBZ', 'NNS', 'IN', 'NNP', 'NN', 'IN', 'NNP', 'CC', 'NN', 'PRP', 'IN', 'DT', 'NN']"
1,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,import (,"['import', '(']","['KEYWORD', 'PUNCTUATION']"
3,"    ""bytes""","['""bytes""']",['STRING_LITERAL']
4,"    ""database/sql""","['""database/sql""']",['STRING_LITERAL']
5,"    ""encoding/json""","['""encoding/json""']",['STRING_LITERAL']
6,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
7,"    ""log""","['""log""']",['STRING_LITERAL']
8,"    ""strconv""","['""strconv""']",['STRING_LITERAL']
9,"    ""strings""","['""strings""']",['STRING_LITERAL']
10,"    ""time""","['""time""']",['STRING_LITERAL']
11,"    _ ""github.com/go-sql-driver/mysql""","['_', '""github.com/go-sql-driver/mysql""']","['IDENTIFIER', 'STRING_LITERAL']"
12,),[')'],['PUNCTUATION']
13,"const dbformat = ""2006-01-02 15:04:05""","['const', 'dbformat', '=', '""2006-01-02 15:04:05""']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'STRING_LITERAL']"
14,type MysqlReceipt struct {,"['type', 'MysqlReceipt', 'struct', '{']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
15,    Id               int,"['Id', 'int']","['IDENTIFIER', 'IDENTIFIER']"
16,    Amount           sql.NullFloat64,"['Amount', 'sql', '.', 'NullFloat64']","['IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
17,    Cc_last4         sql.NullString,"['Cc_last4', 'sql', '.', 'NullString']","['IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
18,    Employee_id      sql.NullString,"['Employee_id', 'sql', '.', 'NullString']","['IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
19,    Employee_name    sql.NullString,"['Employee_name', 'sql', '.', 'NullString']","['IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
20,    Is_test          byte,"['Is_test', 'byte']","['IDENTIFIER', 'IDENTIFIER']"
21,    Menu_items       sql.NullString,"['Menu_items', 'sql', '.', 'NullString']","['IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
22,    Payable          sql.NullFloat64,"['Payable', 'sql', '.', 'NullFloat64']","['IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
23,    Pos_type         sql.NullString,"['Pos_type', 'sql', '.', 'NullString']","['IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
24,    Pos_version      sql.NullString,"['Pos_version', 'sql', '.', 'NullString']","['IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
25,    Punchh_key       string,"['Punchh_key', 'string']","['IDENTIFIER', 'IDENTIFIER']"
26,    Receipt_datetime sql.NullString,"['Receipt_datetime', 'sql', '.', 'NullString']","['IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
27,    Subtotal_amount  sql.NullFloat64,"['Subtotal_amount', 'sql', '.', 'NullFloat64']","['IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
28,    Transaction_no   sql.NullString,"['Transaction_no', 'sql', '.', 'NullString']","['IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
29,    Business_id      int,"['Business_id', 'int']","['IDENTIFIER', 'IDENTIFIER']"
30,    Location_id      int,"['Location_id', 'int']","['IDENTIFIER', 'IDENTIFIER']"
31,    Created_at       string,"['Created_at', 'string']","['IDENTIFIER', 'IDENTIFIER']"
32,    Updated_at       sql.NullString,"['Updated_at', 'sql', '.', 'NullString']","['IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
33,    Revenue_code     sql.NullString,"['Revenue_code', 'sql', '.', 'NullString']","['IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
34,    Revenue_id       sql.NullString,"['Revenue_id', 'sql', '.', 'NullString']","['IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
35,    Status           sql.NullString,"['Status', 'sql', '.', 'NullString']","['IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
36,    Ipv4_addr        sql.NullString,"['Ipv4_addr', 'sql', '.', 'NullString']","['IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
37,},['}'],['PUNCTUATION']
38,type Menu_item struct {,"['type', 'Menu_item', 'struct', '{']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
