,text,token,annotation
0,"You could dial to the socket before using it:

","['You', 'could', 'dial', 'to', 'the', 'socket', 'before', 'using', 'it:']","['PRP', 'MD', 'VB', 'TO', 'DT', 'NN', 'IN', 'VBG', 'NN']"
1,"_, err = net.Dial(""tcp"", ""127.0.0.1:8021"")    //8021 is a closed socket","['_', ',', 'err', '=', 'net.Dial(""tcp"", ""127.0.0.1:8021"")', '//', '8021', 'is', 'a', 'closed', 'socket']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL', 'COMMENT', 'CD', 'VBZ', 'DT', 'JJ', 'NN']"
2,if err != nil {,"['if', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', 'IDENTIFIER', 'PUNCTUATION']"
3,"    panic(""Error, socket not opened"")","['panic', '(', '""Error, socket not opened""', ')']","['IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
4,},['}'],['PUNCTUATION']
5,"

EDIT:
Maybe this way is more clear:

","['EDIT:', 'Maybe', 'this', 'way', 'is', 'more', 'clear:']","['NNP', 'RB', 'DT', 'NN', 'VBZ', 'RBR', 'JJ']"
6,isOpen := true,"['isOpen', ':=', 'true']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'BOOLEAN_LITERAL']"
7,"_, err = net.Dial(""tcp"", ""127.0.0.1:8021"")    //8021 is a closed socket","['_', ',', 'err', '=', 'net.Dial(""tcp"", ""127.0.0.1:8021"")', '//', '8021', 'is', 'a', 'closed', 'socket']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL', 'COMMENT', 'CD', 'VBZ', 'DT', 'JJ', 'NN']"
8,if err != nil {,"['if', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', 'IDENTIFIER', 'PUNCTUATION']"
9,    isOpen = false,"['isOpen', '=', 'false']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'BOOLEAN_LITERAL']"
10,},['}'],['PUNCTUATION']
11,if isOpen {,"['if', 'isOpen', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION']"
12,    //Your logic here,"['//', 'Your', 'logic', 'here']","['COMMENT', 'PRP$', 'NN', 'RB']"
13,},['}'],['PUNCTUATION']
