,text,token,annotation
0,"Initialize the type as you would initialize the underlying type. In your example, the underlying type is an int. For example,

","['Initialize', 'the', 'type', 'as', 'you', 'would', 'initialize', 'the', 'underlying', 'type.', 'In', 'your', 'example,', 'the', 'underlying', 'type', 'is', 'an', 'int.', 'For', 'example,']","['VB', 'DT', 'NN', 'IN', 'PRP', 'MD', 'VB', 'DT', 'VBG', 'NN', 'IN', 'PRP$', 'FW', 'DT', 'VBG', 'NN', 'VBZ', 'DT', 'NN', 'IN', 'NN']"
1,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,import (,"['import', '(']","['KEYWORD', 'PUNCTUATION']"
3,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
4,),[')'],['PUNCTUATION']
5,type Num int,"['type', 'Num', 'int']","['KEYWORD', 'IDENTIFIER', 'IDENTIFIER']"
6,func main() {,"['func', 'main', '()', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
7,    var m Num = 7,"['var', 'm', 'Num', '=', '7']","['KEYWORD', 'IDENTIFIER', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'DECIMAL_LITERAL']"
8,    n := Num(42),"['n', ':=', 'Num', '(', '42', ')']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION']"
9,"    fmt.Println(m, n)","['fmt.Println(m, n)']",['FUNCTION_CALL']
10,},['}'],['PUNCTUATION']
11,Output: 7 42,"['Output', ':', '7', '42']","['IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'DECIMAL_LITERAL']"
12,"

The built-in function make takes a type T, which must be a slice, map or channel type.
","['The', 'built-in', 'function', 'make', 'takes', 'a', 'type', 'T,', 'which', 'must', 'be', 'a', 'slice,', 'map', 'or', 'channel', 'type.']","['DT', 'JJ', 'NN', 'VBP', 'VBZ', 'DT', 'NN', 'NNP', 'WDT', 'MD', 'VB', 'DT', 'JJ', 'NN', 'CC', 'NN', 'NN']"
