,text,token,annotation
0,"I've just started learning go, and have been working through the tour. The last exercise is to edit a web crawler to crawl in parallel and without repeats.

Here is the link to the exercise: http://tour.golang.org/#70

Here is the code. I only changed the crawl and the main function. So I'll just post those to keep it neat.

","[""I've"", 'just', 'started', 'learning', 'go,', 'and', 'have', 'been', 'working', 'through', 'the', 'tour.', 'The', 'last', 'exercise', 'is', 'to', 'edit', 'a', 'web', 'crawler', 'to', 'crawl', 'in', 'parallel', 'and', 'without', 'repeats.', 'Here', 'is', 'the', 'link', 'to', 'the', 'exercise:', 'http://tour.golang.org/#70', 'Here', 'is', 'the', 'code.', 'I', 'only', 'changed', 'the', 'crawl', 'and', 'the', 'main', 'function.', 'So', ""I'll"", 'just', 'post', 'those', 'to', 'keep', 'it', 'neat.']","['NNP', 'RB', 'VBD', 'VBG', 'NN', 'CC', 'VBP', 'VBN', 'VBG', 'IN', 'DT', 'NN', 'DT', 'JJ', 'NN', 'VBZ', 'TO', 'VB', 'DT', 'NN', 'NN', 'TO', 'VB', 'IN', 'NN', 'CC', 'IN', 'NN', 'RB', 'VBZ', 'DT', 'NN', 'TO', 'DT', 'NN', 'NN', 'RB', 'VBZ', 'DT', 'NN', 'PRP', 'RB', 'VBD', 'DT', 'NN', 'CC', 'DT', 'JJ', 'NN', 'NNP', 'NNP', 'RB', 'RB', 'DT', 'TO', 'VB', 'PRP', 'JJ']"
1,    // Crawl uses fetcher to recursively crawl,"['//', 'Crawl', 'uses', 'fetcher', 'to', 'recursively', 'crawl']","['COMMENT', 'NNP', 'VBZ', 'RB', 'TO', 'RB', 'VB']"
2,"    // pages starting with url, to a maximum of depth.","['//', 'pages', 'starting', 'with', 'url,', 'to', 'a', 'maximum', 'of', 'depth.']","['COMMENT', 'NNS', 'VBG', 'IN', 'JJ', 'TO', 'DT', 'NN', 'IN', 'NN']"
3,    var used = make(map[string]bool),"['var', 'used', '=', 'make', '(', 'map', '[', 'string', ']', 'bool', ')']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'KEYWORD', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
4,    var urlchan = make(chan string),"['var', 'urlchan', '=', 'make', '(', 'chan', 'string', ')']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'KEYWORD', 'IDENTIFIER', 'PUNCTUATION']"
5,"    func Crawl(url string, depth int, fetcher Fetcher) {","['func', 'Crawl', '(', 'url', 'string', ',', 'depth', 'int', ',', 'fetcher', 'Fetcher', ')', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
6,        // TODO: Fetch URLs in parallel.,"['//', 'TODO:', 'Fetch', 'URLs', 'in', 'parallel.']","['COMMENT', 'NNP', 'NNP', 'NNP', 'IN', 'NN']"
7,        // Done: Don't fetch the same URL twice.,"['//', 'Done:', ""Don't"", 'fetch', 'the', 'same', 'URL', 'twice.']","['COMMENT', 'NNP', 'NNP', 'VB', 'DT', 'JJ', 'NNP', 'NN']"
8,        // This implementation doesn't do either:,"['//', 'This', 'implementation', ""doesn't"", 'do', 'either:']","['COMMENT', 'DT', 'NN', 'NN', 'VBP', 'VB']"
9,        done := make(chan bool),"['done', ':=', 'make', '(', 'chan', 'bool', ')']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'KEYWORD', 'IDENTIFIER', 'PUNCTUATION']"
