,text,token,annotation
0,"I found a strange problem in golang.The program executed by exec.Start() will quit if the parent program is interrupt by the signal os.Interrupt,while the child program will NOT quit if the parent program exit normally.What's the difference between that two conditions?
   For examples:

","['I', 'found', 'a', 'strange', 'problem', 'in', ‘golang’, ‘.’, ‘The’, 'program', 'executed', 'by', ‘exec.Start( )', 'will', 'quit', 'if', 'the', 'parent', 'program', 'is', 'interrupt', 'by', 'the', 'signal', 'os.Interrupt', ',', 'while', 'the', 'child', 'program', 'will', 'NOT', 'quit', 'if', 'the', 'parent', 'program', 'exit', ‘normally’, ‘.’, ‘What’, ""'s"", 'the', 'difference', 'between', 'that', 'two', 'conditions', '?', 'For', 'examples', ':']","['PRP', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'NNP', ‘.', ‘DT’, ‘NN’, ’VBN’, 'IN', 'NN', 'MD', 'VB', 'IN', 'DT', 'JJ', 'NN', 'VBZ', 'VBN', 'IN', 'DT', 'NN', 'NN', ',', 'IN', 'DT', 'JJ', 'NN', 'MD', ‘RB', 'VB', 'IN', 'DT', ‘JJ', 'NN', 'VB', ‘RB’, ‘.’, ’WDT’, 'VBZ', 'DT', 'NN', 'IN', 'DT', 'CD', 'NNS', '.', 'IN', 'NNS', ':']"
1,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,"import ""fmt""","['import', '""fmt""']","['KEYWORD', 'STRING_LITERAL']"
3,"import ""os""","['import', '""os""']","['KEYWORD', 'STRING_LITERAL']"
4,"import ""time""","['import', '""time""']","['KEYWORD', 'STRING_LITERAL']"
5,"import ""os/exec""","['import', '""os/exec""']","['KEYWORD', 'STRING_LITERAL']"
6,func main(){,"['func', 'main', '(){']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION']"
7,"cmd := exec.Command(""sleep"", ""100000"")","['cmd', ':=', 'exec.Command(""sleep"", ""100000"")']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
8,    cmd.Env = os.Environ(),"['cmd', '.', 'Env', '=', 'os.Environ()']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
9,    fmt.Println(cmd.Env),['fmt.Println(cmd.Env)'],['FUNCTION_CALL']
10,    cmd.Start(),['cmd.Start()'],['FUNCTION_CALL']
11,time.Sleep(1e9*20),['time.Sleep(1e9*20)'],['FUNCTION_CALL']
12,    return,['return'],['KEYWORD']
13,} ,['}'],['PUNCTUATION']
14,In the later condition the parent of sleep 100000 will be the init process after 20s if we didn't interrupt the main program.,"['In', 'the', 'later', 'condition', 'the', 'parent', 'of', ‘sleep 100000', 'will', 'be', 'the', 'init', 'process', 'after', '20s', 'if', 'we', 'did', ""n't"", 'interrupt', 'the', 'main', 'program', '.']","['IN', 'DT', ‘JJR', 'NN', 'DT', 'NN', 'IN', 'NN', 'MD', 'VB', 'DT', 'NN', 'NN', 'IN', ‘NNS', 'IN', 'PRP', 'VBD', 'RB', 'VB', 'DT', 'JJ', 'NN', '.']"
