,text,token,annotation
0,"Great question!

Looking at the source code of go/doc, we can see that it has to deal with this same case in readType function. There, it says:

","['Great', 'question', '!', 'Looking', 'at', 'the', 'source', 'code', 'of', 'go/doc', ',', 'we', 'can', 'see', 'that', 'it', 'has', 'to', 'deal', 'with', 'this', 'same', 'case', 'in', 'readType', 'function', '.', 'There', ',', 'it', 'says', ':']","['JJ', 'NN', '.', 'VBG', 'IN', 'DT', 'NN', 'NN', 'IN', 'NN', ',', 'PRP', 'MD', 'VB', 'IN', 'PRP', 'VBZ', 'TO', 'VB', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NN', 'NN', '.', ‘RB', ',', 'PRP', 'VBZ', ':']"
1,"324     func (r *reader) readType(decl *ast.GenDecl, spec *ast.TypeSpec) {","['324', 'func', '(', 'r', '*', 'reader', ')', 'readType', '(', 'decl', '*', 'ast', '.', 'GenDecl', ',', 'spec', '*', 'ast', '.', 'TypeSpec', ')', '{']","['DECIMAL_LITERAL', 'KEYWORD', 'PUNCTUATION', 'IDENTIFIER', 'POINTER_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'POINTER_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', ‘POINTER_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
2,...,['...'],['PUNCTUATION']
3,334     // compute documentation,"['334', '//', 'compute', 'documentation']","['DECIMAL_LITERAL', 'COMMENT', 'VB', ‘NN']"
4,335     doc := spec.Doc,"['335', 'doc', ':=', 'spec', '.', 'Doc']","['DECIMAL_LITERAL', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
5,336     spec.Doc = nil // doc consumed - remove from AST,"['336', 'spec', '.', 'Doc', '=', 'nil', '//', 'doc', 'consumed', '-', 'remove', 'from', 'AST']","['DECIMAL_LITERAL', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', ‘RESERVED', 'COMMENT', 'NN', 'VBD', ':', 'NN', 'IN', 'NNP']"
6,337     if doc == nil {,"['337', 'if', 'doc', '==', 'nil', '{']","['DECIMAL_LITERAL', 'KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', ‘RESERVED', 'PUNCTUATION']"
7,"338         // no doc associated with the spec, use the declaration doc, if any","['338', '//', 'no', 'doc', 'associated', 'with', 'the', 'spec', ',', 'use', 'the', 'declaration', 'doc', ',', 'if', 'any']","['DECIMAL_LITERAL', 'COMMENT', 'DT', 'NN', 'VBN', 'IN', 'DT', 'NN', ',', 'VBP', 'DT', 'NN', 'NN', ',', 'IN', 'DT']"
8,339         doc = decl.Doc,"['339', 'doc', '=', 'decl', '.', 'Doc']","['DECIMAL_LITERAL', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
9,340     },"['340', '}']","['DECIMAL_LITERAL', 'PUNCTUATION']"
10,...,['...'],['PUNCTUATION']
11,"

Notice in particular how it needs to deal with the case where the AST does not have a doc attached to the TypeSpec. To do this, it falls back on the GenDecl. This gives us a clue as to how we might use the AST directly to parse doc comments for structs. Adapting the for loop in the question code to add a case for *ast.GenDecl:

","['Notice', 'in', 'particular', 'how', 'it', 'needs', 'to', 'deal', 'with', 'the', 'case', 'where', 'the', 'AST', 'does', 'not', 'have', 'a', 'doc', 'attached', 'to', 'the', 'TypeSpec', '.', 'To', 'do', 'this', ',', 'it', 'falls', 'back', 'on', 'the', 'GenDecl', '.', 'This', 'gives', 'us', 'a', 'clue', 'as', 'to', 'how', 'we', 'might', 'use', 'the', 'AST', 'directly', 'to', 'parse', 'doc', 'comments', 'for', 'structs', '.', 'Adapting', 'the', 'for', 'loop', 'in', 'the', 'question', 'code', 'to', 'add', 'a', 'case', 'for', '*ast.GenDecl', ':']","['NNP', 'IN', 'JJ', 'WRB', 'PRP', 'VBZ', 'TO', 'VB', 'IN', 'DT', 'NN', 'WRB', 'DT', 'NNP', 'VBZ', 'RB', 'VB', 'DT', 'NN', 'VBN', 'TO', 'DT', 'NNP', '.', 'TO', 'VB', 'DT', ',', 'PRP', 'VBZ', 'RB', 'IN', 'DT', 'NNP', '.', 'DT', 'VBZ', 'PRP', 'DT', 'NN', 'IN', 'TO', 'WRB', 'PRP', 'MD', 'VB', 'DT', 'NNP', 'RB', 'TO', 'VB', ‘NN', 'NNS', 'IN', 'NNS', '.', 'VBG', 'DT', 'IN', 'NN', 'IN', 'DT', 'NN', 'NN', 'TO', 'VB', 'DT', 'NN', 'IN', 'NN', ':']"
12,"for _, f := range d {","['for', '_', ',', 'f', ':=', 'range', 'd', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'KEYWORD', 'IDENTIFIER', 'PUNCTUATION']"
13,"    ast.Inspect(f, func(n ast.Node) bool {","['ast.Inspect(f, func(n ast.Node)', 'bool', '{']","['FUNCTION_CALL', ‘RESERVED', 'PUNCTUATION']"
14,        switch x := n.(type) {,"['switch', 'x', ':=', 'n', '.(', 'type', ')', '{']","['IDENTIFIER', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'KEYWORD', 'PUNCTUATION', 'PUNCTUATION']"
15,        case *ast.FuncDecl:,"['case', '*', 'ast', '.', 'FuncDecl', ':']","['KEYWORD', ‘POINTER_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
