,text,token,annotation
0,"The following program runs fine.

","['The', 'following', 'program', 'runs', 'fine', '.']","['DT', 'JJ', 'NN', 'VBZ', ‘RB', '.']"
1,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,import (,"['import', '(']","['KEYWORD', 'PUNCTUATION']"
3,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
4,),[')'],['PUNCTUATION']
5,type Person interface {,"['type', 'Person', 'interface', '{']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
6,    Hello(),['Hello()'],[‘FUNCTION_CALL’]
7,},['}'],['PUNCTUATION']
8,type Joker struct {,"['type', 'Joker', 'struct', '{']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
9,    Name string,"['Name', 'string']","['IDENTIFIER', ‘RESERVED']"
10,},['}'],['PUNCTUATION']
11,func (j Joker) Hello() {,"['func', '(', 'j', 'Joker', ')', 'Hello', '()', '{']","['KEYWORD', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
12,"    fmt.Println(j.Name, ""says, \""Hello!\"""")","['fmt.Println(j.Name, ""says, \\""Hello!\\"""")']",['FUNCTION_CALL']
13,},['}'],['PUNCTUATION']
14,func main() {,"['func', 'main', '()', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
15,"    var j Joker = Joker{""Peter""}","['var', 'j', 'Joker', '=', 'Joker{""Peter""}']","['KEYWORD', 'IDENTIFIER', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', ‘FUNCTION_CALL’]"
16,    invokeHello(j),['invokeHello(j)'],[‘FUNCTION_CALL’]
17,},['}'],['PUNCTUATION']
18,func invokeHello(p Person) {,"['func', 'invokeHello', '(', 'p', 'Person', ')', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
19,    p.Hello(),['p.Hello()'],['FUNCTION_CALL']
20,},['}'],['PUNCTUATION']
21,"

Here is the output.

","['Here', 'is', 'the', 'output', '.']","['RB', 'VBZ', 'DT', 'NN', '.']"
22,$ go run foo.go,"['$', 'go', 'run', 'foo', '.', 'go']","['PUNCTUATION', 'KEYWORD', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'KEYWORD']"
23,"Peter says, ""Hello!""","[‘Peter says, “Hello!""’]",[‘STRING_LITERAL’]
24,"

But when I change the Hello method to receive a pointer, I get errors.

","['But', 'when', 'I', 'change', 'the', 'Hello', 'method', 'to', 'receive', 'a', 'pointer', ',', 'I', 'get', 'errors', '.']","['CC', 'WRB', 'PRP', 'VBP', 'DT', 'NNP', 'NN', 'TO', 'VB', 'DT', 'NN', ',', 'PRP', 'VBP', 'NNS', '.']"
25,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
26,import (,"['import', '(']","['KEYWORD', 'PUNCTUATION']"
27,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
28,),[')'],['PUNCTUATION']
29,type Person interface {,"['type', 'Person', 'interface', '{']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
30,    Hello(),['Hello()'],[‘FUNCTION_CALL’]
31,},['}'],['PUNCTUATION']
32,type Joker struct {,"['type', 'Joker', 'struct', '{']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
33,    Name string,"['Name', 'string']","['IDENTIFIER', ‘RESERVED']"
34,},['}'],['PUNCTUATION']
35,func (j *Joker) Hello() {,"['func', '(', 'j', '*', 'Joker', ')', 'Hello', '()', '{']","['KEYWORD', 'PUNCTUATION', 'IDENTIFIER', ‘POINTER_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
36,"    fmt.Println(j.Name, ""says, \""Hello!\"""")","['fmt.Println(j.Name, ""says, \\""Hello!\\"""")']",['FUNCTION_CALL']
37,},['}'],['PUNCTUATION']
38,func main() {,"['func', 'main', '()', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
39,"    var j *Joker = &Joker{""Peter""}","['var', 'j', '*', 'Joker', '=', '&', 'Joker', '{', '""Peter""', '}']","['KEYWORD', 'IDENTIFIER', ‘POINTER_OPERATOR', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'POINTER_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
40,    invokeHello(j),['invokeHello(j)'],[‘FUNCTION_CALL’]
41,},['}'],['PUNCTUATION']
42,func invokeHello(p *Person) {,"['func', 'invokeHello', '(', 'p', '*', 'Person', ')', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', ‘POINTER_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
43,    p.Hello(),['p.Hello()'],['FUNCTION_CALL']
44,},['}'],['PUNCTUATION']
45,"

Here are the errors.

","['Here', 'are', 'the', 'errors', '.']","['RB', 'VBP', 'DT', 'NNS', '.']"
46,$ go run bar.go,"['$', 'go', 'run', 'bar', '.', 'go']","['PUNCTUATION', 'KEYWORD', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'KEYWORD']"
47,# command-line-arguments,"[‘#’, ’command’, '-', 'line', '-', 'arguments']","[‘COMMENT’, ‘NN’, ‘:’, ‘NN’, ‘:’, ‘NNS’]"
48,./bar.go:21: cannot use j (type *Joker) as type *Person in argument to invokeHello:,"['./', 'bar', '.', 'go', ':', '21', ':', 'cannot', 'use', 'j', '(', 'type', '*', 'Joker', ')', 'as', 'type', '*', 'Person', 'in', 'argument', 'to', 'invokeHello', ':']","['PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'KEYWORD', 'PUNCTUATION', 'DECIMAL_LITERAL', ‘:', 'MD', ‘VB', 'IDENTIFIER', 'PUNCTUATION', 'KEYWORD', 'POINTER_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IN', 'KEYWORD', 'POINTER_OPERATOR', 'IN', 'NN', 'TO', 'VB', ‘IDENTIFIER', ‘:']"
49,"    *Person is pointer to interface, not interface","['*', 'Person', 'is', 'pointer', 'to', 'interface', ',', 'not', 'interface']","['POINTER_OPERATOR', 'IDENTIFIER', ‘VBZ', 'NN', 'TO', 'KEYWORD', ‘,', ‘RB', 'KEYWORD']"
50,./bar.go:25: p.Hello undefined (type *Person has no field or method Hello),"['./', 'bar', '.', 'go', ':', '25', ':', 'p', '.', 'Hello', 'undefined', '(', 'type', '*', 'Person', 'has', 'no', 'field', 'or', 'method', 'Hello', ')']","['PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'KEYWORD', 'PUNCTUATION', 'DECIMAL_LITERAL', ‘:', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'RESERVED', ‘(', 'KEYWORD', 'POINTER_OPERATOR', 'IDENTIFIER', 'VBZ', ‘DT', 'NN', 'CC', 'NN', 'IDENTIFIER', ‘)']"
51,"

How can I fix the second program?
","['How', 'can', 'I', 'fix', 'the', 'second', 'program', '?']","['WRB', 'MD', 'PRP', 'VB', 'DT', 'JJ', 'NN', '.']"
