,text,token,annotation
0,"With slice value typemap is a good choice if you need fast lookup, but since you want to store multiple values for the same key, that warrants for a slice as the value type:","['With', 'slice', 'value', 'type', 'map', 'is', 'a', 'good', 'choice', 'if', 'you', 'need', 'fast', 'lookup', ',', 'but', 'since', 'you', 'want', 'to', 'store', 'multiple', 'values', 'for', 'the', 'same', 'key', ',', 'that', 'warrants', 'for', 'a', 'slice', 'as', 'the', 'value', 'type', ':']","['IN', 'JJ', 'NN', 'NN', 'NN', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'PRP', 'VBP', 'JJ', 'NN', ',', 'CC', 'IN', 'PRP', 'VBP', 'TO', 'VB', 'JJ', 'NNS', 'IN', 'DT', 'JJ', 'NN', ',', 'WDT', 'NNS', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'NN', ':']"
1,m := map[int][]interface{}{},"['m', ':=', 'map', '[', 'int', '][]', 'interface', '{}{}']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'KEYWORD', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'KEYWORD', 'PUNCTUATION']"
2,"m[1] = append(m[1], ""one"")","['m', '[', '1', ']', '=', 'append', '(', 'm', '[', '1', '],', '""one""', ')']","['IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
3,"m[2] = append(m[2], ""two"")","['m', '[', '2', ']', '=', 'append', '(', 'm', '[', '2', '],', '""two""', ')']","['IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
4,"m[1] = append(m[1], ""three"")","['m', '[', '1', ']', '=', 'append', '(', 'm', '[', '1', '],', '""three""', ')']","['IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
5,fmt.Println(m[1]),['fmt.Println(m[1])'],['FUNCTION_CALL']
6,"Output (try it on the Go Playground):[one three]Note that using this map is a little less convenient, as when you want to add a new value you don't (can't) just assign it but you have to append to the existing slice associated with the key, and you have to assign back the (potentially) new slice.To ease this ""pain"", you may create your own type and provide helper methods to support different operations on the map. This is also true for the subsequent alternatives, so being a little more verbose does not necessarily mean you have to struggle with it.With pointer to slice value typeNote that you could avoid having to reassign the new slice if you would store pointers in the map, for example:","['Output', '(', 'try', 'it', 'on', 'the', 'Go', 'Playground', ')', ':', '[', 'one', 'three', ']', 'Note', 'that', 'using', 'this', 'map', 'is', 'a', 'little', 'less', 'convenient', ',', 'as', 'when', 'you', 'want', 'to', 'add', 'a', 'new', 'value', 'you', 'do', ""n't"", '(', 'ca', ""n't"", ')', 'just', 'assign', 'it', 'but', 'you', 'have', 'to', 'append', 'to', 'the', 'existing', 'slice', 'associated', 'with', 'the', 'key', ',', 'and', 'you', 'have', 'to', 'assign', 'back', 'the', '(', 'potentially', ')', 'new', 'slice', '.', 'To', 'ease', 'this', '""', ‘pain','""', ',', 'you', 'may', 'create', 'your', 'own', 'type', 'and', 'provide', 'helper', 'methods', 'to', 'support', 'different', 'operations', 'on', 'the', 'map', '.', 'This', 'is', 'also', 'true', 'for', 'the', 'subsequent', 'alternatives', ',', 'so', 'being', 'a', 'little', 'more', 'verbose', 'does', 'not', 'necessarily', 'mean', 'you', 'have', 'to', 'struggle', 'with', 'it', '.', 'With', 'pointer', 'to', 'slice', 'value', 'type', 'Note', 'that', 'you', 'could', 'avoid', 'having', 'to', 'reassign', 'the', 'new', 'slice', 'if', 'you', 'would', 'store', 'pointers', 'in', 'the', 'map', ',', 'for', 'example', ':']","['NNP', '(', 'VB', 'PRP', 'IN', 'DT', 'NNP', 'NNP', ')', ':', '(', 'CD', 'CD', ')', 'VB', 'IN', 'VBG', 'DT', 'NN', 'VBZ', 'DT', 'JJ', 'RBR', 'JJ', ',', 'IN', 'WRB', 'PRP', 'VBP', 'TO', 'VB', 'DT', 'JJ', 'NN', 'PRP', 'VBP', 'RB', '(', 'MD', 'RB', ')', 'RB', 'VB', 'PRP', 'CC', 'PRP', 'VBP', 'TO', 'VB', 'TO', 'DT', 'VBG', 'NN', 'VBN', 'IN', 'DT', 'NN', ',', 'CC', 'PRP', 'VBP', 'TO', 'VB', 'RB', 'DT', '(', 'RB', ')', 'JJ', 'NN', '.', 'TO', 'VB', 'DT', '""', 'NN', '""', ',', 'PRP', 'MD', 'VB', 'PRP$', 'JJ', 'NN', 'CC', 'NN', 'JJR', 'NNS', 'TO', 'VB', 'JJ', 'NNS', 'IN', 'DT', 'NN', '.', 'DT', 'VBZ', 'RB', 'JJ', 'IN', 'DT', 'JJ', 'NNS', ',', 'RB', 'VBG', 'DT', 'RB', 'RBR', 'JJ', 'VBZ', 'RB', 'RB', 'VB', 'PRP', 'VBP', 'TO', 'VB', 'IN', 'PRP', '.', 'IN', 'NN', 'TO', 'NN', 'NN', 'NN', 'VB', 'IN', 'PRP', 'MD', 'VB', 'VBG', 'TO', 'VB', 'DT', 'JJ', 'NN', 'IN', 'PRP', 'MD', 'VB', 'NNS', 'IN', 'DT', 'NN', ',', 'IN', 'NN', ':']"
7,m := map[int]*[]interface{}{},"['m', ':=', 'map', '[', 'int', ']*[]', 'interface', '{}{}']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'KEYWORD', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'KEYWORD', 'PUNCTUATION']"
8,m[1] = &[]interface{}{},"['m', '[', '1', ']', '=', '&[]', 'interface', '{}{}']","['IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION', 'ASSIGNMENT_OPERATOR', 'PUNCTUATION', 'KEYWORD', 'PUNCTUATION']"
9,m[2] = &[]interface{}{},"['m', '[', '2', ']', '=', '&[]', 'interface', '{}{}']","['IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION', 'ASSIGNMENT_OPERATOR', 'PUNCTUATION', 'KEYWORD', 'PUNCTUATION']"
