,text,token,annotation
0,"I cannot get value from session this way, it is nil:

","['I', 'cannot', 'get', 'value', 'from', 'session', 'this', 'way,', 'it', 'is', 'nil:']","['PRP', 'VBP', 'VB', 'NN', 'IN', 'NN', 'DT', 'NN', 'PRP', 'VBZ', 'JJ']"
1,session := initSession(r),"['session', ':=', 'initSession', '(', 'r', ')']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
2,valWithOutType := session.Values[key],"['valWithOutType', ':=', 'session', '.', 'Values', '[', 'key', ']']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
3,"

Full code:

","['Full', 'code:']","['NNP', 'NN']"
4,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
5,import (,"['import', '(']","['KEYWORD', 'PUNCTUATION']"
6,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
7,"    ""github.com/gorilla/mux""","['""github.com/gorilla/mux""']",['STRING_LITERAL']
8,"    ""github.com/gorilla/sessions""","['""github.com/gorilla/sessions""']",['STRING_LITERAL']
9,"    ""log""","['""log""']",['STRING_LITERAL']
10,"    ""net/http""","['""net/http""']",['STRING_LITERAL']
11,),[')'],['PUNCTUATION']
12,func main() {,"['func', 'main', '()', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
13,    rtr := mux.NewRouter(),"['rtr', ':=', 'mux.NewRouter()']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
14,"    rtr.HandleFunc(""/setSession"", handler1).Methods(""GET"")","['rtr.HandleFunc(""/setSession"", handler1).Methods(""GET"")']",['FUNCTION_CALL']
15,"    rtr.HandleFunc(""/getSession"", handler2).Methods(""GET"")","['rtr.HandleFunc(""/getSession"", handler2).Methods(""GET"")']",['FUNCTION_CALL']
16,"    http.Handle(""/"", rtr)","['http.Handle(""/"", rtr)']",['FUNCTION_CALL']
17,"    log.Println(""Listening..."")","['log.Println(""Listening..."")']",['FUNCTION_CALL']
18,"    http.ListenAndServe("":3000"", http.DefaultServeMux)","['http.ListenAndServe("":3000"", http.DefaultServeMux)']",['FUNCTION_CALL']
19,},['}'],['PUNCTUATION']
