,text,token,annotation
0,"Time zone setting is not supported directly, but you may use a custom log.Formatter in which you may ""switch"" to the time zone of your choice, UTC included.

A simple usage that uses the local time zone (not UTC) may look like this:

","[‘Time zone', 'setting', 'is', 'not', 'supported', 'directly', ',', 'but', 'you', 'may', 'use', 'a', 'custom', 'log.Formatter', 'in', 'which', 'you', 'may', '``', 'switch', ""''"", 'to', 'the', ‘time zone', 'of', 'your', 'choice', ',', 'UTC', 'included', '.', 'A', 'simple', 'usage', 'that', 'uses', 'the', 'local', ‘time zone', '(', 'not', 'UTC', ')', 'may', 'look', 'like', 'this', ':']","[‘NNP', 'NN', 'VBZ', 'RB', 'VBN', 'RB', ',', 'CC', 'PRP', 'MD', 'VB', 'DT', 'NN', 'NN', 'IN', 'WDT', 'PRP', 'MD', '``', 'VB', ""''"", 'TO', 'DT', 'NN', 'IN', 'PRP$', 'NN', ',', 'NNP', 'VBD', '.', 'DT', 'JJ', 'NN', 'WDT', 'VBZ', 'DT', ‘JJ', 'NN', '(', 'RB', 'NNP', ')', 'MD', 'VB', 'IN', 'DT', ':']"
1,import (,"['import', '(']","['KEYWORD', 'PUNCTUATION']"
2,"    log ""github.com/Sirupsen/logrus""","['log', '""github.com/Sirupsen/logrus""']","['IDENTIFIER', ‘DIRECTORY']"
3,),[')'],['PUNCTUATION']
4,func main() {,"['func', 'main', '()', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
5,    log.SetFormatter(&log.JSONFormatter{}),['log.SetFormatter(&log.JSONFormatter{})'],['FUNCTION_CALL']
6,"    log.Info(""Testing"")","['log.Info(""Testing"")']",['FUNCTION_CALL']
7,},['}'],['PUNCTUATION']
8,Output (time is formatted using my +01 local timezone):,"['Output', '(', 'time', 'is', 'formatted', 'using', 'my', '+01', 'local', 'timezone', ')', ':']","['NNP', '(', 'NN', 'VBZ', 'VBN', 'VBG', 'PRP$', 'JJ', 'JJ', 'NN', ')', ':']"
9,"{""level"":""info"",""msg"":""Testing"",""time"":""2016-11-09T09:28:02+01:00""}","['{', '""level""', ':', '""info""', ',', '""msg""', ':', '""Testing""', ',', '""time""', ':', '""2016-11-09T09:28:02+01:00""', '}']","['PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
10,"

Now let's create a custom log.Formatter which switches to UTC:

","['Now', 'let', ""'s"", 'create', 'a', 'custom', 'log.Formatter', 'which', 'switches', 'to', 'UTC', ':']","['RB', 'VBP', 'PRP', 'VB', 'DT', 'NN', 'NN', 'WDT', 'VBZ', 'TO', ‘NNP', ':']"
11,type UTCFormatter struct {,"['type', 'UTCFormatter', 'struct', '{']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
12,    log.Formatter,"['log', '.', 'Formatter']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
13,},['}'],['PUNCTUATION']
14,"func (u UTCFormatter) Format(e *log.Entry) ([]byte, error) {","['func', '(', 'u', 'UTCFormatter', ')', 'Format', '(', 'e', '*', 'log', '.', 'Entry', ')', '([]', 'byte', ',', 'error', ')', '{']","['KEYWORD', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
15,    e.Time = e.Time.UTC(),"['e', '.', 'Time', '=', 'e', '.', 'Time.UTC()']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'FUNCTION_CALL']"
16,    return u.Formatter.Format(e),"['return', 'u', '.', 'Formatter.Format(e)']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'FUNCTION_CALL']"
17,},['}'],['PUNCTUATION']
18,func main() {,"['func', 'main', '()', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
19,    log.SetFormatter(UTCFormatter{&log.JSONFormatter{}}),['log.SetFormatter(UTCFormatter{&log.JSONFormatter{}})'],['FUNCTION_CALL']
20,"    log.Info(""Testing"")","['log.Info(""Testing"")']",['FUNCTION_CALL']
21,},['}'],['PUNCTUATION']
22,"

Output (time is formatted in UTC timezone):

","['Output', '(', 'time', 'is', 'formatted', 'in', 'UTC', 'timezone', ')', ':']","['NNP', '(', 'NN', 'VBZ', 'VBN', 'IN', 'NNP', 'NN', ')', ':']"
23,"{""level"":""info"",""msg"":""Testing"",""time"":""2016-11-09T08:28:09Z""}","['{', '""level""', ':', '""info""', ',', '""msg""', ':', '""Testing""', ',', '""time""', ':', '""2016-11-09T08:28:09Z""', '}']","['PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
