,text,token,annotation
0,"I have a loop that is apparently causing a data race its near the bottom of this function and I will have it marked:

","['I', 'have', 'a', 'loop', 'that', 'is', 'apparently', 'causing', 'a', 'data', 'race', 'its', 'near', 'the', 'bottom', 'of', 'this', 'function', 'and', 'I', 'will', 'have', 'it', 'marked:']","['PRP', 'VBP', 'DT', 'NN', 'WDT', 'VBZ', 'RB', 'VBG', 'DT', 'NN', 'NN', 'PRP$', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'CC', 'PRP', 'MD', 'VB', 'PRP', 'VB']"
1,func (p *PartialParty) SendReadyCheck(party PartialParty) {,"['func', '(', 'p', '*', 'PartialParty', ')', 'SendReadyCheck', '(', 'party', 'PartialParty', ')', '{']","['KEYWORD', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'OPERATOR']"
2,"    msg, err := json.Marshal(&ReadyCheckMsg{""ReadyCheck"", """"})","['msg', ',', 'err', ':=', 'json.Marshal(&ReadyCheckMsg{""ReadyCheck"", """"})']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'FUNCTION_CALL']"
3,    if err != nil {,"['if', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
4,        log.Println(err),['log.Println(err)'],['FUNCTION_CALL']
5,    },['}'],['OPERATOR']
6,"    for _, member := range party.Members {","['for', '_', ',', 'member', ':=', 'range', 'party', '.', 'Members', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
7,        member.Conn.send <- msg,"['member', '.', 'Conn', '.', 'send', '<-', 'msg']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER']"
8,    },['}'],['OPERATOR']
9,    counter := 0,"['counter', ':=', '0']","['IDENTIFIER', 'OPERATOR', 'OCTAL_LITERAL']"
10,    loopBreaker := true,"['loopBreaker', ':=', 'true']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER']"
11,    for {,"['for', '{']","['KEYWORD', 'OPERATOR']"
12,        select {,"['select', '{']","['KEYWORD', 'OPERATOR']"
13,        case <-p.Accept:,"['case', '<-', 'p', '.', 'Accept', ':']","['KEYWORD', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
14,            counter++,"['counter', '++']","['IDENTIFIER', 'OPERATOR']"
15,"            resp, err := json.Marshal(&ReadyCheckMsg{""ReadyAccepted"", """"})","['resp', ',', 'err', ':=', 'json.Marshal(&ReadyCheckMsg{""ReadyAccepted"", """"})']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'FUNCTION_CALL']"
16,            if err != nil {,"['if', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
17,                log.Println(err),['log.Println(err)'],['FUNCTION_CALL']
18,            },['}'],['OPERATOR']
19,"            for _, member := range party.Members {","['for', '_', ',', 'member', ':=', 'range', 'party', '.', 'Members', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
20,                member.Conn.send <- resp,"['member', '.', 'Conn', '.', 'send', '<-', 'resp']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER']"
21,            },['}'],['OPERATOR']
22,            if counter == 2 {,"['if', 'counter', '==', '2', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'DECIMAL_LITERAL', 'OPERATOR']"
23,                // Create a new party with all members,"['//', 'Create', 'a', 'new', 'party', 'with', 'all', 'members']","['COMMENT', 'VB', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NNS']"
