,text,token,annotation
0,The net/http occurs when there is a large amount of http.Get() requests from client side. To avoid the ,"['The', 'net/http', 'occurs', 'when', 'there', 'is', 'a', 'large', 'amount', 'of', 'http.Get()', 'requests', 'from', 'client', 'side.', 'To', 'avoid', 'the']","['DT', 'NN', 'VBZ', 'WRB', 'EX', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', 'NNS', 'IN', 'NN', 'NN', 'TO', 'VB', 'DT']"
1,TLS handshake timeout error,"['TLS', 'handshake', 'timeout', 'error']","['IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER']"
2,", 

","[',']","[',']"
3,t := &http.Transport{,"['t', ':=', '&', 'http', '.', 'Transport', '{']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'POINTER_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
4,            Dial: (&net.Dialer{,"['Dial', ':', '(&', 'net', '.', 'Dialer', '{']","['IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
5,"                    Timeout: 60 * time.Second,","['Timeout', ':', '60', '*', 'time', '.', 'Second', ',']","['IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'POINTER_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
6,"                    KeepAlive: 30 * time.Second,","['KeepAlive', ':', '30', '*', 'time', '.', 'Second', ',']","['IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'POINTER_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
7,"            }).Dial,","['}).', 'Dial', ',']","['PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
8,"            // We use ABSURDLY large keys, and should probably not.","['//', 'We', 'use', 'ABSURDLY', 'large', 'keys,', 'and', 'should', 'probably', 'not.']","['COMMENT', 'PRP', 'VBP', 'NNP', 'JJ', 'NNS', 'CC', 'MD', 'RB', 'VB']"
9,"            TLSHandshakeTimeout: 60 * time.Second,","['TLSHandshakeTimeout', ':', '60', '*', 'time', '.', 'Second', ',']","['IDENTIFIER', 'PUNCTUATION', 'DECIMAL_LITERAL', 'POINTER_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
10,    },['}'],['PUNCTUATION']
11,    c := &http.Client{,"['c', ':=', '&', 'http', '.', 'Client', '{']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'POINTER_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
12,"            Transport: t,","['Transport', ':', 't', ',']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
13,    },['}'],['PUNCTUATION']
14,"    resp, err := c.Get(""https://internal.lan/"")","['resp', ',', 'err', ':=', 'c.Get(""https://internal.lan/"")']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
15,"

Found it here
","['Found', 'it', 'here']","['IN', 'PRP', 'RB']"
