,text,token,annotation
0,"I think you should create the Child outside of the Add method and pass it in. If you want to manipulate the Child, do that before you passed it in. You might use methods on the Child struct to do that:

","['I', 'think', 'you', 'should', 'create', 'the', 'Child', 'outside', 'of', 'the', 'Add', 'method', 'and', 'pass', 'it', 'in.', 'If', 'you', 'want', 'to', 'manipulate', 'the', 'Child,', 'do', 'that', 'before', 'you', 'passed', 'it', 'in.', 'You', 'might', 'use', 'methods', 'on', 'the', 'Child', 'struct', 'to', 'do', 'that:']","['PRP', 'VBP', 'PRP', 'MD', 'VB', 'DT', 'NNP', 'IN', 'IN', 'DT', 'NNP', 'NN', 'CC', 'NN', 'PRP', 'VBZ', 'IN', 'PRP', 'VBP', 'TO', 'VB', 'DT', 'NNP', 'VBP', 'IN', 'IN', 'PRP', 'VBD', 'PRP', 'VBZ', 'PRP', 'MD', 'VB', 'NNS', 'IN', 'DT', 'NNP', 'NN', 'TO', 'VB', 'VB']"
1,"func (c *Child) Init(fn1 func(), fn2 func()) {","['func', '(', 'c', '*', 'Child', ')', 'Init', '(', 'fn1', 'func', '(),', 'fn2', 'func', '())', '{']","['KEYWORD', 'PUNCTUATION', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION', 'PUNCTUATION']"
2,"  c.Status = ""1""","['c', '.', 'Status', '=', '""1""']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'STRING_LITERAL']"
3,  ...,['...'],['PUNCTUATION']
4,},['}'],['PUNCTUATION']
5,func (p *Parent) Add(c *Child) *Child {,"['func', '(', 'p', '*', 'Parent', ')', 'Add', '(', 'c', '*', 'Child', ')', '*', 'Child', '{']","['KEYWORD', 'PUNCTUATION', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION']"
6,"  p.Children = append(p.Children, c)","['p', '.', 'Children', '=', 'append', '(', 'p', '.', 'Children', ',', 'c', ')']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
7,  return c,"['return', 'c']","['KEYWORD', 'IDENTIFIER']"
8,},['}'],['PUNCTUATION']
9,func main() {,"['func', 'main', '()', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
10,  var p Parent,"['var', 'p', 'Parent']","['KEYWORD', 'IDENTIFIER', 'IDENTIFIER']"
11,  var child Child,"['var', 'child', 'Child']","['KEYWORD', 'IDENTIFIER', 'IDENTIFIER']"
12,  child.Init(...)       // <- pass something in there...,"['child.Init(...)', '//', '<-', 'pass', 'something', 'in', 'there...']","['FUNCTION_CALL', 'COMMENT', 'JJ', 'NN', 'NN', 'IN', 'NN']"
13,  p.Add(&child),['p.Add(&child)'],['FUNCTION_CALL']
14,"  child.Status = ""2""","['child', '.', 'Status', '=', '""2""']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'STRING_LITERAL']"
15,  fmt.Println(p),['fmt.Println(p)'],['FUNCTION_CALL']
16,  fmt.Println(child),['fmt.Println(child)'],['FUNCTION_CALL']
17,},['}'],['PUNCTUATION']
