,text,token,annotation
0,"Here's a cross-platform reimplementation of Nick's program. It includes changes where I think it was flawed. It also adds more measured data points. 

Note: To allow for a wider ""entries"" range, the measured map bellow is map[int16]byte.

","[""Here's"", 'a', 'cross-platform', 'reimplementation', 'of', ""Nick's"", 'program.', 'It', 'includes', 'changes', 'where', 'I', 'think', 'it', 'was', 'flawed.', 'It', 'also', 'adds', 'more', 'measured', 'data', 'points.', 'Note:', 'To', 'allow', 'for', 'a', 'wider', '""entries""', 'range,', 'the', 'measured', 'map', 'bellow', 'is', 'map[int16]byte.']","['WRB', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'VBP', 'PRP', 'VBZ', 'NNS', 'WRB', 'PRP', 'VBP', 'PRP', 'VBD', 'VBN', 'PRP', 'RB', 'VBZ', 'RBR', 'JJ', 'NNS', 'NNS', 'NNP', 'TO', 'VB', 'IN', 'DT', 'NN', 'NN', 'VBZ', 'DT', 'JJ', 'NN', 'NN', 'VBZ', 'JJ']"
1,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,import (,"['import', '(']","['KEYWORD', 'OPERATOR']"
3,"        ""fmt""","['""fmt""']",['STRING_LITERAL']
4,"        ""runtime""","['""runtime""']",['STRING_LITERAL']
5,"        ""unsafe""","['""unsafe""']",['STRING_LITERAL']
6,),[')'],['OPERATOR']
7,func Alloc() uint64 {,"['func', 'Alloc', '()', 'uint64', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
8,        var stats runtime.MemStats,"['var', 'stats', 'runtime', '.', 'MemStats']","['KEYWORD', 'IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER']"
9,        runtime.GC(),"['runtime', '.', 'GC', '()']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
10,        runtime.ReadMemStats(&stats),"['runtime', '.', 'ReadMemStats', '(&', 'stats', ')']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
11,        return stats.Alloc - uint64(unsafe.Sizeof(hs[0]))*uint64(cap(hs)),"['return', 'stats', '.', 'Alloc', '-', 'uint64', '(', 'unsafe', '.', 'Sizeof', '(', 'hs', '[', '0', ']))*', 'uint64', '(', 'cap', '(', 'hs', '))']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'DECIMAL_LITERAL', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
12,},['}'],['OPERATOR']
13,var hs = []*map[int16]byte{},"['var', 'hs', '=', '[]*', 'map', '[', 'int16', ']', 'byte', '{}']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'OPERATOR', 'KEYWORD', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
14,func main() {,"['func', 'main', '()', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'OPERATOR']"
