,text,token,annotation
0,"I need to insert two records in Oracle database from my go application using sqlx (https://github.com/jmoiron/sqlx) with go-oci8 (https://github.com/mattn/go-oci8) driver.
Second record references previous one by foreign key.
So I need to have primary key of first record (it is assigned from sequence with before insert trigger on first table) before I can insert second record.

So I experimented to get last inserted id:","['I', 'need', 'to', 'insert', 'two', 'records', 'in', 'Oracle', 'database', 'from', 'my', 'go', 'application', 'using', 'sqlx', '(', 'https://github.com/jmoiron/sqlx', ')', 'with', 'go-oci8', '(', 'https://github.com/mattn/go-oci8', ')', 'driver', '.', 'Second', 'record', 'references', 'previous', 'one', 'by', 'foreign', 'key', '.', 'So', 'I', 'need', 'to', 'have', 'primary', 'key', 'of', 'first', 'record', '(', 'it', 'is', 'assigned', 'from', 'sequence', 'with', 'before', 'insert', 'trigger', 'on', 'first', 'table', ')', 'before', 'I', 'can', 'insert', 'second', 'record', '.', 'So', 'I', 'experimented', 'to', 'get', 'last', 'inserted', 'id', ':']","['PRP', 'VBP', 'TO', 'VB', 'CD', 'NNS', 'IN', 'NNP', 'NN', 'IN', 'PRP$', 'JJ', 'NN', 'VBG', 'NN', '(', 'NN', ')', 'IN', 'NN', '(', ‘NN’, ‘)’, 'NN', '.', 'JJ', 'NN', 'VBZ', 'JJ', 'CD', 'IN', 'JJ', 'NN', '.', 'IN', 'PRP', 'VBP', 'TO', 'VB', 'JJ', 'NN', 'IN', 'JJ', 'NN', '(', 'PRP', 'VBZ', 'VBN', 'IN', 'NN', 'IN', 'IN', 'JJ', 'NN', 'IN', 'JJ', 'NN', ')', 'IN', 'PRP', 'MD', 'VB', 'JJ', 'NN', '.', 'IN', 'PRP', 'VBD', 'TO', 'VB', 'JJ', 'JJ', 'NN', ':']"
1,create table t(x int primary key);,"['create', 'table', 't', '(', 'x', 'int', ‘primary key', ');']","[‘KEYWORD', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', ‘RESERVED', 'IDENTIFIER', 'PUNCTUATION']"
2,create sequence x_seq;,"['create', 'sequence', 'x_seq', ';']","[‘KEYWORD', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION']"
3,"

LastInsertId failed for me:

","['LastInsertId', 'failed', 'for', 'me', ':']","['NNP', 'VBD', 'IN', 'PRP', ':']"
4,import(,"['import', '(']","['KEYWORD', 'PUNCTUATION']"
5,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
6,"    ""github.com/jmoiron/sqlx""","['""github.com/jmoiron/sqlx""']",['STRING_LITERAL']
7,"_ ""github.com/mattn/go-oci8""","['_', '""github.com/mattn/go-oci8""']","['IDENTIFIER', 'STRING_LITERAL']"
8,),[')'],['PUNCTUATION']
9,func main(){,"['func', 'main', '(){']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION']"
10,"db, err := sqlx.Connect(""oci8"", ""integr/integr@localhost:49161/xe"")","['db', ',', 'err', ':=', 'sqlx.Connect(""oci8"", ""integr/integr@localhost:49161/xe"")']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
11,    if err != nil {,"['if', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', ‘RESERVED', 'PUNCTUATION']"
