,text,token,annotation
0,"I try to write a function that validate data. Look at the following code:","['I', 'try', 'to', 'write', 'a', 'function', 'that', 'validate', 'data', '.', 'Look', 'at', 'the', 'following', 'code', ':']","['PRP', 'VBP', 'TO', 'VB', 'DT', 'NN', 'WDT', 'VB', 'NNS', '.', 'VB', 'IN', 'DT', 'JJ', 'NN', ':']"
1,"func Create(name, email, password, local string, termOf bool) map[string]string {","['func', 'Create', '(', 'name', ',', 'email', ',', 'password', ',', 'local', 'string', ',', 'termOf', 'bool', ')', 'map', '[', 'string', ']', 'string', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'KEYWORD', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
2,    wait := new(sync.WaitGroup),"['wait', ':=', 'new(sync.WaitGroup)']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
3,    mutex := new(sync.Mutex),"['mutex', ':=', 'new(sync.Mutex)']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
4,    errMsg := make(map[string]string),"['errMsg', ':=', 'make(map[string]string)']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
5,    if !termOf {,"['if', '!', 'termOf', '{']","['KEYWORD', 'LOGICAL_OPERATOR', 'IDENTIFIER', 'PUNCTUATION']"
6,        mutex.Lock(),['mutex.Lock()'],['FUNCTION_CALL']
7,"        errMsg[""termOf""] = translate(local, ""text06"")","['errMsg', '[', '""termOf""', ']', '=', 'translate(local, ""text06"")']","['IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
8,        mutex.Unlock(),['mutex.Unlock()'],['FUNCTION_CALL']
9,    },['}'],['PUNCTUATION']
10,    wait.Add(1),['wait.Add(1)'],['FUNCTION_CALL']
11,    go func() {,"['go', 'func', '()', '{']","['KEYWORD', 'KEYWORD', 'PUNCTUATION', 'PUNCTUATION']"
12,"        err := ValidateName(name, local)","['err', ':=', 'ValidateName(name, local)']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
13,        mutex.Lock(),['mutex.Lock()'],['FUNCTION_CALL']
14,"        errMsg[""name""] = err.Error()","['errMsg', '[', '""name""', ']', '=', 'err.Error()']","['IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
15,        mutex.Unlock(),['mutex.Unlock()'],['FUNCTION_CALL']
16,        wait.Done(),['wait.Done()'],['FUNCTION_CALL']
17,    }(),['}()'],['PUNCTUATION']
18,    wait.Add(1),['wait.Add(1)'],['FUNCTION_CALL']
19,    go func() {,"['go', 'func', '()', '{']","['KEYWORD', 'KEYWORD', 'PUNCTUATION', 'PUNCTUATION']"
20,"        err := ValidateEmail(email, local)","['err', ':=', 'ValidateEmail(email, local)']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
21,        mutex.Lock(),['mutex.Lock()'],['FUNCTION_CALL']
22,"        errMsg[""email""] = err.Error()","['errMsg', '[', '""email""', ']', '=', 'err.Error()']","['IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
23,        mutex.Unlock(),['mutex.Unlock()'],['FUNCTION_CALL']
24,        wait.Done(),['wait.Done()'],['FUNCTION_CALL']
25,    }(),['}()'],['PUNCTUATION']
26,    wait.Add(1),['wait.Add(1)'],['FUNCTION_CALL']
27,    go func() {,"['go', 'func', '()', '{']","['KEYWORD', 'KEYWORD', 'PUNCTUATION', 'PUNCTUATION']"
28,"        err := ValidatePassword(password, local)","['err', ':=', 'ValidatePassword(password, local)']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
29,        mutex.Lock(),['mutex.Lock()'],['FUNCTION_CALL']
30,"        errMsg[""password""] = err.Error()","['errMsg', '[', '""password""', ']', '=', 'err.Error()']","['IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
31,        mutex.Unlock(),['mutex.Unlock()'],['FUNCTION_CALL']
32,        wait.Done(),['wait.Done()'],['FUNCTION_CALL']
33,    }(),['}()'],['PUNCTUATION']
34,    wait.Wait(),['wait.Wait()'],['FUNCTION_CALL']
35,    // If errors appear,"['//', 'If', 'errors', 'appear']","['COMMENT', 'IN', 'NNS', 'VBP']"
36,    if len(errMsg) > 0 {,"['if', 'len', '(', 'errMsg', ')', '>', '0', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'RELATION_OPERATOR', 'DECIMAL_LITERAL', 'PUNCTUATION']"
37,        return errMsg,"['return', 'errMsg']","['KEYWORD', 'IDENTIFIER']"
38,    },['}'],['PUNCTUATION']
39,    return nil,"['return', 'nil']","['KEYWORD', 'RESERVED']"
40,},['}'],['PUNCTUATION']
