,text,token,annotation
0,"I'm trying to retrieve a record from mysql table and marshal it to json.
But i gotted the error that says : "".\main.go:67: no new variables on left sife of :=""
I'm new in Golang Plz! help me to solve out this error!
My Code is :

","[""I'm"", 'trying', 'to', 'retrieve', 'a', 'record', 'from', 'mysql', 'table', 'and', 'marshal', 'it', 'to', 'json.', 'But', 'i', 'gotted', 'the', 'error', 'that', 'says', ':', '"".\\main.go:67:', 'no', 'new', 'variables', 'on', 'left', 'sife', 'of', ':=""', ""I'm"", 'new', 'in', 'Golang', 'Plz!', 'help', 'me', 'to', 'solve', 'out', 'this', 'error!', 'My', 'Code', 'is', ':']","['NNP', 'VBG', 'TO', 'VB', 'DT', 'NN', 'IN', 'NN', 'NN', 'CC', 'VB', 'PRP', 'TO', 'VB', 'CC', 'VB', 'VBD', 'DT', 'NN', 'WDT', 'VBZ', ':', 'NN', 'DT', 'JJ', 'NNS', 'IN', 'JJ', 'NN', 'IN', 'NNP', 'NNP', 'JJ', 'IN', 'NNP', 'NNP', 'VB', 'PRP', 'TO', 'VB', 'RP', 'DT', 'NN', 'NNP', 'NNP', 'VBZ', ':']"
1,"func GetUser(w http.ResponseWriter, r *http.Request) {","['func', 'GetUser', '(', 'w', 'http', '.', 'ResponseWriter', ',', 'r', '*', 'http', '.', 'Request', ')', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
2,  urlParams   := mux.Vars(r),"['urlParams', ':=', 'mux.Vars(r)']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
3,"  id       := urlParams[""id""]","['id', ':=', 'urlParams', '[', '""id""', ']']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
4,  ReadUser := User{},"['ReadUser', ':=', 'User', '{}']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION']"
5,"  con, err := sql.Open(""mysql"", ""root:YES@/social_network?charset=utf8"")","['con', ',', 'err', ':=', 'sql.Open(""mysql"", ""root:YES@/social_network?charset=utf8"")']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
6,"  err := con.QueryRow(""select * from users where user_id=?"",id).Scan(&ReadUser.ID, &ReadUser.Name, &ReadUser.First, &ReadUser.Last, &ReadUser.Email )","['err', ':=', 'con.QueryRow(""select * from users where user_id=?"",id).Scan(&ReadUser.ID, &ReadUser.Name, &ReadUser.First, &ReadUser.Last, &ReadUser.Email )']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
7,  switch {,"['switch', '{']","['IDENTIFIER', 'PUNCTUATION']"
8,      case err == sql.ErrNoRows:,"['case', 'err', '==', 'sql', '.', 'ErrNoRows', ':']","['KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
9,"              fmt.Fprintf(w,""No such user"")","['fmt.Fprintf(w,""No such user"")']",['FUNCTION_CALL']
