,text,token,annotation
0,"I'm currently attempting to debug an issue with issuing a HTTP POST via GoLang 1.6.

The connection is failing with an 'EOF' error. 

The test client code: https://gist.github.com/fatmcgav/35d1a4fbd74c7208f445c487f756a5e1

","[""I'm"", 'currently', 'attempting', 'to', 'debug', 'an', 'issue', 'with', 'issuing', 'a', 'HTTP', 'POST', 'via', 'GoLang', '1.6.', 'The', 'connection', 'is', 'failing', 'with', 'an', ""'EOF'"", 'error.', 'The', 'test', 'client', 'code:', 'https://gist.github.com/fatmcgav/35d1a4fbd74c7208f445c487f756a5e1']","['NNP', 'RB', 'VBG', 'TO', 'VB', 'DT', 'NN', 'IN', 'VBG', 'DT', 'NNP', 'NNP', 'IN', 'NNP', 'CD', 'DT', 'NN', 'VBZ', 'VBG', 'IN', 'DT', 'JJ', 'NN', 'DT', 'NN', 'NN', 'NN', 'NN']"
1,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,import (,"['import', '(']","['KEYWORD', 'PUNCTUATION']"
3,"    ""bytes""","['""bytes""']",['STRING_LITERAL']
4,"    ""crypto/tls""","['""crypto/tls""']",['STRING_LITERAL']
5,"    ""encoding/json""","['""encoding/json""']",['STRING_LITERAL']
6,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
7,"    ""net/http""","['""net/http""']",['STRING_LITERAL']
8,"    ""net/http/httputil""","['""net/http/httputil""']",['STRING_LITERAL']
9,"    ""os""","['""os""']",['STRING_LITERAL']
10,),[')'],['PUNCTUATION']
11,func main() {,"['func', 'main', '()', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
12,"    const body = ""{\""auth\"":"" +","['const', 'body', '=', '""{\\""', 'auth', '"":""', '+']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'STRING_LITERAL', 'IDENTIFIER', 'STRING_LITERAL', 'ARITHMETIC_OPERATOR']"
13,"        ""{\""identity\"":"" +","['""{\\""', 'identity', '"":""', '+']","['STRING_LITERAL', 'IDENTIFIER', 'STRING_LITERAL', 'ARITHMETIC_OPERATOR']"
14,"        ""{\""methods\"":[\""password\""],"" +","['""{\\""', 'methods', '"":[\\""', 'password', '""],""', '+']","['STRING_LITERAL', 'IDENTIFIER', 'STRING_LITERAL', 'IDENTIFIER', 'STRING_LITERAL', 'ARITHMETIC_OPERATOR']"
15,"        ""\""password\"":"" +","['""\\""', 'password', '"":""', '+']","['STRING_LITERAL', 'IDENTIFIER', 'STRING_LITERAL', 'ARITHMETIC_OPERATOR']"
16,"        ""{\""user\"":{\""name\"":\""xxx\"","" +","['""{\\""', 'user', '"":{\\""', 'name', '"":\\""', 'xxx', '"",""', '+']","['STRING_LITERAL', 'IDENTIFIER', 'STRING_LITERAL', 'IDENTIFIER', 'STRING_LITERAL', 'IDENTIFIER', 'STRING_LITERAL', 'ARITHMETIC_OPERATOR']"
17,"        ""\""password\"":\""xxx\"","" +","['""\\""', 'password', '"":\\""', 'xxx', '"",""', '+']","['STRING_LITERAL', 'IDENTIFIER', 'STRING_LITERAL', 'IDENTIFIER', 'STRING_LITERAL', 'ARITHMETIC_OPERATOR']"
18,"        ""\""domain\"":{\""name\"":\""xxx_domain\""}"" +","['""\\""', 'domain', '"":{\\""', 'name', '"":\\""', 'xxx_domain', '""}""', '+']","['STRING_LITERAL', 'IDENTIFIER', 'STRING_LITERAL', 'IDENTIFIER', 'STRING_LITERAL', 'IDENTIFIER', 'STRING_LITERAL', 'ARITHMETIC_OPERATOR']"
19,"        ""}"" +","['""}""', '+']","['STRING_LITERAL', 'ARITHMETIC_OPERATOR']"
20,"        ""}"" +","['""}""', '+']","['STRING_LITERAL', 'ARITHMETIC_OPERATOR']"
21,"        ""},\""scope\"":{\""project\"":"" +","['""},\\""', 'scope', '"":{\\""', 'project', '"":""', '+']","['STRING_LITERAL', 'IDENTIFIER', 'STRING_LITERAL', 'IDENTIFIER', 'STRING_LITERAL', 'ARITHMETIC_OPERATOR']"
22,"        ""{\""domain\"": "" +","['""{\\""', 'domain', '"": ""', '+']","['STRING_LITERAL', 'IDENTIFIER', 'STRING_LITERAL', 'ARITHMETIC_OPERATOR']"
23,"        ""{\""name\"":\""xxx_domain\""},\""name\"":\""xxx\""}}}}""","['""{\\""', 'name', '"":\\""', 'xxx_domain', '""},\\""', 'name', '"":\\""', 'xxx', '""}}}}""']","['STRING_LITERAL', 'IDENTIFIER', 'STRING_LITERAL', 'IDENTIFIER', 'STRING_LITERAL', 'IDENTIFIER', 'STRING_LITERAL', 'IDENTIFIER', 'STRING_LITERAL']"
24,    // Unmarshall JSON,"['//', 'Unmarshall', 'JSON']","['COMMENT', 'DT', 'NNP']"
25,    var m map[string]interface{},"['var', 'm', 'map', '[', 'string', ']', 'interface', '{}']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'KEYWORD', 'PUNCTUATION']"
26,"    json.Unmarshal([]byte(body), &m)","['json.Unmarshal([]byte(body), &m)']",['FUNCTION_CALL']
27,"    // fmt.Println(""%v"", m)","['//', 'fmt.Println(""%v"",', 'm)']","['COMMENT', 'NN', 'NN']"
28,    var req *http.Request,"['var', 'req', '*', 'http', '.', 'Request']","['KEYWORD', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
29,    var resp *http.Response,"['var', 'resp', '*', 'http', '.', 'Response']","['KEYWORD', 'IDENTIFIER', 'ARITHMETIC_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
30,    var dump []byte,"['var', 'dump', '[]', 'byte']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER']"
31,    var err error,"['var', 'err', 'error']","['KEYWORD', 'IDENTIFIER', 'IDENTIFIER']"
