,text,token,annotation
0,"I'm porting an app from Play (Scala) to Go and wondering how to implement dependency injection. In Scala I used the cake pattern, while in Go I implemented a DAO interface along with an implementation for Mongo.

Here below is how I tried to implement a pattern that let me change the DAO implementation as needed (e.g. test, different DB, etc.):

1. entity.go

","[""I'm"", 'porting', 'an', 'app', 'from', 'Play', '(Scala)', 'to', 'Go', 'and', 'wondering', 'how', 'to', 'implement', 'dependency', 'injection.', 'In', 'Scala', 'I', 'used', 'the', 'cake', 'pattern,', 'while', 'in', 'Go', 'I', 'implemented', 'a', 'DAO', 'interface', 'along', 'with', 'an', 'implementation', 'for', 'Mongo.', 'Here', 'below', 'is', 'how', 'I', 'tried', 'to', 'implement', 'a', 'pattern', 'that', 'let', 'me', 'change', 'the', 'DAO', 'implementation', 'as', 'needed', '(e.g.', 'test,', 'different', 'DB,', 'etc.):', '1.', 'entity.go']","['NNP', 'VBG', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'TO', 'VB', 'CC', 'VBG', 'WRB', 'TO', 'VB', 'NN', 'NN', 'IN', 'NNP', 'PRP', 'VBD', 'DT', 'NN', 'NN', 'IN', 'IN', 'NNP', 'PRP', 'VBD', 'DT', 'NNP', 'NN', 'IN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'RB', 'IN', 'VBZ', 'WRB', 'PRP', 'VBD', 'TO', 'VB', 'DT', 'NN', 'WDT', 'VBD', 'PRP', 'VB', 'DT', 'NNP', 'NN', 'IN', 'VBN', 'NN', 'NN', 'JJ', 'NNP', 'NN', 'CD', 'NN']"
1,package models,"['package', 'models']","['KEYWORD', 'IDENTIFIER']"
2,import (,"['import', '(']","['KEYWORD', 'PUNCTUATION']"
3,"    ""time""","['""time""']",['STRING_LITERAL']
4,"    ""gopkg.in/mgo.v2/bson""","['""gopkg.in/mgo.v2/bson""']",['STRING_LITERAL']
5,),[')'],['PUNCTUATION']
6,type (,"['type', '(']","['KEYWORD', 'PUNCTUATION']"
7,    Entity struct {,"['Entity', 'struct', '{']","['IDENTIFIER', 'KEYWORD', 'PUNCTUATION']"
8,"        Id        bson.ObjectId `json:""id,omitempty"" bson:""_id,omitempty""`","['Id', 'bson', '.', 'ObjectId', 'json', ':', '""id,omitempty""', 'bson', ':', '""_id,omitempty""']","['IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL']"
9,"        CreatedAt time.Time     `json:""createdAt,omitempty"" bson:""createdAt,omitempty""`","['CreatedAt', 'time', '.', 'Time', 'json', ':', '""createdAt,omitempty""', 'bson', ':', '""createdAt,omitempty""']","['IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL']"
