,text,token,annotation
0,"I develop an app in go that locally was working perfectly with the google SDK. Now I tried to deploy it and I cannot save files on cloud storage anymore.

Here is my go code

","['I', 'develop', 'an', 'app', 'in', 'go', 'that', 'locally', 'was', 'working', 'perfectly', 'with', 'the', 'google', 'SDK.', 'Now', 'I', 'tried', 'to', 'deploy', 'it', 'and', 'I', 'cannot', 'save', 'files', 'on', 'cloud', 'storage', 'anymore.', 'Here', 'is', 'my', 'go', 'code']","['PRP', 'VBP', 'DT', 'NN', 'IN', 'NN', 'IN', 'RB', 'VBD', 'VBG', 'RB', 'IN', 'DT', 'NN', 'NNP', 'RB', 'PRP', 'VBD', 'TO', 'VB', 'PRP', 'CC', 'PRP', 'VBP', 'JJ', 'NNS', 'IN', 'JJ', 'NN', 'NN', 'RB', 'VBZ', 'PRP$', 'JJ', 'NN']"
1,package galileo,"['package', 'galileo']","['KEYWORD', 'IDENTIFIER']"
2,import (,"['import', '(']","['KEYWORD', 'OPERATOR']"
3,"    ""encoding/json""","['""encoding/json""']",['STRING_LITERAL']
4,"    ""golang.org/x/net/context""","['""golang.org/x/net/context""']",['STRING_LITERAL']
5,"    ""golang.org/x/oauth2""","['""golang.org/x/oauth2""']",['STRING_LITERAL']
6,"    ""golang.org/x/oauth2/google""","['""golang.org/x/oauth2/google""']",['STRING_LITERAL']
7,"    ""google.golang.org/appengine""","['""google.golang.org/appengine""']",['STRING_LITERAL']
8,"    ""google.golang.org/appengine/file""","['""google.golang.org/appengine/file""']",['STRING_LITERAL']
9,"    ""google.golang.org/appengine/urlfetch""","['""google.golang.org/appengine/urlfetch""']",['STRING_LITERAL']
10,"    ""google.golang.org/cloud""","['""google.golang.org/cloud""']",['STRING_LITERAL']
11,"    ""google.golang.org/cloud/storage""","['""google.golang.org/cloud/storage""']",['STRING_LITERAL']
12,"    ""io""","['""io""']",['STRING_LITERAL']
13,"    ""io/ioutil""","['""io/ioutil""']",['STRING_LITERAL']
14,"    ""log""","['""log""']",['STRING_LITERAL']
15,"    ""net/http""","['""net/http""']",['STRING_LITERAL']
16,),[')'],['OPERATOR']
17,"var bucket = ""prod_agl_expt""","['var', 'bucket', '=', '""prod_agl_expt""']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'STRING_LITERAL']"
