,text,token,annotation
0,"I've got a bit of Go code that I've been tinkering with to answer a little curiosity of mine related to a video game my brother-in-law plays. 

Essentially, the code below simulates interactions with monsters in the game and how often he can expect them to drop items upon their defeat. The problem I'm having is that I would expect a piece of code like this to be perfect for parallelization, but when I add in concurrency the time it takes to do all of the simulations tends to slow down by 4-6 times the original without concurrency. 

To give you a better understanding of how the code works, I have three main functions: The interaction function which is a simple interaction between the player and a monster. It returns 1 if the monster drops an item, and 0 otherwise. The simulation function runs several interactions and returns a slice of interaction results (i.e., 1's and 0's representing successful/unsuccessful interactions). Finally, there is the test function which runs a set of simulations and returns a slice of simulation results which are the total number of interactions that resulted in a dropped item. It's the last function which I am trying to run in parallel. 

Now, I could understand why the code would slow down if I created a goroutine for each test that I want to run. Assuming I'm running 100 tests, the context switching between each of the goroutines across the 4 CPUs my MacBook Air has would kill the performance, but I'm only creating as many goroutines as I have processors and dividing the number of tests between the goroutines. I would expect this to actually speed up the code's performance since I am running each of my tests in parallel, but, of course, I'm getting a major slow down instead. 

I'd love to figure out why this is happening, so any help would be greatly appreciated.

Below is the regular code without the go routines:

","[""I've"", 'got', 'a', 'bit', 'of', 'Go', 'code', 'that', ""I've"", 'been', 'tinkering', 'with', 'to', 'answer', 'a', 'little', 'curiosity', 'of', 'mine', 'related', 'to', 'a', 'video', 'game', 'my', 'brother-in-law', 'plays.', 'Essentially,', 'the', 'code', 'below', 'simulates', 'interactions', 'with', 'monsters', 'in', 'the', 'game', 'and', 'how', 'often', 'he', 'can', 'expect', 'them', 'to', 'drop', 'items', 'upon', 'their', 'defeat.', 'The', 'problem', ""I'm"", 'having', 'is', 'that', 'I', 'would', 'expect', 'a', 'piece', 'of', 'code', 'like', 'this', 'to', 'be', 'perfect', 'for', 'parallelization,', 'but', 'when', 'I', 'add', 'in', 'concurrency', 'the', 'time', 'it', 'takes', 'to', 'do', 'all', 'of', 'the', 'simulations', 'tends', 'to', 'slow', 'down', 'by', '4-6', 'times', 'the', 'original', 'without', 'concurrency.', 'To', 'give', 'you', 'a', 'better', 'understanding', 'of', 'how', 'the', 'code', 'works,', 'I', 'have', 'three', 'main', 'functions:', 'The', 'interaction', 'function', 'which', 'is', 'a', 'simple', 'interaction', 'between', 'the', 'player', 'and', 'a', 'monster.', 'It', 'returns', '1', 'if', 'the', 'monster', 'drops', 'an', 'item,', 'and', '0', 'otherwise.', 'The', 'simulation', 'function', 'runs', 'several', 'interactions', 'and', 'returns', 'a', 'slice', 'of', 'interaction', 'results', '(i.e.,', ""1's"", 'and', ""0's"", 'representing', 'successful/unsuccessful', 'interactions).', 'Finally,', 'there', 'is', 'the', 'test', 'function', 'which', 'runs', 'a', 'set', 'of', 'simulations', 'and', 'returns', 'a', 'slice', 'of', 'simulation', 'results', 'which', 'are', 'the', 'total', 'number', 'of', 'interactions', 'that', 'resulted', 'in', 'a', 'dropped', 'item.', ""It's"", 'the', 'last', 'function', 'which', 'I', 'am', 'trying', 'to', 'run', 'in', 'parallel.', 'Now,', 'I', 'could', 'understand', 'why', 'the', 'code', 'would', 'slow', 'down', 'if', 'I', 'created', 'a', 'goroutine', 'for', 'each', 'test', 'that', 'I', 'want', 'to', 'run.', 'Assuming', ""I'm"", 'running', '100', 'tests,', 'the', 'context', 'switching', 'between', 'each', 'of', 'the', 'goroutines', 'across', 'the', '4', 'CPUs', 'my', 'MacBook', 'Air', 'has', 'would', 'kill', 'the', 'performance,', 'but', ""I'm"", 'only', 'creating', 'as', 'many', 'goroutines', 'as', 'I', 'have', 'processors', 'and', 'dividing', 'the', 'number', 'of', 'tests', 'between', 'the', 'goroutines.', 'I', 'would', 'expect', 'this', 'to', 'actually', 'speed', 'up', 'the', ""code's"", 'performance', 'since', 'I', 'am', 'running', 'each', 'of', 'my', 'tests', 'in', 'parallel,', 'but,', 'of', 'course,', ""I'm"", 'getting', 'a', 'major', 'slow', 'down', 'instead.', ""I'd"", 'love', 'to', 'figure', 'out', 'why', 'this', 'is', 'happening,', 'so', 'any', 'help', 'would', 'be', 'greatly', 'appreciated.', 'Below', 'is', 'the', 'regular', 'code', 'without', 'the', 'go', 'routines:']","['NNP', 'VBD', 'DT', 'NN', 'IN', 'NNP', 'NN', 'WDT', 'NNP', 'VBN', 'VBG', 'IN', 'TO', 'VB', 'DT', 'JJ', 'NN', 'IN', 'NN', 'VBN', 'TO', 'DT', 'NN', 'NN', 'PRP$', 'NN', 'NN', 'NNP', 'DT', 'NN', 'IN', 'NNS', 'NNS', 'IN', 'NNS', 'IN', 'DT', 'NN', 'CC', 'WRB', 'RB', 'PRP', 'MD', 'VB', 'PRP', 'TO', 'VB', 'NNS', 'IN', 'PRP$', 'NN', 'DT', 'NN', 'NNP', 'VBG', 'VBZ', 'IN', 'PRP', 'MD', 'VB', 'DT', 'NN', 'IN', 'NN', 'IN', 'DT', 'TO', 'VB', 'JJ', 'IN', 'NN', 'CC', 'WRB', 'PRP', 'VBP', 'IN', 'NN', 'DT', 'NN', 'PRP', 'VBZ', 'TO', 'VB', 'DT', 'IN', 'DT', 'NNS', 'VBZ', 'TO', 'VB', 'RP', 'IN', 'JJ', 'NNS', 'DT', 'JJ', 'IN', 'NN', 'TO', 'VB', 'PRP', 'DT', 'JJR', 'NN', 'IN', 'WRB', 'DT', 'NN', 'NN', 'PRP', 'VBP', 'CD', 'JJ', 'VBD', 'DT', 'NN', 'NN', 'WDT', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', 'CC', 'DT', 'NN', 'PRP', 'VBZ', 'CD', 'IN', 'DT', 'NN', 'VBZ', 'DT', 'NN', 'CC', 'CD', 'IN', 'DT', 'NN', 'NN', 'VBZ', 'JJ', 'NNS', 'CC', 'VBZ', 'DT', 'NN', 'IN', 'NN', 'NNS', 'VBD', 'CD', 'CC', 'CD', 'VBG', 'JJ', 'JJ', 'NNP', 'EX', 'VBZ', 'DT', 'NN', 'NN', 'WDT', 'VBZ', 'DT', 'NN', 'IN', 'NNS', 'CC', 'VBZ', 'DT', 'NN', 'IN', 'NN', 'NNS', 'WDT', 'VBP', 'DT', 'JJ', 'NN', 'IN', 'NNS', 'WDT', 'VBD', 'IN', 'DT', 'JJ', 'NN', 'NNP', 'DT', 'JJ', 'NN', 'WDT', 'PRP', 'VBP', 'VBG', 'TO', 'VB', 'IN', 'NN', 'NNP', 'PRP', 'MD', 'VB', 'WRB', 'DT', 'NN', 'MD', 'VB', 'RP', 'IN', 'PRP', 'VBD', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'PRP', 'VBP', 'TO', 'VB', 'NNP', 'NNP', 'VBG', 'CD', 'IN', 'DT', 'NN', 'VBG', 'IN', 'DT', 'IN', 'DT', 'NNS', 'IN', 'DT', 'CD', 'NNP', 'PRP$', 'NNP', 'NNP', 'VBZ', 'MD', 'VB', 'DT', 'NN', 'CC', 'NNP', 'RB', 'VBG', 'IN', 'JJ', 'NNS', 'IN', 'PRP', 'VBP', 'NNS', 'CC', 'VBG', 'DT', 'NN', 'IN', 'NNS', 'IN', 'DT', 'NN', 'PRP', 'MD', 'VB', 'DT', 'TO', 'RB', 'VB', 'RP', 'DT', 'NN', 'NN', 'IN', 'PRP', 'VBP', 'VBG', 'DT', 'IN', 'PRP$', 'NNS', 'IN', 'JJ', 'NN', 'IN', 'NN', 'NNP', 'VBG', 'DT', 'JJ', 'JJ', 'RP', 'NN', 'NNP', 'NN', 'TO', 'VB', 'RP', 'WRB', 'DT', 'VBZ', 'RB', 'RB', 'DT', 'NN', 'MD', 'VB', 'RB', 'JJ', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', 'NN']"
1,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,import (,"['import', '(']","['KEYWORD', 'OPERATOR']"
3,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
4,"    ""math/rand""","['""math/rand""']",['STRING_LITERAL']
5,"    ""time""","['""time""']",['STRING_LITERAL']
6,),[')'],['OPERATOR']
7,const (,"['const', '(']","['KEYWORD', 'OPERATOR']"
8,    NUMBER_OF_SIMULATIONS = 1000,"['NUMBER_OF_SIMULATIONS', '=', '1000']","['IDENTIFIER', 'OPERATOR', 'DECIMAL_LITERAL']"
9,    NUMBER_OF_INTERACTIONS = 1000000,"['NUMBER_OF_INTERACTIONS', '=', '1000000']","['IDENTIFIER', 'OPERATOR', 'DECIMAL_LITERAL']"
10,    DROP_RATE = 0.0003,"['DROP_RATE', '=', '0', '.', '0003']","['IDENTIFIER', 'OPERATOR', 'DECIMAL_LITERAL', 'OPERATOR', 'DECIMAL_LITERAL']"
11,),[')'],['OPERATOR']
12,/**,['**'],['OPERATOR']
13, * Simulates a single interaction with a monster,"['*', 'Simulates', 'a', 'single', 'interaction', 'with', 'a', 'monster']","['OPERATOR', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER']"
14, *,['*'],['OPERATOR']
15, * Returns 1 if the monster dropped an item and 0 otherwise,"['*', 'Returns', '1', 'if', 'the', 'monster', 'dropped', 'an', 'item', 'and', '0', 'otherwise']","['OPERATOR', 'IDENTIFIER', 'DECIMAL_LITERAL', 'KEYWORD', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'DECIMAL_LITERAL', 'IDENTIFIER']"
16, */,['*'],['OPERATOR']
17,func interaction() int {,"['func', 'interaction', '()', 'int', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
18,    if rand.Float64() <= DROP_RATE {,"['if', 'rand', '.', 'Float64', '()', '<=', 'DROP_RATE', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
19,        return 1,"['return', '1']","['KEYWORD', 'DECIMAL_LITERAL']"
20,    },['}'],['OPERATOR']
21,    return 0,"['return', '0']","['KEYWORD', 'DECIMAL_LITERAL']"
22,},['}'],['OPERATOR']
23,/**,['**'],['OPERATOR']
24, * Runs several interactions and retuns a slice representing the results,"['*', 'Runs', 'several', 'interactions', 'and', 'retuns', 'a', 'slice', 'representing', 'the', 'results']","['OPERATOR', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER']"
25, */,['*'],['OPERATOR']
26,func simulation(n int) []int {,"['func', 'simulation', '(', 'n', 'int', ')', '[]', 'int', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
27,"    interactions := make([]int, n)","['interactions', ':=', 'make', '([]', 'int', ',', 'n', ')']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
28,    for i := range interactions {,"['for', 'i', ':=', 'range', 'interactions', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'KEYWORD', 'IDENTIFIER', 'OPERATOR']"
29,        interactions[i] = interaction(),"['interactions', '[', 'i', ']', '=', 'interaction', '()']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
30,    },['}'],['OPERATOR']
31,    return interactions,"['return', 'interactions']","['KEYWORD', 'IDENTIFIER']"
32,},['}'],['OPERATOR']
33,/**,['**'],['OPERATOR']
34, * Runs several simulations and returns the results,"['*', 'Runs', 'several', 'simulations', 'and', 'return', 's', 'the', 'results']","['OPERATOR', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER', 'KEYWORD', 'IDENTIFIER', 'IDENTIFIER', 'IDENTIFIER']"
35, */,['*'],['OPERATOR']
