,text,token,annotation
0,"I have just recently started faffing with golang.
I taught myself php & jquery pretty easily & by creating a project to do so.

I am trying the same atm to teach myself golang, but I have gotten to a point
now which either im missing the point or just searching incorrectly.

....

Ok so what I am trying to do is make a IRC bot.
The one function listens to channel chatter & if certain commands are picked up
it then will add relevant information to a sqlite3 database.

The problem is that one of the commands queries the database & will return multiple rows, which then need to be passed back to the original function & outputted into the IRC channel.

Where I am getting stuck is returning the queries output to the original function since it is multiple rows of data

Im importing the below libraries
fmt
net/textproto
regexp
strings
os
database/sql
","['I', 'have', 'just', 'recently', 'started', 'faffing', 'with', 'golang.', 'I', 'taught', 'myself', 'php', '&', 'jquery', 'pretty', 'easily', '&', 'by', 'creating', 'a', 'project', 'to', 'do', 'so.', 'I', 'am', 'trying', 'the', 'same', 'atm', 'to', 'teach', 'myself', 'golang,', 'but', 'I', 'have', 'gotten', 'to', 'a', 'point', 'now', 'which', 'either', 'im', 'missing', 'the', 'point', 'or', 'just', 'searching', 'incorrectly.', '....', 'Ok', 'so', 'what', 'I', 'am', 'trying', 'to', 'do', 'is', 'make', 'a', 'IRC', 'bot.', 'The', 'one', 'function', 'listens', 'to', 'channel', 'chatter', '&', 'if', 'certain', 'commands', 'are', 'picked', 'up', 'it', 'then', 'will', 'add', 'relevant', 'information', 'to', 'a', 'sqlite3', 'database.', 'The', 'problem', 'is', 'that', 'one', 'of', 'the', 'commands', 'queries', 'the', 'database', '&', 'will', 'return', 'multiple', 'rows,', 'which', 'then', 'need', 'to', 'be', 'passed', 'back', 'to', 'the', 'original', 'function', '&', 'outputted', 'into', 'the', 'IRC', 'channel.', 'Where', 'I', 'am', 'getting', 'stuck', 'is', 'returning', 'the', 'queries', 'output', 'to', 'the', 'original', 'function', 'since', 'it', 'is', 'multiple', 'rows', 'of', 'data', 'Im', 'importing', 'the', 'below', 'libraries', 'fmt', 'net/textproto', 'regexp', 'strings', 'os', 'database/sql']","['PRP', 'VBP', 'RB', 'RB', 'VBD', 'VBG', 'IN', 'NN', 'PRP', 'VBD', 'PRP', 'NN', 'CC', 'NN', 'RB', 'RB', 'CC', 'IN', 'VBG', 'DT', 'NN', 'TO', 'VB', 'VB', 'PRP', 'VBP', 'VBG', 'DT', 'JJ', 'NN', 'TO', 'VB', 'PRP', 'JJ', 'CC', 'PRP', 'VBP', 'VBN', 'TO', 'DT', 'NN', 'RB', 'WDT', 'CC', 'NN', 'VBG', 'DT', 'NN', 'CC', 'RB', 'VBG', 'NN', 'NNP', 'NNP', 'IN', 'WP', 'PRP', 'VBP', 'VBG', 'TO', 'VB', 'VBZ', 'VB', 'DT', 'NNP', 'IN', 'DT', 'CD', 'NN', 'VBZ', 'TO', 'VB', 'NN', 'CC', 'IN', 'JJ', 'NNS', 'VBP', 'VBN', 'IN', 'PRP', 'RB', 'MD', 'VB', 'JJ', 'NN', 'TO', 'DT', 'NN', 'VBZ', 'DT', 'NN', 'VBZ', 'IN', 'CD', 'IN', 'DT', 'NNS', 'VBZ', 'DT', 'NN', 'CC', 'MD', 'VB', 'JJ', 'NN', 'WDT', 'RB', 'VBP', 'TO', 'VB', 'VBN', 'RB', 'TO', 'DT', 'JJ', 'NN', 'CC', 'VBN', 'IN', 'DT', 'NNP', 'NN', 'WRB', 'PRP', 'VBP', 'VBG', 'NN', 'VBZ', 'VBG', 'DT', 'NNS', 'NN', 'TO', 'DT', 'JJ', 'NN', 'IN', 'PRP', 'VBZ', 'JJ', 'NNS', 'IN', 'NNS', 'NNP', 'VBG', 'DT', 'NN', 'VBZ', 'VBP', 'JJ', 'NN', 'NNS', 'VBP', 'NN']"
1,_ github.com/mattn/go-sqlite3,"['_', 'github', '.', 'com', 'mattn', 'go', '-', 'sqlite3']","['IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'IDENTIFIER', 'KEYWORD', 'OPERATOR', 'IDENTIFIER']"
2,"

",[],[]
3,func getLineup() {,"['func', 'getLineup', '()', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'OPERATOR']"
4,    // Open Database,"['//', 'Open', 'Database']","['COMMENT', 'JJ', 'NNP']"
5,"    db, err := sql.Open(""sqlite3"", ""./database.db"")","['db', ',', 'err', ':=', 'sql', '.', 'Open', '(', '""sqlite3"", ""./database.db""', ')']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'STRING_LITERAL', 'OPERATOR']"
6,    if err != nil {,"['if', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
7,            fmt.Println(err),"['fmt', '.', 'Println', '(', 'err', ')']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
8,            os.Exit(1),"['os', '.', 'Exit', '(', '1', ')']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'DECIMAL_LITERAL', 'OPERATOR']"
9,    },['}'],['OPERATOR']
10,    defer db.Close(),"['defer', 'db', '.', 'Close', '()']","['IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
11,    // Prepare Query,"['//', 'Prepare', 'Query']","['COMMENT', 'NNP', 'NNP']"
12,"    statement, err := db.Prepare(""SELECT team, player FROM lineup ORDER BY team DESC;"")","['statement', ',', 'err', ':=', 'db', '.', 'Prepare', '(', '""SELECT team, player FROM lineup ORDER BY team DESC;""', ')']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'STRING_LITERAL', 'OPERATOR']"
13,    if err != nil {,"['if', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
14,            fmt.Println(err),"['fmt', '.', 'Println', '(', 'err', ')']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR']"
15,            os.Exit(1),"['os', '.', 'Exit', '(', '1', ')']","['IDENTIFIER', 'OPERATOR', 'IDENTIFIER', 'OPERATOR', 'DECIMAL_LITERAL', 'OPERATOR']"
16,    },['}'],['OPERATOR']
17,    // Execute Statement,"['//', 'Execute', 'Statement']","['COMMENT', 'NNP', 'NNP']"
