,text,token,annotation
0,"Using 2 different channels

You want to send values to 2 different channels. Sending a value to a channel is not an assignment, so you can't send on both channels in one step.

First store the values returned by boolInt(), then send the values to the 2 channels like this:","['Using', '2', 'different', 'channels', 'You', 'want', 'to', 'send', 'values', 'to', '2', 'different', 'channels', '.', 'Sending', 'a', 'value', 'to', 'a', 'channel', 'is', 'not', 'an', 'assignment', ',', 'so', 'you', 'ca', ""n't"", 'send', 'on', 'both', 'channels', 'in', 'one', 'step', '.', 'First', 'store', 'the', 'values', 'returned', 'by', ‘boolInt( )', ',', 'then', 'send', 'the', 'values', 'to', 'the', '2', 'channels', 'like', 'this', ':']","['VBG', 'CD', 'JJ', 'NNS', 'PRP', 'VBP', 'TO', 'VB', 'NNS', 'TO', 'CD', 'JJ', 'NNS', '.', 'VBG', 'DT', 'NN', 'TO', 'DT', 'NN', 'VBZ', 'RB', 'DT', 'NN', ',', 'IN', 'PRP', 'MD', 'RB', 'VB', 'IN', 'DT', 'NNS', 'IN', 'CD', 'NN', '.', 'NNP', 'VBD', 'DT', 'NNS', 'VBN', 'IN', ‘NN', ',', 'RB', 'VB', 'DT', 'NNS', 'TO', 'DT', 'CD', 'NNS', 'IN', 'DT', ':']"
1,go func() {,"['go', 'func', '()', '{']","['KEYWORD', 'KEYWORD', 'PUNCTUATION', 'PUNCTUATION']"
2,"    b, i := boolInt()","['b', ',', 'i', ':=', 'boolInt()']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', ‘FUNCTION_CALL’]"
3,    chanBool <- b,"['chan', 'Bool', '<-', 'b']","['KEYWORD', 'IDENTIFIER', 'CHANNEL_OPERATOR', 'IDENTIFIER']"
4,    chanInt <- i,"['chan', 'Int', '<-', 'i']","['KEYWORD', 'IDENTIFIER', 'CHANNEL_OPERATOR', 'IDENTIFIER']"
5,}(),['}()'],['PUNCTUATION']
6,"

Testing it:

","['Testing', 'it', ':']","['VBG', 'PRP', ':']"
7,go func() {,"['go', 'func', '()', '{']","['KEYWORD', 'KEYWORD', 'PUNCTUATION', 'PUNCTUATION']"
8,"    b, i := boolInt()","['b', ',', 'i', ':=', 'boolInt()']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', ‘FUNCTION_CALL’]"
9,    chanBool <- b,"['chan', 'Bool', '<-', 'b']","['KEYWORD', 'IDENTIFIER', 'CHANNEL_OPERATOR', 'IDENTIFIER']"
10,    chanInt <- i,"['chan', 'Int', '<-', 'i']","['KEYWORD', 'IDENTIFIER', 'CHANNEL_OPERATOR', 'IDENTIFIER']"
11,}(),['}()'],['PUNCTUATION']
12,"fmt.Println(""Received bool:"", <-chanBool)","['fmt.Println(""Received bool:"", <-chanBool)']",['FUNCTION_CALL']
13,"fmt.Println(""Received int:"", <-chanInt)","['fmt.Println(""Received int:"", <-chanInt)']",['FUNCTION_CALL']
14,"

Output:

","['Output', ':']","['NN', ':']"
15,Received bool: false,"['Received', 'bool', ':', 'false']","['IDENTIFIER', ‘RESERVED', 'PUNCTUATION', 'BOOLEAN_LITERAL']"
16,Received int: 1,"['Received', 'int', ':', '1']","['IDENTIFIER', ‘RESERVED', 'PUNCTUATION', 'DECIMAL_LITERAL']"
