,text,token,annotation
0,"I want to sign a public key from ascii armor with a private key in go language.For that I developed following code but the problem is when I check the signature in gpg --check-sigs the signature created by code is shown as ""bad Signature"".Please Help as I cant figure out any way of solving it.I have already postd on golang-nuts.I am just learning golang for my college project and I am stuck here,Please help.

","['I', 'want', 'to', 'sign', 'a', 'public', 'key', 'from', 'ascii', 'armor', 'with', 'a', 'private', 'key', 'in', 'go', 'language', '.', 'For', 'that', 'I', 'developed', 'following', 'code', 'but', 'the', 'problem', 'is', 'when', 'I', 'check', 'the', 'signature', 'in', 'gpg', '--', 'check-sigs', 'the', 'signature', 'created', 'by', 'code', 'is', 'shown', 'as', '""', 'bad', 'Signature', '""', '.', 'Please', 'Help', 'as', 'I', 'cant', 'figure', 'out', 'any', 'way', 'of', 'solving', 'it', '.', 'I', 'have', 'already', 'postd', 'on', 'golang-nuts', '.', 'I', 'am', 'just', 'learning', 'golang', 'for', 'my', 'college', 'project', 'and', 'I', 'am', 'stuck', 'here', ',', 'Please', 'help', '.']","['PRP', 'VBP', 'TO', 'VB', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NN', 'NN', '.', 'IN', 'DT', 'PRP', 'VBD', 'VBG', 'NN', 'CC', 'DT', 'NN', 'VBZ', 'WRB', 'PRP', 'VBP', 'DT', 'NN', 'IN', 'NN', ':', 'NN', 'DT', 'NN', 'VBN', 'IN', 'NN', 'VBZ', 'VBN', 'IN', '""', 'JJ', 'NN', '""', '.', 'VB', 'VB', 'IN', 'PRP', 'MD, 'VB', 'RP', 'DT', 'NN', 'IN', 'VBG', 'PRP', '.', 'PRP', 'VBP', 'RB', 'VBG', 'NNP', 'IN', 'PRP$', 'NN', 'NN', 'CC', 'PRP', 'VBP', 'JJ', 'RB', ',', 'VB', 'VB', '.']"
1,    // signer,"['//', 'signer']","['COMMENT', 'NN']"
2,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
3,import (,"['import', '(']","['KEYWORD', 'PUNCTUATION']"
4,"    ""bytes""","['""bytes""']",['STRING_LITERAL']
5,"    ""code.google.com/p/go.crypto/openpgp""","['""code.google.com/p/go.crypto/openpgp""']",['DIRECTORY']
6,"    ""code.google.com/p/go.crypto/openpgp/armor""","['""code.google.com/p/go.crypto/openpgp/armor""']",['DIRECTORY']
7,"    ""code.google.com/p/go.crypto/openpgp/packet""","['""code.google.com/p/go.crypto/openpgp/packet""']",['DIRECTORY']
8,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
9,),[')'],['PUNCTUATION']
10,// This function takes asciiarmored private key which will sign the public key,"['//', 'This', 'function', 'takes', 'asciiarmored', 'private', 'key', 'which', 'will', 'sign', 'the', 'public', 'key']","['COMMENT', 'DT', 'NN', 'VBZ', 'JJ', 'JJ', 'NN', 'WDT', 'MD', 'VB', 'DT', 'JJ', 'NN']"
11,"//Public key is also ascii armored,pripwd is password of private key in string","['//', 'Public', 'key', 'is', 'also', 'ascii', 'armored', ',', 'pripwd', 'is', 'password', 'of', 'private', 'key', 'in', 'string']","['COMMENT', 'NNP', 'NN', 'VBZ', 'RB', 'JJ', 'VBD', ',', 'IDENTIFIER', 'VBZ', 'NN', 'IN', 'JJ', 'NN', 'IN', 'NN']"
12,//This function will return ascii armored signed public key i.e. (pubkey+sign by prikey),"['//', 'This', 'function', 'will', 'return', 'ascii', 'armored', 'signed', 'public', 'key', 'i.e', '.', '(', 'pubkey', '+', 'sign', 'by', 'prikey', ')']","['COMMENT', 'DT', 'NN', 'MD', 'VB', 'RB', 'JJ', 'VBN', 'JJ', 'NN', 'NN', '.', '(', 'NN', 'VB', 'NN', 'IN', 'NN', ')']"
13,"func SignPubKeyPKS(asciiPub string, asciiPri string, pripwd string) (asciiSignedKey string) {","['func', 'SignPubKeyPKS', '(', 'asciiPub', 'string', ',', 'asciiPri', 'string', ',', 'pripwd', 'string', ')', '(', 'asciiSignedKey', 'string', ')', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
14,    //get Private key from armor,"['//', 'get', 'Private', 'key', 'from', 'armor']","['COMMENT', 'VB', 'JJ', 'NN', 'IN', 'NN']"
