,text,token,annotation
0,"First, as has been commented, are you sure you can't use
the go/build package directly rather than running go list?

I Wouldn't use println (or fmt.Println) inside HTTP handlers. It's much better to use log.Println and/or get the error into the ResponseWriter. Also, it's a good idea to wrap your ListenAndServe call with log.Fatal.

When printing/logging error values you can just use err, no need to have err.Error().

Further, when you actually want to do something more detailed than just reporting/logging the error message you can look at it's type and other info. For example, ","['First,', 'as', 'has', 'been', 'commented,', 'are', 'you', 'sure', 'you', ""can't"", 'use', 'the', 'go/build', 'package', 'directly', 'rather', 'than', 'running', 'go', 'list?', 'I', ""Wouldn't"", 'use', 'println', '(or', 'fmt.Println)', 'inside', 'HTTP', 'handlers.', ""It's"", 'much', 'better', 'to', 'use', 'log.Println', 'and/or', 'get', 'the', 'error', 'into', 'the', 'ResponseWriter.', 'Also,', ""it's"", 'a', 'good', 'idea', 'to', 'wrap', 'your', 'ListenAndServe', 'call', 'with', 'log.Fatal.', 'When', 'printing/logging', 'error', 'values', 'you', 'can', 'just', 'use', 'err,', 'no', 'need', 'to', 'have', 'err.Error().', 'Further,', 'when', 'you', 'actually', 'want', 'to', 'do', 'something', 'more', 'detailed', 'than', 'just', 'reporting/logging', 'the', 'error', 'message', 'you', 'can', 'look', 'at', ""it's"", 'type', 'and', 'other', 'info.', 'For', 'example,']","['NNP', 'IN', 'VBZ', 'VBN', 'VBN', 'VBP', 'PRP', 'JJ', 'PRP', 'VBP', 'VB', 'DT', 'JJ', 'NN', 'RB', 'RB', 'IN', 'VBG', 'VB', 'JJ', 'PRP', 'VBP', 'VB', 'JJ', 'NNP', 'NN', 'IN', 'NNP', 'VBD', 'NNP', 'RB', 'JJR', 'TO', 'VB', 'JJ', 'NN', 'VB', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'TO', 'VB', 'PRP$', 'NNP', 'NN', 'IN', 'NN', 'WRB', 'VBG', 'NN', 'NNS', 'PRP', 'MD', 'RB', 'VB', 'JJ', 'DT', 'NN', 'TO', 'VB', 'VBN', 'NNP', 'WRB', 'PRP', 'RB', 'VBP', 'TO', 'VB', 'NN', 'JJR', 'JJ', 'IN', 'RB', 'VBG', 'DT', 'NN', 'NN', 'PRP', 'MD', 'VB', 'IN', 'JJ', 'NN', 'CC', 'JJ', 'NN', 'IN', 'NN']"
1,"log.Printf(""verbose error info: %#v"", err)","['log.Printf(""verbose error info: %#v"", err)']",['FUNCTION_CALL']
2," gives:

",['gives:'],['NN']
3,"&json.SyntaxError{msg:""invalid character ',' looking for beginning of value"", Offset:0}","['&', 'json', '.', 'SyntaxError', '{', 'msg', ':', '""invalid character \',\' looking for beginning of value""', ',', 'Offset', ':', '0', '}']","['POINTER_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'OCTAL_LITERAL', 'PUNCTUATION']"
4,"

I tried this because I know the json package returns various error types with additional info and I was hoping the offset value would be of help. If it had been then something like this might have been helpful:

","['I', 'tried', 'this', 'because', 'I', 'know', 'the', 'json', 'package', 'returns', 'various', 'error', 'types', 'with', 'additional', 'info', 'and', 'I', 'was', 'hoping', 'the', 'offset', 'value', 'would', 'be', 'of', 'help.', 'If', 'it', 'had', 'been', 'then', 'something', 'like', 'this', 'might', 'have', 'been', 'helpful:']","['PRP', 'VBD', 'DT', 'IN', 'PRP', 'VBP', 'DT', 'NN', 'NN', 'VBZ', 'JJ', 'NN', 'NNS', 'IN', 'JJ', 'NN', 'CC', 'PRP', 'VBD', 'VBG', 'DT', 'NN', 'NN', 'MD', 'VB', 'IN', 'NN', 'IN', 'PRP', 'VBD', 'VBN', 'RB', 'NN', 'IN', 'DT', 'MD', 'VB', 'VBN', 'JJ']"
5,if err := json.Compact(…) {,"['if', 'err', ':=', 'json.Compact(…)', '{']","['KEYWORD', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL', 'PUNCTUATION']"
6,    if err != nil {,"['if', 'err', '!=', 'nil', '{']","['KEYWORD', 'IDENTIFIER', 'RELATION_OPERATOR', 'IDENTIFIER', 'PUNCTUATION']"
7,"        log.Println(""json.Compact:"", err)","['log.Println(""json.Compact:"", err)']",['FUNCTION_CALL']
8,"        if serr, ok := err.(*json.SyntaxError); ok {","['if', 'serr', ',', 'ok', ':=', 'err', '.(*', 'json', '.', 'SyntaxError', ');', 'ok', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
9,"            log.Println(""Occurred at offset:"", serr.Offset)","['log.Println(""Occurred at offset:"", serr.Offset)']",['FUNCTION_CALL']
